rep,seed,model,success,fit_success,ios_success,convergence,error,description,eta,a,b,c,d,alpha,beta,gamma,delta,epsilon,zeta,nll,q_min_global,q_min_observed,q_min_path,q_median_path,time_sec,ios_T_N,ios_sampled_ios_sum,ios_formal_T_N_complete,ios_expected_n_transitions,ios_n_transitions,ios_n_valid,ios_n_failed,ios_success_rate,ios_median_ios_contribution,ios_max_ios_contribution,ios_min_ios_contribution,ios_total_seconds
140,20260743,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,74.36660807254285,-81.27524021180636,-1.2462270770088149,78.43126547771072,7.642885897633604,55.5110108327514,198.34875280531952,4412.676666795758,140.1158293088703,-174.7989870926816,-518.4809405306056,8092.866356067478,0.0002750418061623,3699.373659063116,3755.4769235984786,4776.684431545041,3395.8894123749997,65.27016251237444,65.27016251237444,True,2499.0,2499.0,2499.0,0.0,1.0,0.0009402417752775,38.95856519719916,0.0002244558963515,3306.5292652531607
141,20260744,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,69.89243126185025,-68.14893976531188,1.5937746209412074,43.50601405624656,-1.5703545054221433,51.60957615478514,245.16614222775388,4131.700927489639,385.39914897755216,-280.19325021397077,-945.4276487354972,8105.319731220119,0.0002753306544036,3182.074838107032,3374.8110006595352,4473.6482989984,3136.2888795,30.36591938082595,30.36591938082595,True,2499.0,2499.0,2499.0,0.0,1.0,0.0009196682326031,2.3597086740847004,2.522867654297656e-05,3047.11537373202
142,20260745,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,68.99445702785104,-111.7252460042001,8.951919610519127,97.67987138382816,-0.5694423768530629,47.780696438626485,126.68261049707296,4100.75816321737,211.571870967972,-198.5180830550483,-556.9684618488081,8058.668204306232,0.0002748710048763,3413.930427198284,3533.708900579828,4567.727824965827,3098.0916660000003,44.72593157877138,44.72593157877138,True,2499.0,2499.0,2499.0,0.0,1.0,0.0009124570206413,18.43444636727979,1.4212571643579253e-05,3007.2322631829957
143,20260746,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,68.86876684392328,-100.98322150943768,12.616664146802492,85.40947734657904,-16.5362379083075,60.39109329541791,65.18590141916432,3754.759802824963,537.5041393223943,-360.33574690553263,-194.47247262674756,8288.637512731491,3737.169453354707,3737.169453354706,3737.169460335044,4527.969195799928,3014.9059105000015,170.09741505672196,170.09741505672196,True,2499.0,2499.0,2499.0,0.0,1.0,0.0009571938890013,121.01014108133911,-0.0689471406144264,2926.075229727965
144,20260747,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,68.40923498734745,-93.83001715868124,9.92168867502622,86.86586631585573,-11.513637426797736,56.26895791756514,233.8481320677078,3560.238038492146,107.6666650444612,-155.6700490718927,-323.47453677462534,8029.596660625114,3317.275706793777,3317.2757067937773,3317.2861036911304,3939.175291904022,2993.8754262500006,26.250536897667057,26.250536897667057,True,2499.0,2499.0,2499.0,0.0,1.0,0.0009358742713359,3.092272806054297,0.0003061837773343,2904.5157187370824
145,20260748,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,70.03658002189907,-74.79256146360582,1.7187685762733256,54.71814959710734,-10.91061759630992,34.29732724951322,-7.242532909822772,4959.789726167559,675.4902694571045,-304.41754762452297,32.14177727259214,8195.379430932313,4959.407376527248,4959.407376527246,4959.416177032114,5536.918024410807,5292.3277595,38.26069705934752,38.26069705934752,True,2499.0,2499.0,2499.0,0.0,1.0,0.0006348506045448,4.776017450907439,-0.4271874029429092,5203.601468476936
146,20260749,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,67.77683649628449,-103.66275271056487,-7.356069769917444,109.04131507720372,-3.6876078584822833,34.96121637144124,82.31499638605946,4985.119874245965,127.10976953711986,-130.3856133673207,-484.3524390135716,8189.43083377616,0.0002745080691965,4202.20779535606,4416.511425545161,5483.708063728853,3547.347147208002,42.65236147838521,42.65236147838521,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010286239593195,17.31773425237705,5.9905374880209195e-05,3457.947543944898
147,20260750,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,67.97755881821494,-89.16001049781777,-21.96913001767157,80.94772027876303,27.649935090650892,40.953968465466545,285.35852036339327,4430.7391708905725,435.7112110335428,-267.1636442086981,-930.7696550893662,8033.752198515182,3933.659838928831,3933.659838928831,3933.6607257145342,4571.707439192185,2438.868635958999,44.96161718094557,44.96161718094557,True,2499.0,2499.0,2499.0,0.0,1.0,0.001006468010464,14.383873117091085,0.0003838356199894,2350.3014511520814
148,20260751,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,71.20624766896483,-63.325405484094375,11.022837371136118,43.482158672634824,-15.404659792969523,84.5472954452617,297.48037765477903,3204.167252502891,151.8871347246742,-226.60608232380173,-422.4530605471394,8418.434781976452,0.0002752709115156,2802.9047618875225,2902.20822599594,3904.4659931874344,3677.731915542001,174.8243332584808,174.8243332584808,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010421568813874,127.63096793994764,0.0002546674577197,3588.304505212025
149,20260752,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,69.08466879426828,-86.32191799174032,-12.04945114761951,77.872967490911,-8.822929865587144,49.14877237471031,221.9688863355915,3944.6101445516983,82.73612122893859,-127.53632877651044,-287.9939365527107,8031.84538994566,3693.992559816179,3693.992559816179,3693.993013368165,4246.59587826791,3154.557658124999,24.60397873408943,24.60397873408943,True,2499.0,2499.0,2499.0,0.0,1.0,0.0009227485587208,2.707522099233227,0.0003127783322689,3064.3992520909705
150,20260753,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,69.91247694042923,-62.77133919506628,18.124341004548935,23.82773329272887,-23.35517014873693,38.97111368362207,224.79014915320184,4399.593202993616,496.3904643632327,-278.14398213453035,-842.4216915982166,8078.747913916192,0.0002740214695222,4002.690528209837,4014.3550854411296,4799.826075341746,3320.6453079169987,37.19042561881933,37.19042561881933,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010431897429294,9.154335575017257,0.0003815173148011,3230.514970334105
151,20260754,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,64.04298917554006,-96.17290656031642,2.924664901159664,89.13533830973589,-5.885216457535472,37.40449792647105,159.35042167485855,4075.093443918626,214.33512235012876,-179.07649359438898,-381.4503114360242,8052.377767375579,3905.377512041453,3905.377512041453,3905.377613864661,4446.696309088302,3125.259222875,26.700025051774908,26.700025051774908,True,2499.0,2499.0,2499.0,0.0,1.0,0.0008862440840298,2.800971793464683,0.0002946464907989,3036.237577522159
152,20260755,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,65.3424927440112,-98.317959751172,13.591147763998,76.68485257077171,-19.51814738549416,58.674559845862674,256.4160539023793,3561.2348951562394,657.0106072714622,-392.68200437751057,-860.1022412265352,8323.829228143168,0.0002768393605947,3276.278766363659,3278.221984999659,4259.794650368427,3407.746422250002,45.7315689071484,45.7315689071484,True,2499.0,2499.0,2499.0,0.0,1.0,0.0011013202624536,10.404036171672317,0.0003672415712174,3319.122332182982
153,20260756,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,72.14553289020755,-119.31048459787984,-7.032455140101982,120.7888092802628,4.084559760818529,37.67045795182952,81.49255715863468,4336.515455842267,309.53126938885765,-215.96466996515312,-233.5983442766481,7896.2140310228115,4292.442213616587,4292.442213616586,4292.442508324139,4772.2682599293075,3720.0073640830014,25.613504446793435,25.613504446793435,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010783136671297,5.683143584816342,0.0001252699385205,3631.867722827006
154,20260757,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,70.78132456754393,-91.7341335069038,-14.16619336691803,92.6397219196838,6.373763948160989,65.605692804676,192.38079108857212,3585.73003852049,260.56094688366585,-261.4902020202308,-383.3942587599431,8174.706040945092,3444.696664747372,3444.696664747371,3444.697155725976,4179.191640194555,2951.1788261250003,55.51352629398552,55.51352629398552,True,2499.0,2499.0,2499.0,0.0,1.0,0.0009929675963253,16.228554827724807,0.0002856865517082,2861.394477844933
155,20260758,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,72.03186107322004,-72.4216116132166,31.11649891616063,51.93597196785131,-32.710798082428596,51.01037419588772,38.10496896808615,4118.735844276209,119.91029921514664,-153.17717847384284,-341.60605709655795,8045.24715622657,0.0002743722998275,3558.27362147043,3644.580647484343,4667.1564303925115,2825.2563897500004,39.67509496138171,39.67509496138171,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010879522989322,5.822168791251883,0.0003081246245435,2735.6486655340996
156,20260759,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,72.17381468912703,-86.01567014210971,-1.5329080950086886,56.32531449165297,-25.83465258050984,47.89600116258705,193.4715715941111,4857.572992378558,219.0542600162365,-203.7267608382356,-623.6921750767306,8286.412196117735,0.0002748416554823,4181.904533780106,4368.155206459995,5374.9655507329335,2615.114000999998,49.72747953923442,49.72747953923442,True,2499.0,2499.0,2499.0,0.0,1.0,0.000965519058834,25.140232613958503,0.0003097475745437,2525.381937097907
157,20260760,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,73.132140232436,-82.78983581464257,7.189478618186543,67.09648392177861,-0.9287897789395452,61.52392844045425,180.88380746347335,4026.658218220244,262.33420367709414,-253.7889178079803,-470.6745802102866,8150.22279567474,0.0002749244958977,3615.85182232115,3710.664430701589,4471.171525191006,3009.4742161660033,62.90140922014753,62.90140922014753,True,2499.0,2499.0,2499.0,0.0,1.0,0.000917825375474,14.893076125527536,2.2108175870894087e-05,2920.468856591986
158,20260761,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,70.17098828718908,-118.14534420763954,-4.677906944146395,93.92122523777766,0.7269036660442199,43.73454127694981,244.62540897988472,3889.0780173967646,505.0195759367301,-297.2325654397419,-831.2724423287733,7871.537965540918,3547.005201658125,3547.005201658125,3547.0052068959735,4218.157824419912,2588.926225708001,21.758576973687504,21.758576973687504,True,2499.0,2499.0,2499.0,0.0,1.0,0.0009293098898992,2.239579055021391,6.339218437512173e-05,2499.890951122925
159,20260762,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,70.12204050856317,-81.70170348779774,-10.184240083189572,71.08931728577258,-3.235528867892606,62.986140873385445,193.04557925860593,3623.7257558811857,94.11868184201975,-153.98925356425107,-235.98004451223824,8147.396993676415,3475.809900287636,3475.809900287635,3475.810088000623,4096.778997454058,3278.7214516250024,96.33993427507473,96.33993427507473,True,2499.0,2499.0,2499.0,0.0,1.0,0.0009065946174522,47.17222640350942,0.0001198677544818,3189.486859573055
160,20260763,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,68.17045328835829,-72.95927040606227,11.701999613412273,80.95260978373716,-12.586374840479316,76.84541084193899,120.75195821416564,2875.0643338723953,113.97943319266632,-186.83384532685147,-215.50102175567116,8199.17056611224,0.0002757174806902,2623.705718030358,2687.269004363676,3543.0202420071982,3524.994758625002,45.72182424016859,45.72182424016859,True,2499.0,2499.0,2499.0,0.0,1.0,0.0011770255013261,11.822165731875964,-7.171255502669283e-05,3435.678012732038
161,20260764,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,67.86492237719386,-101.09455477233604,-27.38128745208091,88.6525726431347,2.8672872492156776,54.05335038348979,216.476084775973,4239.25241638312,134.1984451129594,-169.6577271256792,-471.0549076831014,8243.772178512296,0.0002751827669271,3642.220073408609,3801.962086648985,4566.137299298925,3033.8307459999996,80.06008579784964,80.06008579784964,True,2499.0,2499.0,2499.0,0.0,1.0,0.0009377218672264,28.87655088111731,8.600263490832205e-05,2943.431160027845
162,20260765,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,72.36560235318018,-80.02085952459555,5.3402273360777714,77.18698719451149,-4.800129736985205,32.3469577351689,60.537439731665074,4814.185300368972,182.58489730774812,-153.68432023797004,-172.05917271101322,7958.873571081338,0.0002723380821407,4734.019187810553,4743.037234017276,5191.430149912336,4019.122414583995,21.895329886119733,21.895329886119733,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010321677023275,1.707663623523768,0.0002305060007592,3929.831547791117
163,20260766,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,65.8279318911591,-103.047017951233,-6.900868070577322,98.06951972482696,-7.695470279908683,52.97276495968384,99.27929891582188,3367.1564960411897,472.0025116273535,-316.2484979178003,-296.3497297182464,8087.918453465571,3320.6402381078983,3320.6402381078974,3320.6418810408404,4057.363196413537,3298.3985526250035,46.7569166383152,46.7569166383152,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010295504301729,17.666494906238817,0.0003877714187345,3208.9562544910077
164,20260767,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,74.7125624882667,-68.11176660448949,21.482777288625016,49.45245475489016,-20.613699676861373,66.40133646359467,67.42537700623448,4091.086279577067,164.64808984905383,-184.40900889395735,-866.056724602764,8244.267787750734,0.0002759545077424,2545.3627566031455,2869.9414475980725,5134.92793060012,2986.7830912089994,84.99644737365801,84.99644737365801,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010694113011409,35.05202119159366,0.0003386632719108,2896.881783263183
165,20260768,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,70.1982396171942,-136.36595190456114,30.61102655986091,148.6318459351337,-26.18159742438277,61.2524851673413,98.59094164554436,3270.8975268162308,396.1885558924991,-311.56080397428474,-250.74144305940263,8018.783418173838,3231.224957825766,3231.2249578257656,3231.2264536917523,3945.263673903364,2503.6770469999974,111.09796722687425,111.09796722687425,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010693786196229,93.69311536874196,0.000347039114934,2414.085091041321
166,20260769,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,76.43128338597481,-102.81312213322022,44.93107859745649,95.6141426326886,-28.92045587355706,71.92325070296205,-107.27249931340054,4118.078504376021,305.0753764133578,-273.16038234644554,-659.8279323719564,8319.359165062302,0.0002756300909823,2616.6315904813864,2771.3272115367095,5216.849395682282,2757.701022707995,60.07394549258231,60.07394549258231,True,2499.0,2499.0,2499.0,0.0,1.0,0.0011434419531473,14.515948945891743,0.0003438586987436,2668.481881573003
167,20260770,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,69.98323154284782,-66.51991138795479,-15.056434383292764,40.324479601680224,6.344812817029887,61.81929878612756,189.9084901625441,3407.525426242269,349.69244568024834,-294.0594618968004,-451.67439232878536,8071.650683365407,3261.6760097008832,3261.676009700882,3261.676011939664,3944.2111292741033,3060.6476080420034,86.25546801827171,86.25546801827171,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010342382857504,41.73038998142452,0.0003477508315254,2971.610166834136
168,20260771,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,72.19459405188415,-72.118840857229,24.744912011360697,54.48167184660448,-27.003896089754218,68.09712586162156,-58.840345451207654,3660.324922297774,78.53984335942631,-110.51371250618747,-653.4886139105621,8187.10344586818,0.0002771612334981,2221.6012852075874,2245.891191244628,4572.529846975686,2918.450811542003,56.81968853039858,56.81968853039858,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010311967453526,12.754851974555308,0.0003237179408284,2828.183507094116
169,20260772,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,71.36859963896393,-119.42675091874112,29.274479123961143,127.0189037696822,-22.914791667102502,50.06467434934306,18.22868591860503,4164.832622234796,285.366118450774,-237.5763723575625,-285.2935282700852,8085.499402087164,0.0002740441213973,3639.424831354527,3750.9565990712535,4754.779947612702,2987.075149832999,38.66847954038474,38.66847954038474,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010629224866671,4.3176840234987885,0.0003544906484775,2897.019110527901
170,20260773,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,73.35581217447343,-89.01414292680232,-1.192636111854756,48.83591758126129,11.287005031274616,56.16605974600181,370.2836709004797,4835.398620717751,939.2271706584336,-458.63207980043614,-1735.863440921936,8337.24653610273,0.0002751533247646,3037.5480909453527,3821.119731718818,5186.916709509815,2927.499347500001,98.01752566190868,98.01752566190868,True,2499.0,2499.0,2499.0,0.0,1.0,0.0009871165362471,56.068901580786445,0.0003784063744842,2837.196310311978
171,20260774,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,69.57262714369283,-76.18903200340998,46.87200730708444,62.09861266851717,-32.742132035993336,61.12110455957345,-14.064104646911066,3748.0642655881193,349.1782326388921,-291.6808132253409,-99.99764892674295,8241.911272969512,0.0002751595029621,3384.737290150206,3536.0483911355045,4467.632394220033,3736.1097075829966,49.86233596105517,49.86233596105517,True,2499.0,2499.0,2499.0,0.0,1.0,0.0011223302305007,18.272064875935385,0.0003780302979299,3645.721524047898
172,20260775,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,71.34497781929694,-86.26601365734682,22.430029738405448,74.19791496459484,-33.60834748819232,56.22973594787477,-59.31913303102458,4079.361100721854,393.8934428362691,-296.73702939140867,-41.25440373485642,8205.665851804584,0.0002740044531037,3731.639681298527,3767.230467167827,4845.274003823931,3631.2107100409994,53.87741678790372,53.87741678790372,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010518439614926,15.557203769580552,0.0003350499312864,3541.0693161558156
173,20260776,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,66.46794841802574,-91.7990004759745,1.0592739188048783,76.14391011252049,-9.242573846200518,62.64367513485632,150.97797780124873,3191.493778095484,550.9334655548856,-369.6350859151744,-710.5281887389818,8212.541004679108,0.0002751995925791,2383.282913111546,2710.613702138916,3971.724535748571,3255.8320303750006,25.79791167660088,25.79791167660088,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010695290525428,3.8686531554558634,-0.0009910265463304,3165.973724087904
174,20260777,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,67.12950562792547,-105.20382792597506,19.630511016278927,116.04728356747704,-7.582969887488352,40.06826225498506,157.4014748044351,4522.091449642927,148.12419653364756,-154.078929812212,-302.6366683236171,8138.070382522315,4367.510099739682,4367.510099739682,4367.510117910221,4834.908908670862,2924.694741958003,25.037138388044212,25.037138388044212,True,2499.0,2499.0,2499.0,0.0,1.0,0.0009482699076626,2.20601992474586,0.0001300017989147,2836.0428349449357
175,20260778,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,70.29981911369796,-86.16189383172268,-14.200492651883549,65.15623676053981,-9.769237702461425,40.35204387459121,119.31750882528064,4709.578865102561,221.40829512243707,-189.034366504715,-298.373748737692,8134.718787388083,0.0002734395675361,4586.996556470938,4589.42533613777,5084.529256753442,3786.803485500001,29.67617982723131,29.67617982723131,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010629627143705,9.42746079062887,0.0003457293211144,3695.9394746122343
176,20260779,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,71.92224242903373,-99.72575930665296,-16.437324432951677,89.42107317052574,16.834496086466945,48.288828059828745,170.04406706145738,4554.736645916319,428.0873977214373,-287.5540905162019,-506.2958557510586,8172.6568166668785,4405.038538172968,4405.038538172968,4405.038542314432,5053.7601786564455,2849.5692633750004,73.2353321140437,73.2353321140437,True,2499.0,2499.0,2499.0,0.0,1.0,0.0009880491565912,42.01987416764628,0.0003646491623907,2759.842560490084
177,20260780,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,69.64147634416912,-75.84242435695704,-13.86247141724955,72.4951323950635,18.88110717477666,46.93766191376735,260.7723804365673,4769.282262976673,404.80098891172423,-271.4025690273697,-1222.8779283965791,8185.732152093889,0.000274030266155,3328.9600958524393,3633.103112542334,5020.165988496145,3569.3338817080003,37.371713083735365,37.371713083735365,True,2499.0,2499.0,2499.0,0.0,1.0,0.0011402771066091,6.747352210954475,0.0003665883181924,3475.2456924331127
178,20260781,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,70.98682799596959,-76.66289644736938,-5.038873366375599,52.81627064131791,-2.195707700550244,56.553960258005816,145.4791999560825,4476.8170287506855,140.5769764887511,-178.32761694740887,-229.36465390954913,8312.398795502977,4383.259488645146,4383.259488645145,4383.259807552422,4947.897026150647,3376.689524333,33.73568631219726,33.73568631219726,True,2499.0,2499.0,2499.0,0.0,1.0,0.0008114200081781,4.1932134864143435,7.732209041710902e-05,3284.113205841859
179,20260782,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,71.89342424859429,-74.84672938520511,50.320677443421594,45.7736820862684,-40.05233601121057,52.72151805183685,-109.79617489960532,3533.4998100210655,575.4674988397372,-331.23505473732735,-531.2227052737743,7967.784216249049,0.0002746727832345,2045.279530065088,2237.74884752415,4628.982915186195,3157.4945828749987,33.73805693911961,33.73805693911961,True,2499.0,2499.0,2499.0,0.0,1.0,0.0011171049882925,5.883654973643935,0.0004182711368518,3063.812720052825
180,20260783,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,68.84691575910213,-69.47894628458228,12.940583508884057,35.839334523239486,-21.26164893093429,49.44638882675196,-27.75786736117251,4311.042590173183,429.3843483530155,-291.4206955230511,81.79785424747696,8243.403627440046,4307.146960893055,4307.146960893054,4307.1471145315045,5005.357520195848,3336.082427625006,28.17003545876275,28.17003545876275,True,2499.0,2499.0,2499.0,0.0,1.0,0.0009530566658302,6.541906830191401,0.0003590734379046,3244.2677692560173
181,20260784,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,70.5358360926092,-154.4773714221309,-17.023817417011312,133.51531349510427,-3.1685693478792274,54.951847060172035,199.723870292893,3339.657170890552,1029.6304759720051,-475.731421893092,-864.5289092502077,8007.358654451233,3158.1818133784855,3158.1818133784855,3158.1818430453504,4107.266948964858,2798.2852189999976,32.837259902171624,32.837259902171624,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010822761360889,8.920310737117738,0.0002651916179265,2705.303474170054
182,20260785,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,70.45425847339504,-98.445995555297,26.873645821323695,88.9952609616679,-32.31287364992919,61.72945139580912,126.91104162692888,3435.2817883303164,371.051258615695,-302.6289077882788,-354.7452187626137,8090.523210933417,0.0002748404731391,3241.8573514996015,3306.647381830668,4076.235966910155,3079.2866795829977,61.86073186419058,61.86073186419058,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010986971326345,29.17639682922018,0.0003467175658258,2984.2619517460553
183,20260786,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,69.20135516949925,-102.6720140478518,5.1704003272555354,83.87945048663644,-1.215846589104803,65.76690030531593,-129.19072868674323,3708.863528890854,99.37051659591808,-117.6792879457026,-709.8740989077357,8231.286078462435,0.0002764335340543,1926.5198040466732,1963.95384821378,4617.351665328322,3208.2734441249995,146.235964925586,146.235964925586,True,2499.0,2499.0,2499.0,0.0,1.0,0.0008985635299643,119.12813911901569,5.105945932193379e-05,3115.1773249630496
184,20260787,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,66.7431060670282,-68.5215323302945,22.307246649671,36.48859185482727,-13.303503339370137,51.972059362342065,39.766893272695384,3868.409195232178,462.9755927571631,-304.97177028900734,-607.2290757967858,8203.640466375564,0.0002752008331299,2999.7356870304247,3123.1463932302786,4592.188566487229,3779.678978707998,50.57904640717359,50.57904640717359,True,2499.0,2499.0,2499.0,0.0,1.0,0.0011694889940958,24.73194005661545,0.0003634977347681,3688.228840524811
185,20260788,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,66.171686192474,-88.95614963761125,20.38512384309798,68.58274062171371,-10.329298750383735,31.627636371478022,195.3503452861626,4299.037745457369,541.0284434663929,-261.6214889995226,-807.9618661675598,7973.33702501024,3997.388920398176,3997.3889203981744,3997.389580913042,4554.880856146186,3734.1233620830026,26.89938576533757,26.89938576533757,True,2499.0,2499.0,2499.0,0.0,1.0,0.001006163020611,2.8572890702189824,-0.0053346506699503,3642.934563037045
186,20260789,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,66.09709932113917,-77.48020754503328,1.6579301375107036,64.50806781142118,-8.35022606273267,47.1850036223683,65.10095040878201,4048.7794201225583,543.887589947083,-319.7128577338363,-413.6669358512258,8252.464284472986,0.0002747844155237,3648.056616208595,3705.790205111825,4763.527796026865,3660.840069667,63.12614311976347,63.12614311976347,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010551564110596,29.301663978815924,-0.0005510937375134,3568.825474005156
187,20260790,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,66.03143024467293,-94.91888288225675,23.21610082307985,74.39283065631086,-5.8980551804237,43.65510015173697,204.86095872313365,4146.959316571296,601.7583260975938,-324.1593434897847,-760.5937640225143,8135.42110250676,3906.620775008634,3906.6207750086337,3906.620810932666,4590.427790411686,2909.3813493330017,26.144092239340825,26.144092239340825,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010492334711491,3.3409620192358105,0.0002884660278805,2818.37528183675
188,20260791,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,73.04468815837821,-62.55186319328222,-9.915651870365744,41.244782136383066,6.037930902698941,45.06560674884306,172.69309068946936,4493.923143310996,1044.3544728303166,-431.0978105807918,-1307.3661974880267,8130.7490323647025,0.0002747898688539,3371.756667777621,3625.3173531599887,5160.351671289973,3852.805595666003,41.36460024026161,41.36460024026161,True,2499.0,2499.0,2499.0,0.0,1.0,0.001142887800476,4.5355292756158185,0.0004007009663284,3762.8400010758633
189,20260792,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,74.76335279459178,-93.60272424567408,-36.87052544255048,67.50424396978701,14.241342672557264,62.06236779068217,46.64561575159644,3597.08897286768,645.9162042295865,-400.4352083863654,-150.48206770645663,8028.188866950753,3588.3243480785327,3588.324348078532,3588.3274988131084,4360.146341116579,2680.767316499994,34.08675885489687,34.08675885489687,True,2499.0,2499.0,2499.0,0.0,1.0,0.001028297897927,6.711668674642382,0.0004026749996279,2589.9413828719553
190,20260793,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,69.11914765035065,-100.44163111394091,23.083596768640508,90.91876373196696,-18.623557685805736,36.31248804162531,71.38985371484381,4000.4756095879898,872.3953102700559,-355.2577747455715,-584.5816755087923,7980.895019284632,0.0002730402375163,3518.8960007146084,3575.9678435686487,4679.684164385519,2956.1735266660035,38.35260650084125,38.35260650084125,True,2499.0,2499.0,2499.0,0.0,1.0,0.0011502310568412,10.725616003224443,0.0004393064617902,2866.7276711744853
191,20260794,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,71.44054178223696,-5.143450205537441,-106.2130216963606,56.46543284224428,18.506452542254312,58.58116434224278,691.905290566885,5325.384945167115,2500.0,-765.3833310325145,-4519.991894999162,8080.177041161494,3282.352272081303,3282.352272081298,3282.352339499259,4670.780787782986,2610.528236083999,29.74072629198551,29.74072629198551,True,2499.0,2499.0,2499.0,0.0,1.0,0.0008083461516972,8.975026353157418,0.0003514003650746,2521.069783637162
192,20260795,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,72.6915680807969,-97.42102062501009,-27.60760516705546,58.558950213230304,7.409802432266319,55.83216518382382,167.58838121540518,4734.415620746702,813.2659823317757,-426.1755537988186,-639.6140194417529,8428.872726420967,4608.65538278204,4608.655382782039,4608.6559721955855,5536.477434773793,2861.994794291997,47.65552315734624,47.65552315734624,True,2499.0,2499.0,2499.0,0.0,1.0,0.0010081593391388,13.702099662982649,0.0003343380309464,2773.469188913834
193,20260796,M4,True,True,True,0,,asymmetric drift with position-velocity diffusion,67.69464061284545,-96.70188312394752,13.120201124904108,87.88890406571639,-17.746899162217954,46.65926069037615,128.25048405340934,4083.286955857626,472.2725205156906,-296.50547494692495,-547.2340067722314,8172.173414975696,0.0002745497622527,3665.315008409135,3784.683106692632,4678.043228565894,3534.5407009580013,37.41687899243817,37.41687899243817,True,2499.0,2499.0,2499.0,0.0,1.0,0.001059652228351,2.8595379288174634,0.0003794028976398,3444.565225573184
