rep,q_min_global,q_min_observed,q_min_protected,q_path_min,q_path_median,q_path_q05,q_path_q95,augmented_eig_min,tail_margin,nll,time_sec
429,0.00027539415896171704,3966.458656988505,3175.4573268268573,3969.293569063639,5159.146526697952,4137.209703721757,15494.36529015175,7.501966210326018e-08,89.23015750650629,8230.652804351295,3.2168296250000026
430,4364.663453240839,4364.663453240838,4364.663453240836,4364.669749717248,5129.840571730287,4370.815558432789,13686.83209198844,-1.38824743213288e-13,98.85303159803158,8050.112534940659,3.2439900829999715
431,3831.447855001607,3831.4478550016056,3831.4478550015983,3831.45021813601,4885.048596436127,3842.191654243745,15116.222756551388,-5.121448456967677e-13,91.34642179538488,8056.418727821421,2.6839327499999968
432,0.00027423096616985276,3884.67798997704,3522.039475253855,3892.033493980042,4906.5540622410135,3977.9041449201363,15072.938670239395,1.5120330461371185e-08,93.19536077429294,8095.950120422208,2.819255584000018
433,3505.0049359716495,3505.0049359716504,3505.004935971649,3505.0051195842757,4594.774243100405,3513.8695927891113,17804.342701637008,4.459511887554597e-13,78.4373630442414,8220.025435842548,3.420466208999983
434,0.00027524246979737654,2905.7971617719763,1445.4764276358019,2967.3527524447477,4952.883615073659,3242.7739557872974,16027.372652610973,9.010825458830338e-08,96.66358254733888,7942.634325059241,3.737045207999984
435,0.0002756319499894744,3317.8070256982996,1550.5121299942866,3354.314785073693,5329.560407311299,3679.345022621969,15304.995698978912,4.53061023048044e-07,97.82474807879724,7981.718039142395,4.421608249999963
436,0.0002753751978161745,2934.1719398228643,2603.8865107586357,2934.3920902446725,4350.3053045887045,3030.700347357835,20227.81372927649,1.953043923722325e-08,60.35592842791654,8417.587390435161,3.7527725419999456
437,0.00027545191551325843,3367.230674146434,1704.2923444471026,3443.6843921165387,5777.014714454661,3788.4271450391,19787.340652263298,8.752098202402955e-08,94.34098840915104,8139.556486456941,3.616484000000014
438,4064.8935629053994,4064.8935629053985,4064.893562905395,4064.893940817631,5145.599091503225,4076.863482469647,16355.479611455328,5.002889382781126e-13,99.03685229410203,8041.024812165193,3.256553583000027
439,3968.9651821201064,3968.9651821201055,3968.965182120097,3968.9659646423993,6143.981012328535,3992.4843171255225,19013.983476317924,-5.4056390779854e-13,101.99587158475452,8206.608644655273,3.2563592919999564
440,4530.830730096894,4530.830730096894,4530.8307300968945,4530.831230437885,5679.429798076537,4545.703793094729,15465.32928025713,8.829734534212408e-14,92.74971999938853,8280.76227903253,3.549138374999984
441,4685.936984242649,4685.936984242649,4685.936984242649,4685.937005969284,5292.111132906024,4690.832475189843,12421.113277450986,3.952389143408682e-13,114.48125013328657,7966.45053738345,4.214649750000035
442,4701.203032353679,4701.203032353679,4701.203032353679,4701.205212290041,5560.795579630826,4709.191318754934,13839.982380386762,0.0,104.65804595753269,8214.09999159235,3.1014446670000098
443,2878.7500804043584,2878.7500804043566,2878.7500804043584,2878.7511316459695,4230.382860798012,2892.4308428297004,19574.347594409795,2.9780289608893614e-13,61.99758383062907,8251.348956913436,2.6192236669999147
444,0.00027312781458022073,4341.471435738303,4006.3584810408015,4345.468447775207,5121.611986404854,4427.653731510871,12567.059148906765,4.3567432901896245e-09,103.5527616916381,8069.047856977286,3.060227791999978
445,3577.2280822453513,3577.228082245351,3577.2280822453513,3577.2283039759973,4498.502934991922,3587.146845611555,14266.801353633195,-2.3450699091306823e-13,89.39263638770754,7953.742004194768,2.702869165999914
446,3532.6196886020884,3532.619688602088,3532.619688602086,3532.6212960110797,4535.292187799074,3542.3547132720037,17539.38572835186,-5.329774524757202e-13,78.43698952890738,8140.276308872273,3.044686165999906
447,0.0002764094042504439,3970.0181081159153,2112.6172727070557,3991.697258018172,5909.18399520137,4359.920787413236,15045.374875753247,5.767708121507134e-07,101.70293142324553,8203.511805804188,3.835286834000044
448,0.00027502358352649026,3162.445114840708,1262.9240437927447,3236.8041373842843,5358.2175370121,3608.986129894748,15125.047227353565,3.0985929516203505e-07,103.95612810530346,7913.42489587146,3.444280875000004
449,0.0002751423403424269,2072.7094093400137,425.26050361356215,2235.7915326461552,4844.433857614682,2708.526907945984,18700.131332731664,3.4564851026425366e-07,70.31164917255884,8292.900620974753,2.999937583000019
450,0.0002745237507042475,3540.171251606212,2994.794499755274,3558.7750193534503,4889.586885005136,3703.664243709007,17594.757021696525,1.7976911266520876e-08,83.93498198408295,8155.691037645756,4.058294208000007
451,0.00027391299772716593,2949.399483895038,1451.66467512164,3002.442612199099,4864.304891170635,3323.971278271004,16504.368270162886,2.607415202481082e-07,80.86425737666266,8176.557883081641,3.6168712920000416
452,3990.4086056774845,3990.4086056774836,3990.4086056774827,3990.4111035188057,4940.602086580791,4000.063203746125,16643.460391349865,2.0448680488398114e-14,82.26497667045783,8270.522962155374,2.902009874999976
453,0.0002757118927547708,3867.0320665349473,3695.788779559586,3869.1803284115645,4994.935306537984,3933.944835031726,18613.299302369214,2.0263450243966543e-09,71.03738062611657,8396.317635780148,1.0542803750000758
454,3469.44019531427,3469.440195314269,3469.440195314268,3469.440436575731,4457.973179979561,3480.004408291379,17991.997751428804,-9.478397223623466e-14,68.72015094595803,8301.37532462342,3.104385291000085
455,0.0002730668638832867,3799.6887357688674,3048.5243619941607,3829.07594323875,5135.7695728885565,3989.6013623338317,13890.64035876081,1.1249463323766521e-08,99.1487928453903,8028.468059188641,3.1998826249999865
456,3484.214797416649,3484.214797416649,3484.214797416649,3484.2148671428586,4891.236096380257,3497.8545436572667,18514.42641752676,1.9696290437812285e-13,83.55450256070068,8160.025513272663,2.89883025000006
457,3675.218268637779,3675.2182686377782,3675.2182686377646,3675.2185084849352,5016.171260124865,3688.7214621605654,17813.8174197632,3.5393796775478196e-13,95.45177930042948,7965.512462805455,2.793007333999981
458,0.0002737040322244866,1985.1010757657941,1260.973147048327,1985.2368335958613,3811.7375015217867,2180.0503462766715,24628.92924784278,4.1278754107876375e-07,39.16818172987777,8519.134909336013,3.423622874999978
459,4360.768550291287,4360.768550291287,4360.768550291291,4360.76855654158,5637.358215742004,4372.986787099037,15842.600308824532,7.567944953441471e-14,97.75431940586175,8161.761776492157,2.989001916999996
460,3818.0436975312964,3818.043697531295,3818.043697531288,3818.043712029647,5012.739161658243,3829.6720433457326,16440.374501145157,-7.955063769556717e-13,96.22829965421082,8004.26490984884,2.670788458000061
461,4119.212808437835,4119.212808437834,4119.2128084378355,4119.212864869808,5278.346774578369,4131.678778454879,16074.011258851913,3.219081124892322e-13,88.13448694258435,8263.775115631011,2.3667979169999853
462,4223.335937653412,4223.335937653411,4223.33593765341,4223.336028872589,5101.204475913825,4230.27040352255,16243.754117207529,-2.3268487893309994e-13,86.7486048200495,8264.544519826926,3.924324500000011
463,0.00027529591898201033,3614.6667015282746,1391.985760038996,3695.127384793852,6068.066663106084,4117.541362457722,14733.64218096517,3.6224618348904403e-07,98.99637349856403,8175.727333526607,2.8722079580001036
464,0.0002741197276918683,2992.2156395022157,659.2490931079719,3224.579131617035,6354.26225496404,3675.9269992349646,17464.15090978736,9.745383326456584e-08,104.72239742492727,8282.250586813409,3.463866375000066
465,3602.261571546547,3602.2615715465477,3602.2615715465436,3602.2764342465402,4606.707919963761,3615.5761599854677,15991.584263844035,9.672511979273536e-14,89.19900211517951,7978.865481895496,3.291526249999947
466,0.00027387001318857074,4096.2133786097775,3883.1063529370613,4104.912738611433,5064.215748549376,4174.142485322041,14350.923327787608,1.3006269697602508e-09,94.26794425910492,8125.068330671501,3.018279833000065
467,4046.228934899679,4046.228934899678,4046.228934899674,4046.2321941241794,5340.085714026314,4061.8327023644,15010.236377292676,-8.104328372562416e-14,101.08111142424,8110.303744258809,2.828989542000045
468,0.0002752972914095153,2507.6757000550615,1043.8577169998343,2568.227996463591,4574.304372165443,2895.345159585431,18471.688400736544,5.639913796265313e-07,79.49604232710097,8088.996431063415,3.4611311669999623
469,4229.458373082356,4229.458373082355,4229.458373082351,4229.458452579135,4860.684515781704,4234.590111856832,12247.875681619616,-1.9462580732380777e-13,106.3176730781674,7855.983969428116,3.0111748750000515
470,3643.3425662274162,3643.3425662274153,3643.342566227413,3643.3430598645214,4835.503682960444,3651.361855749297,18634.587585505196,4.2356811934257283e-13,85.60852486053427,8155.492157192743,2.688102749999985
471,3845.2611296316736,3845.2611296316727,3845.261129631673,3845.261290847932,4843.731150224816,3855.16663799382,17170.16300649514,-7.432584658560788e-13,89.16724930553715,8089.377429845881,2.659641040999986
472,0.00027566538119572215,3123.865288253953,1452.2050023300658,3192.0217952258795,5176.032115794098,3525.6764583636595,16687.607285496895,3.1982579619660675e-07,79.35432586771196,8293.57563650905,3.3415181249999932
473,4139.743338306637,4139.743338306636,4139.7433383066345,4139.745811623177,4929.821829338905,4148.711099612566,14707.537027937533,6.22293639343452e-13,98.89204813055059,8005.384317021228,3.04190445800009
474,0.0002739859996836458,3599.107495887376,2129.7789017938644,3770.347547086228,6471.123077381286,4335.472549714935,17513.70766688598,1.524523827841121e-08,105.64525499865826,8248.94235206983,2.9876629999999977
475,0.00027576910724746995,3413.2015083455603,1761.5580763203502,3446.3271807506544,5358.468147016863,3798.165339054066,16770.856720422868,3.0909021245657257e-07,83.87465384729735,8283.573474975961,3.150053458000002
476,3477.568905937614,3477.568905937613,3477.568905937629,3477.573896312114,6199.580742355084,3510.8862396208165,22770.86949270344,-2.9163104658304436e-13,87.51763158911868,8359.537815226344,2.303879957999925
477,3522.281642295794,3522.281642295794,3522.281642295792,3522.282998783301,4377.675577912082,3532.1038143498563,13214.591097429387,-3.9130271400729474e-13,95.38057036695585,7830.664434209691,3.42077545799998
478,3765.533959762844,3765.5339597628436,3765.5339597628426,3765.5339601025867,4742.232643015554,3774.3710787097093,16458.24626683773,-5.479543119856721e-13,82.10271313323389,8190.732144366584,2.8364172919999646
479,3741.1634787173402,3741.163478717338,3741.1634787173402,3741.1635087163445,5048.99603242038,3755.406826847259,17633.809754531427,1.9409351667286862e-13,86.76494252548142,8145.633187784812,2.615663083999948
480,0.0002737740524025867,3216.5183403468345,2386.09210439321,3251.0017261395938,4751.1384343617365,3450.103337015477,15856.99696502575,3.052309110059697e-08,84.40754663033024,8093.003413063852,2.9345659999999043
481,0.00027303253182253684,2334.169291722925,1449.2616055951096,2402.0122849325817,4546.258978540625,2652.0613931903795,20473.340998998785,5.6898413315673966e-08,64.07067091953071,8226.771342749409,3.146289042000035
482,3809.0143087784545,3809.0143087784527,3809.01430877842,3809.0183702037393,7264.8137689591185,3829.2303515460894,29888.959495682113,1.37531317254933e-12,98.23964841882346,8005.90507797684,5.706374750000009
483,3957.581315223494,3957.5813152234937,3957.5813152234937,3957.5820942528735,5198.688381658981,3968.0088541906102,17136.41654858076,-6.947657312755901e-13,90.46367944186156,8188.709441370125,2.867973124999935
484,3300.4697198538943,3300.4697198538925,3300.4697198538815,3300.4713853464687,7010.9957283953845,3326.0443532322915,32474.93507151066,-4.626469216906476e-13,84.33471948557204,8216.146542129694,7.005647124999996
485,0.00027563619005377404,3164.306107602225,1568.4170230641075,3216.669062586714,5145.942129103854,3550.6386728890475,17202.36866272007,2.8202597745406245e-07,82.88782356441476,8221.171590649938,3.4139390000000276
486,3748.590108266332,3748.5901082663318,3748.5901082663304,3748.5977912230483,4628.96354405397,3757.93231371539,15456.946539089382,1.0287469491973242e-13,84.72932382618876,8073.432368610559,2.977603292000026
487,3323.0026610710106,3323.0026610710115,3323.0026610710106,3323.0033915054673,4357.436724357598,3335.033352104693,17034.461654905317,-9.683752065726231e-14,84.07021296984337,7911.614138677727,3.039109166000003
488,4226.128140059765,4226.128140059764,4226.128140059765,4226.1283410096175,5128.077148884006,4236.166142284026,14930.545134160107,-2.491459936232259e-13,90.75218966538748,8172.882151401544,3.494234166999945
489,0.0002751527354121208,3648.5536809370124,3642.844971923059,3649.2101107223402,4846.550212666925,3665.8907276070727,19354.023007819127,9.830077539506318e-13,82.56510690276554,8169.637178399285,3.122458832999996
490,0.0002754652737166907,2612.7218324584187,1003.3603879844659,2694.9190134300743,5030.113610869609,3108.0497085210645,18191.74415558439,2.2011198498590347e-07,80.05091630353414,8207.321739987983,3.9500066250000145
491,4853.664025102355,4853.6640251023555,4853.664025102355,4853.664973686699,5688.958643390481,4863.1557541491975,15451.806834117911,-3.8030590064161986e-13,99.62398953486837,8256.954829640952,3.5438009160000092
492,0.00027300475630909204,3751.4518422919637,3619.5687584480133,3758.6783566847166,4845.596879761307,3810.6218372622666,15108.847832507614,4.080632317257999e-10,93.00464987256333,8070.719894784495,2.7359693340000604
493,0.0002772021780401701,1978.7376318628646,375.3220083430433,2057.1098355523955,4653.286985303233,2471.5471275103223,21839.13412498572,9.343731985968263e-07,59.2366416488788,8292.067506540376,3.542437457999995
494,0.00028045866201864555,1082.2591127082712,62.56600724926375,1115.0375797580316,3813.653636233533,1451.5608616812003,28718.175786163905,3.3042271229725768e-06,15.447245413578116,9115.488004263543,4.177796042000068
495,0.0002741006219366682,2644.417033323311,912.815169497766,2800.5650164897443,4932.474254925584,3164.311865844341,14038.833632327596,1.7037921471018104e-07,87.08621767643812,8080.449984161397,3.4091211250000697
496,3306.2730900216184,3306.2730900216184,3306.273090021618,3306.2733705992555,4485.92366718383,3320.0531235634803,18042.759948117535,4.860349460025691e-13,79.36405499081738,8045.148150930609,3.292815625000003
497,0.0002748606384557206,3174.7777797329445,1865.3085283882415,3230.858466682149,5199.655463241139,3520.8315741502456,17765.921317229724,6.675419262408006e-08,82.81813947311089,8197.609349631599,3.1864297920000126
498,3535.043510766159,3535.0435107661583,3535.043510766158,3535.0440594858696,4744.705667703942,3549.2116961677166,20040.15978278913,-1.354225187354556e-13,79.49433683588623,8122.711268872936,3.2414015419999487
499,3803.927227251622,3803.9272272516214,3803.927227251618,3803.9272292639607,4901.735172095183,3814.0443994920756,16277.506883347272,-1.5396830073926276e-13,85.74253560551233,8127.645382832895,2.605681458000049
