traj,seed,truth,generating_model,success,error,nll_m3,convergence_m3,m3_eta,m3_a,m3_b,m3_c,m3_d,m3_alpha,m3_beta,m3_gamma,m3_delta,m3_epsilon,m3_zeta,nll_m4,convergence_m4,m4_eta,m4_a,m4_b,m4_c,m4_d,m4_alpha,m4_beta,m4_gamma,m4_delta,m4_epsilon,m4_zeta,contrast,time_sec
37,20260658,strong,M4,True,,7152.058822518675,0,39.54624584136721,-117.19368941446439,31.732199762756554,132.46244694514405,-12.48367387710499,30.949204344269774,-20.693473817568222,1404.9194751820494,0.0,0.0,0.0,7147.1835354382765,0,39.45111950092595,-117.96828056036803,30.91749833922133,132.45912539566513,-11.94800425408052,30.767922305304296,-22.281057300036416,1357.5133235565963,36.49324687927176,10.019673948983655,114.18138065817627,9.750574160796532,17.47820437500002
38,20260659,strong,M4,True,,6970.019923472586,0,41.04534670445241,-123.4711924282525,37.5198014556494,130.8601511805599,-12.6866759746082,20.36069816671283,-12.811708487988518,1626.9446537957763,0.0,0.0,0.0,6960.595641520478,0,40.79777616018491,-123.08545052597148,36.85443994825057,126.5531889885264,-12.30662143422931,18.987207712698055,-14.126444293429413,1472.9548988969825,210.7849334382283,28.72231405101928,101.24889008849796,18.848563904215553,19.875006125000027
39,20260660,strong,M4,True,,7040.9572442227045,0,39.385839574921754,-132.20866596712122,42.916666474336374,142.4367385647753,-13.162089793134816,24.551205494950644,-7.801754875840144,1490.4239965222312,0.0,0.0,0.0,7036.465564535643,0,39.416636097591535,-131.1758921576722,41.67319715792232,137.83802439734603,-12.547804851019277,24.588675308777166,-9.048918934483343,1422.6077685860168,70.33269876682625,28.659404763839273,90.10859483737151,8.983359374122301,19.407397916000036
40,20260661,strong,M4,True,,7016.824199278854,0,38.56354345549787,-131.7078752278828,44.415098516087056,163.79454541357217,-24.48807128671313,26.38624356045687,-39.03592058363379,1391.9320251293964,0.0,0.0,0.0,7006.896743111311,0,38.41335621101079,-131.18319754004563,45.100471169278315,157.1572564819423,-24.602110314410936,25.813086370799436,-39.501851976360925,1351.2586117695687,43.626135272604394,55.065256600601394,10.20484805068106,19.854912335087647,17.941742917
41,20260662,strong,M4,True,,7033.476989749457,0,36.223226650845824,-110.77930144704662,27.601930219797133,133.94653665131227,-10.309988211867235,15.099550771810046,10.730305346025661,1633.2577057542728,0.0,0.0,0.0,7027.498998649826,0,36.185477959856684,-112.16246666396162,28.125160136914463,130.1641691278485,-8.525738157226453,14.587813128120342,-8.209675481810075,1608.85914110953,41.606020490608955,49.2723391740944,-13.864652340152182,11.955982199262507,12.470853832999978
42,20260663,strong,M4,True,,6925.942305294258,0,40.88510648383442,-121.41200033531183,41.050718137680306,146.41977400007198,-14.164042699546526,25.83144512230008,-22.300737175057886,1428.1124306395984,0.0,0.0,0.0,6916.761424754601,0,40.83865202478616,-120.18718016719676,40.933342268320246,139.1567225227474,-14.294371916477193,25.95041483640179,-22.598006543502787,1387.405044500109,31.01437247473092,56.24894915901205,21.811948732473084,18.36176107931533,23.65146245799997
43,20260664,strong,M4,True,,7068.083357350172,0,39.46470618916367,-127.51172649471594,42.08619488875915,147.07983181187268,-20.56190205410261,20.839534354728244,-2.656999970531109,1641.2893748333286,0.0,0.0,0.0,7062.94732020751,0,39.3309022720871,-127.7884614993402,41.463011308636695,144.39849983327082,-20.37849980244924,20.169482087845928,0.36106006564239024,1515.452559000068,153.31946497554776,23.693330463822775,82.00928690144343,10.272074285325289,17.21958962499997
44,20260665,strong,M4,True,,7200.6138771933265,0,39.62087673230804,-121.28636909292469,44.075461807945615,137.22142275915323,-17.28716469871455,26.88246735971528,-92.91793059005497,1595.8931000038597,0.0,0.0,0.0,7192.317225195292,0,39.66012438139135,-120.00603479745138,43.49374306008667,134.63872856198634,-17.858990471147237,27.098195468800178,-89.74755885888798,1605.884292300007,7.7713196304230925,12.649014020964948,174.94194136739458,16.593303996069153,25.877401082999995
45,20260666,strong,M4,True,,7197.540685375003,0,37.049158410910074,-126.18594298759955,50.78446572618943,150.4102455574906,-33.12420255346041,29.357601645243335,-85.4605536318942,1382.895834807312,0.0,0.0,0.0,7190.259795764432,0,36.84790143471171,-125.50197579090006,48.501960970892625,142.5896082165198,-34.4772388207057,28.622914607349944,-59.35510582152272,1276.7610859147308,114.36212832475861,56.380733443594416,-13.333305382005497,14.561779221141478,16.97195770899998
46,20260667,strong,M4,True,,7131.663999513858,0,37.003614480630915,-130.35596776449336,39.16672721446908,157.04874139649505,-11.009321289004923,19.305231269304606,-13.046736670580486,1635.9634457654777,0.0,0.0,0.0,7121.794985418481,0,37.171626289380825,-131.59272740260488,39.537648737233226,152.76846277235376,-9.48356058601621,18.538809334717072,-38.32448059082491,1529.0334252121713,120.08021677501073,61.9821795145924,22.116047453389225,19.73802819075354,18.077950750000014
