traj,seed,truth,generating_model,success,error,nll_m3,convergence_m3,m3_eta,m3_a,m3_b,m3_c,m3_d,m3_alpha,m3_beta,m3_gamma,m3_delta,m3_epsilon,m3_zeta,nll_m4,convergence_m4,m4_eta,m4_a,m4_b,m4_c,m4_d,m4_alpha,m4_beta,m4_gamma,m4_delta,m4_epsilon,m4_zeta,contrast,time_sec
59,20260680,M3,M3,True,,6841.090050843641,0,36.217108273129384,-126.69440801071596,34.659227074441596,152.39699061865997,-10.767832282992693,14.247921697481669,-17.804776158894967,1492.9629040784541,0.0,0.0,0.0,6840.949352093968,0,36.191573201152146,-126.67571277153202,34.59972834835874,152.9933512713256,-10.76400693691329,14.221701557520833,-17.454957778754846,1491.5818266828144,0.5722563102252305,-5.70559671145141,3.501372508000646,0.2813974993459851,11.06835537500001
60,20260681,M3,M3,True,,7032.840576071349,0,37.87023102777773,-149.85501720333465,54.71707564081138,182.26708920567756,-24.188116361546317,22.169632227384366,-24.48668697262652,1505.099452360765,0.0,0.0,0.0,7022.1466733617035,0,37.75262809823359,-149.5100735905309,54.421003218508524,187.45587075054658,-24.45495072714118,22.31055538381964,-23.73104466678782,1464.3014948287228,33.902063292393606,-53.87380737645256,94.41213146104211,21.38780541929009,18.404699957999924
61,20260682,M3,M3,True,,6864.36629240413,0,38.449112887665585,-121.3926519094731,57.81592513394273,139.51089401247236,-36.910705590211485,19.489203493108334,-15.340112330915378,1453.3490438532604,0.0,0.0,0.0,6857.8132758695965,0,38.28237406508089,-121.45001987490241,57.84708996026866,143.61628036332107,-37.18487661638484,18.669205817949052,-19.614709491836983,1441.264427716503,26.772660531577866,-44.71350175318898,23.489010614697236,13.106033069067053,11.054906500000016
62,20260683,M3,M3,True,,7131.106300861295,0,37.285528764648205,-129.82234902238187,63.88393427661094,158.24830392006655,-50.34534292795506,16.883329514598216,-38.220474029472086,1754.5328112493303,0.0,0.0,0.0,7121.881317718617,0,37.09725326850616,-125.39025965527651,69.5408012357072,158.88180229559404,-51.77900078268496,15.348028335534265,-88.26932195776037,1846.9989004329475,83.00985992409898,-71.38732891049507,205.28080159703694,18.449966285355913,13.975542666000024
63,20260684,M3,M3,True,,6878.338683828283,0,37.32959785082884,-125.25368603923408,47.60122422937547,159.36235601623645,-21.92866132596488,20.45737300622801,-18.41385350653826,1388.9426694102906,0.0,0.0,0.0,6877.457365219467,0,37.24765283314486,-124.94455355911003,47.61163940219497,160.52163519271215,-22.050624233093757,20.35200368471014,-18.421500396405232,1384.20387628802,4.306513822230637,-15.83879229045806,-4.3277254090727295,1.7626372176328005,12.316334582999957
64,20260685,M3,M3,True,,6754.803918170775,0,40.08367102191558,-139.21168257386205,47.25373887612506,172.78473146626268,-18.882072853445713,16.168336493990054,9.821885759178558,1524.463670770552,0.0,0.0,0.0,6745.992985642402,0,40.09647450054213,-138.5952611441538,47.157324547706,174.08717660656632,-18.468680199199838,15.094100197635285,5.316176301782699,1591.7604521120018,15.291382907101662,-25.435140842874624,166.19027537908948,17.621865056746174,28.409762
65,20260686,M3,M3,True,,6965.056673826306,0,39.8597960543768,-123.2651096041349,36.04849684764215,145.7177525937508,-17.787238500570734,27.54687555868683,34.09994716198438,1376.1254470210151,0.0,0.0,0.0,6961.860153289301,0,39.81340036187805,-124.20731268314692,35.60622183820115,143.4824018859804,-17.74306710805356,26.63988713878229,41.55740654439604,1390.3733677175956,12.199192855673527,36.05468739897113,28.122103037908094,6.393041074010398,11.477994999999964
66,20260687,M3,M3,True,,6829.260600069656,0,40.13538307886816,-131.59902983335851,43.459067364695976,141.3079398021129,-7.708313603372636,21.570224627791777,8.503447191491482,1433.8229063995736,0.0,0.0,0.0,6825.827328073057,0,39.905868300882126,-131.27484200285227,42.48419186728189,144.31992426839906,-8.228890829497674,21.052647876762677,27.788120234552633,1431.5426016007566,16.71278636164153,-37.515245237700405,-24.758836783771155,6.866543993197411,12.734253999999964
67,20260688,M3,M3,True,,6982.155290128082,0,35.980801196621854,-118.88100431874369,47.205810576190075,126.35412185442101,-28.24137067346308,19.99617152474923,-3.303942003413534,1424.6376068907186,0.0,0.0,0.0,6980.45552196385,0,35.866699611310565,-118.84867119109161,47.73269363845783,129.03303932176522,-28.070016477981348,19.372828736329662,-7.030036744573889,1432.4817508189608,7.255834162040105,-23.702307546646605,4.21318664387896,3.3995363284648192,11.351917625000056
68,20260689,M3,M3,True,,6926.761879336038,0,38.84367438098619,-128.42577360208466,51.13242453530978,151.3637942932775,-21.133658696686382,20.73903810372587,-23.35714317862364,1487.0589334602505,0.0,0.0,0.0,6925.550840611993,0,38.863713877936625,-128.82757167127892,51.758039464474834,152.63990741622243,-21.46092412316343,20.705014266914578,-23.7792224299209,1494.030107011878,1.7727622524393334,-9.734246489141317,-55.56340522526558,2.4220774480891123,28.084759167000016
69,20260690,M3,M3,True,,6820.921920379313,0,39.51381133211373,-120.90345094431306,49.396727981947485,136.77765484738717,-18.660580486737015,20.710484142478233,-59.30425899946125,1431.1544479888576,0.0,0.0,0.0,6819.167236260331,0,39.41086361014513,-121.22192447889742,50.4163177447308,138.08038965898848,-19.663435455121974,20.475690614809036,-55.16304080699385,1430.1852425255106,18.697796618329335,-13.704146459403823,-59.820348496030874,3.509368237962917,24.59225245799996
70,20260691,M3,M3,True,,7060.736098118792,0,36.60163531390988,-142.31644189192585,47.36538978314096,162.1016239515853,-33.74721388573474,14.738299352934945,-32.18138645626763,1713.561842209345,0.0,0.0,0.0,7058.7586407142235,0,36.61613254222408,-142.50253524858766,48.21763783926788,164.04719562311897,-33.77098917158224,14.63964457899206,-37.34146326009923,1697.7509222865167,6.987910873003267,-18.64791241643848,-60.045860095504125,3.9549148091373354,25.46417295799995
71,20260692,M3,M3,True,,6921.381792261462,0,38.867609958500296,-131.368230521214,50.26513354298336,147.80123379770257,-23.43139904573848,21.910374182991188,-42.395754160504325,1457.88206716979,0.0,0.0,0.0,6910.38038759594,0,38.576017928987646,-130.830056467732,49.928599238353186,151.3697614016804,-23.822784421993504,20.465514672575136,-35.54212849980161,1466.5266673349179,33.61407908164108,-49.62320724181933,-100.12132185043743,22.002809331042954,22.832321542000045
72,20260693,M3,M3,True,,7024.772128370754,0,37.98493522832695,-122.99742141158008,31.3290557066688,155.17332275244092,-4.126435395108954,21.824586830581474,-56.5931444548483,1522.945923518997,0.0,0.0,0.0,7019.1053748897175,0,37.93581204262485,-123.14374271195975,31.637219835624627,150.70007007908654,-2.3757040564416587,20.514186348696303,-72.50820310121493,1559.6754265741322,20.25681682366774,40.77019083360422,-72.05192609616063,11.333506962073443,18.947340791999977
73,20260694,M3,M3,True,,6859.583925515998,0,36.33110574389144,-138.286250859108,51.75458624367353,164.3295445599733,-25.95051142603774,16.40715644672326,-7.606431354866419,1456.9351717036145,0.0,0.0,0.0,6858.698977002075,0,36.24208116056666,-138.2643248327051,52.43772839646863,165.53608826659487,-26.003526117967525,16.097950015042855,-13.177886775233379,1450.446998525199,3.008433880075565,-13.299318498957872,-33.48040592329224,1.769897027847037,32.40976229099999
74,20260695,M3,M3,True,,6977.881410636327,0,36.832373797276055,-123.50487996923532,34.323464311901205,151.31511531840366,-22.976346997666045,21.49437328244497,-23.318565117923498,1426.8490801010564,0.0,0.0,0.0,6977.243776454083,0,36.8267842209071,-122.9071700453682,34.14209168296541,149.04827943091644,-22.568689869623537,21.50282634635891,-24.282462641457446,1424.13000993661,2.3195051338026222,14.124576609816772,-7.975219125376895,1.275268364488511,11.534498542000051
75,20260696,M3,M3,True,,6930.415300266584,0,37.49313895616349,-146.55204711948812,47.917067232033276,165.77130139154008,-24.172502086700167,24.211616466527722,-3.32841006879105,1330.323664972096,0.0,0.0,0.0,6929.026559894917,0,37.62495628039999,-147.4887417934639,46.793320756251326,164.5831035032697,-23.575555520473987,24.279111512410445,0.5321195717069298,1328.1585185554875,4.578368186614813,21.086366377135104,0.23107246407516008,2.7774807433343085,11.858750332999989
76,20260697,M3,M3,True,,6930.988282921246,0,38.58987771958709,-130.7307320756509,31.547359812589182,153.35881061433892,-7.021087636850552,27.10538230129964,-4.955001285617181,1288.6823158911584,0.0,0.0,0.0,6924.642165732851,0,38.439887863000976,-129.4288521840465,30.8028549518555,156.2665604841873,-6.950644324459096,26.667535107363932,2.24727899156879,1247.243945665024,55.698200550086135,-40.78692063477142,-41.24998843279462,12.692234376789202,17.077952292000077
77,20260698,M3,M3,True,,6798.325528467198,0,40.32682502132811,-128.84286660657483,56.44810974908902,135.94130590211984,-11.086325399288665,28.175387844897713,-10.1903736690711,1236.703078680883,0.0,0.0,0.0,6798.13013831078,0,40.2824439545639,-128.7052234699559,56.18312398804099,136.76181789150792,-11.237408841332359,28.249933450867097,-6.504509650756088,1231.9577712886744,0.68035155632,-8.768098126557174,1.009421473189647,0.39078031283497694,12.679295040999932
78,20260699,M3,M3,True,,6901.527223842416,0,39.87963894059541,-134.49960079926348,57.52116797175628,157.39566600800222,-33.02923847098871,24.294990779029035,-50.54830626333067,1418.3110201287056,0.0,0.0,0.0,6897.744311085524,0,39.66272644312614,-136.1391461609517,58.62292231029901,160.2777325614749,-32.99877621991253,23.911354468299706,-54.03217415985109,1316.8938221215524,89.2125407649039,-12.44569308362669,-89.82408726199391,7.565825513784148,17.06974749999995
79,20260700,M3,M3,True,,6967.340947861527,0,38.05794227208891,-126.54809748874928,32.46272573030398,156.5681426166756,-5.895047401579931,26.168090578115724,-59.943895041906906,1344.3867587230807,0.0,0.0,0.0,6965.828231450583,0,38.00247618042615,-126.06799594395692,32.26898127556795,157.95000336375287,-6.403240449228455,26.02098070885825,-55.07592869571427,1306.9634783488839,33.8814770644772,-19.05804072627487,8.46975767305829,3.0254328218870796,12.98740512500001
80,20260701,M3,M3,True,,7061.790996616344,0,34.63507077665291,-138.3150467090929,47.80596287263217,161.08572736423596,-29.935856796259756,22.650070505123793,11.778487232473271,1350.675561870384,0.0,0.0,0.0,7059.890860772023,0,34.6444909073976,-139.2351373566537,47.90107377838073,164.30237021106305,-29.625118224481525,22.73976480306582,8.066251960948724,1363.0500412237122,4.048253758147963,-16.931170155312312,66.8990626846277,3.8002716886421695,24.379765707999923
81,20260702,M3,M3,True,,6965.723663888754,0,42.82170924137978,-117.03471846695055,48.563952407601484,128.46044903361835,-39.00188026490315,26.821305658824397,-40.08888350327897,1520.1880446296684,0.0,0.0,0.0,6962.600917295448,0,43.063780336564335,-115.79916086135638,51.49007335287196,130.95915282463517,-39.56105770700291,27.241329780092855,-65.93326595533495,1531.566896488022,17.661883824467505,-43.86949745780122,53.089538333143686,6.245493186612293,14.84145162499999
82,20260703,M3,M3,True,,7001.000952704143,0,36.42502897553932,-140.35641418471187,43.872705423621184,166.4069903249207,-21.89867877230039,17.613848705196553,-8.966952137617303,1548.4503063760965,0.0,0.0,0.0,6999.286204353952,0,36.5216313218935,-140.58764070683992,43.98393896772337,164.43492824127728,-21.849861863413217,17.63036902415317,-8.437380780953648,1544.1487730366098,6.9461764066231515,22.132659429506646,-5.296022875246696,3.429496700382515,12.280925125000067
83,20260704,M3,M3,True,,6895.889628726656,0,38.36222047103139,-127.0434700681264,39.600179319465816,158.0900444420549,-22.004206878424288,19.531116672831114,16.5751891981095,1482.3781846721004,0.0,0.0,0.0,6894.6995277469,0,38.302473277703356,-127.10574426375337,39.64439783936129,159.81890260245254,-22.25661899311981,19.539461767801846,17.72317675287744,1474.548505836478,4.563013977589926,-18.845953636014467,-6.966913874185007,2.380201959513215,14.060760291000179
84,20260705,M3,M3,True,,7012.228059767278,0,37.53454100025819,-116.37869982844667,27.013778047895244,140.31930273427454,-13.274395714071957,18.784769244584744,-15.981638201143527,1564.734572345189,0.0,0.0,0.0,7009.629724151094,0,37.33652052577469,-116.08348753881755,27.289972813198933,141.9812608644166,-13.146344080503795,18.51913334221912,-18.612392485373597,1555.4698739700143,6.862269728801599,-20.83623694868968,-67.23461556495059,5.196671232368317,25.98380975000009
85,20260706,M3,M3,True,,7050.738197621897,0,37.883047105106506,-133.7634465186989,27.35622561470532,169.00893254352644,0.592465565035596,24.238394105979147,-41.19031625252607,1464.851394848194,0.0,0.0,0.0,7048.170944788861,0,37.7615450190424,-132.46798740185523,24.97415654924727,171.40689644296688,0.6409815047023849,23.805273745087764,-23.960676032343898,1452.5945969169488,10.377355656505687,-31.431936449795707,14.463153417356814,5.134505666072073,12.039615958000013
86,20260707,M3,M3,True,,6886.339082823565,0,37.65579444128789,-129.03042951441898,50.99397202647054,151.61210569090466,-25.060350789787744,27.207366212819867,-34.43516068868263,1227.9934554031558,0.0,0.0,0.0,6871.362228767607,0,37.22480067338029,-129.13276822403012,52.61091161598935,158.87950026683004,-25.379295639046752,25.836456958752027,-40.477509254729576,1210.1372196088894,41.41459802309396,-65.42190701248883,51.247658508049255,29.953708111916058,11.605444167000087
87,20260708,M3,M3,True,,6906.291831607189,0,39.890319443587,-146.27695467391183,46.08671294567754,171.0913725816324,-15.347344242913689,16.295202039401246,2.095074836155658,1652.5153632038732,0.0,0.0,0.0,6906.2491562964515,0,39.87847509693187,-146.3366622675779,46.06161175181621,171.47069303798176,-15.363461310217572,16.259748747472898,2.6735476388805295,1653.0476394492136,0.21386266991273303,-3.729532560117834,-0.306618605400677,0.0853506214752997,10.517833167000163
88,20260709,M3,M3,True,,6908.556014747821,0,37.87940099259721,-129.08357596268615,41.35610140813972,148.36412334932353,-28.925736013361146,20.363782515056425,-34.21673180009163,1447.3366662153726,0.0,0.0,0.0,6906.192336389519,0,37.87560619361768,-128.2704284788307,42.629310657335715,150.15207417161224,-29.152174883614492,20.630948564485273,-44.93778692183209,1439.304770892375,10.22399364269481,-29.046905994688043,31.63460148833791,4.727356716603026,15.229471542000056
89,20260710,M3,M3,True,,6731.876548579525,0,40.218980448708066,-130.89826193251687,47.77220667867984,165.851730584816,-24.87021705274399,17.170925095152093,-46.26535338358798,1485.4432852259977,0.0,0.0,0.0,6731.020084616074,0,40.1661702519663,-131.12851268125104,48.235468916146466,167.05514984018885,-25.431296335300654,17.02534369162859,-44.51895552018822,1485.132231966232,2.3760207791190107,-11.937819858815129,-25.017882912236175,1.7129279269011022,27.129837292000047
90,20260711,M3,M3,True,,6856.680945119273,0,40.134528104233716,-123.5644676256999,36.98637390667699,149.33015147256867,-14.690276068965952,18.85898954701561,-27.968977725312286,1548.6158973880704,0.0,0.0,0.0,6842.334621154544,0,39.97203273325431,-123.31568655407963,38.62608748763459,153.22824302058018,-16.18021823460442,16.454287545219216,-44.50573046884325,1549.9835726672422,69.52911446294561,-67.64767674171131,91.48707471034804,28.692647929457962,12.380861249999953
91,20260712,M3,M3,True,,6985.342665419033,0,34.76724929719419,-139.96085069230764,38.192727996993575,168.40337981458484,-4.488462934290738,16.004061426129137,2.2092955222747466,1511.4655628480016,0.0,0.0,0.0,6984.653580961313,0,34.72311754556444,-139.17993155903733,37.412959226750786,169.13877445432746,-4.598397018865908,15.778779913466815,10.5117472685684,1515.1499710649775,3.5775479722555157,-15.02655543816869,-5.0053094709924375,1.3781689154402557,10.063634458000024
92,20260713,M3,M3,True,,7020.126024591208,0,37.155632336224436,-117.89686985870419,30.121575434832724,136.60390964111625,-12.855745353534363,21.281664108369522,-46.26991297540908,1477.992319006803,0.0,0.0,0.0,7017.556401719229,0,36.9945718486149,-118.86033942377037,30.20202539182166,140.78286850391777,-13.27356568833458,20.71340832672373,-43.394194248779954,1475.6012828279008,11.20005162554956,-30.462517466578095,31.90919571034759,5.139245743957872,14.471360499999946
93,20260714,M3,M3,True,,6913.4975201408115,0,42.07072580630674,-128.47894249426977,37.6532709037704,152.2684135181869,-8.198691905630914,25.4477675371272,-31.76915074267555,1485.0143789137999,0.0,0.0,0.0,6912.795763151606,0,42.089078185302654,-127.96521903319697,37.301587445043765,152.3443340243376,-8.2773438349814,25.645583598873984,-26.60704070329553,1501.4509221352182,1.0649184259424735,-7.973979669186938,-47.4463243416724,1.4035139784118655,30.475825458000145
94,20260715,M3,M3,True,,6872.196293946628,0,37.87149879218135,-114.1011184182536,35.92783547929375,132.25455600854264,-6.210114866196646,21.278709289562908,-12.513655752774186,1379.0499439997154,0.0,0.0,0.0,6871.586804969324,0,37.81395645303066,-113.84638801875597,35.810597791898125,131.0930184638415,-5.8521668900023,21.213040073551948,-14.963941903802844,1363.4447279848325,0.9168908434140735,7.342988730746967,36.55000925200469,1.218977954609727,29.93268487499995
95,20260716,M3,M3,True,,6999.501332983688,0,35.56230644309973,-128.01297051744464,19.748913045340966,147.4099866107439,6.9689138368218755,17.915388190421716,25.2035377074863,1496.8711170889524,0.0,0.0,0.0,6999.3674250275935,0,35.55866585912864,-127.9312970706929,19.567952667749722,148.03813146881748,6.744347483553736,17.993920970558353,28.75995849031896,1492.903079685088,0.6362875214204148,-6.709810648490782,1.7619263084757715,0.2678159121896897,18.13104862499995
96,20260717,M3,M3,True,,6918.858896012,0,37.321062991972354,-121.99010087967383,51.131957713174614,140.3414513509222,-17.912039460626882,23.901521338434407,-55.629863335948436,1329.009075566517,0.0,0.0,0.0,6915.7490642964285,0,37.25900412915387,-122.4743205299362,51.52653826339105,144.45954412345216,-17.860704979468917,23.222823332640314,-60.38473275842379,1338.934732911288,10.97012797125899,-31.922239508718896,41.502617364251954,6.21966343114218,15.397135499999877
97,20260718,M3,M3,True,,6976.845866220641,0,38.72838387882614,-137.75587440390035,40.03172931816291,164.88187795934772,-17.935715544196356,23.977121058303805,-8.186691741024825,1436.8285797441404,0.0,0.0,0.0,6976.3498481792885,0,38.6696878422047,-137.97166189523497,40.282431775349785,166.14501858046424,-18.063127407389043,23.747169311548728,-10.072509420517868,1440.9387950448436,1.4429119245054391,-11.31950800758658,-20.86732646868266,0.9920360827054537,25.94102362500007
98,20260719,M3,M3,True,,6944.242375626348,0,36.37630992867375,-137.37338468998064,47.504560088684656,166.27582959469763,-30.5077669623295,20.541825227843464,-12.839421125711036,1401.8378409696293,0.0,0.0,0.0,6943.102086579549,0,36.39818634038594,-136.972915292556,47.14151614541035,163.76891843482002,-29.54337257181278,20.377378565831854,-16.982102985518484,1405.3494024390034,3.950018145696849,17.943356998819354,-7.476818852715731,2.2805780935977964,12.178903999999875
99,20260720,M3,M3,True,,6992.146495992145,0,37.965918715963916,-122.47831435052866,33.511094604125084,147.15621261295217,-10.022864450739078,16.35401773507051,-35.14805662507291,1647.673932993218,0.0,0.0,0.0,6988.4083997668895,0,37.82637259883372,-122.50374730862504,32.65832749477793,150.69231747246428,-10.421003978273436,16.60047077756181,-21.769043624979947,1606.138469649828,18.179418992621258,-34.744030493888374,22.780809221127917,7.476192450511007,13.268195291999973
