rep,success,seed,error,model,description,eta,a,b,c,d,alpha,beta,gamma,delta,epsilon,zeta,nll,convergence,time_sec
364,True,20260967,,M4,asymmetric drift with position-velocity diffusion,73.79194419801853,-86.69032792007464,24.4408508048724,36.55613067304632,-53.93168801075912,44.14399517782137,-44.92023392167561,4542.359536569433,1123.0678685374996,-445.31652820476137,226.57354115284596,8150.188673758836,0,3.261520666999985
365,True,20260968,,M4,asymmetric drift with position-velocity diffusion,66.85827918693161,-68.6734118136052,7.461360076288615,45.22626167964136,-12.103160758043854,58.374550314623605,137.36989612695118,3374.0461051923294,327.0965085515169,-271.856879287392,-693.1861455990036,8108.4326084835375,0,3.712684749999994
366,True,20260969,,M4,asymmetric drift with position-velocity diffusion,73.98387625042966,-127.59396611035685,38.678858137366525,120.71542729781848,-31.91910241655087,40.6595090158395,140.80096846527485,4793.402638960156,494.8233076358509,-283.6848444176558,-491.1901520670894,8108.562181282381,0,3.2318847920000167
367,True,20260970,,M4,asymmetric drift with position-velocity diffusion,64.1992349384496,-66.1328006802186,-2.0564002573476112,33.852614155601515,-11.730851432418614,40.90091620292938,176.4423978093008,3812.6755470743656,317.18885572408124,-226.04409885506877,-753.3004613220058,8027.211067469355,0,3.8998676249999846
368,True,20260971,,M4,asymmetric drift with position-velocity diffusion,67.91876214169069,-90.00282134160723,1.988481259934448,80.5715378365749,-2.6115190248515185,54.43733978336304,82.71208164281748,3751.917958714254,183.93003985709117,-197.2688763448642,-428.45947460938027,8105.454959722633,0,2.71958945800003
369,True,20260972,,M4,asymmetric drift with position-velocity diffusion,73.387183200384,-98.04574134086798,4.542756817828845,83.17724346378046,-3.927445617847955,27.88154351033853,122.60010302329462,5917.703184758298,160.55136360278425,-133.81210453371116,-294.1978050016084,8183.413114355122,0,2.926257874999976
370,True,20260973,,M4,asymmetric drift with position-velocity diffusion,66.8385370373308,-74.94103250618711,27.661538583987777,50.87515869755688,-26.451181693123495,45.354166403996274,54.954328647313275,3530.1706230669574,743.8592400734246,-367.30598382411466,-274.4321724632399,8010.329726237718,0,3.853403082999989
371,True,20260974,,M4,asymmetric drift with position-velocity diffusion,67.24848095335295,-73.14687914891059,9.091572372547065,60.80218058977226,-5.373053729913536,47.46996097542086,159.9383337889709,4244.385236805458,154.95714968234827,-171.5320360548842,-288.96745936080526,8165.161392743237,0,4.079093250000028
372,True,20260975,,M4,asymmetric drift with position-velocity diffusion,70.42270396253767,-121.6126856351678,23.89341840955551,105.27767343988474,-23.497492849691785,70.5473710530645,53.09098668191797,3104.935819431296,398.0913574476878,-323.56619441901967,-700.7702879357215,8132.137098245209,0,4.6177593749999915
373,True,20260976,,M4,asymmetric drift with position-velocity diffusion,66.98267886793668,-75.09341357360618,-17.214203673363922,35.71822124881368,-12.222185693715042,55.895835487953306,30.605869478174515,3813.3143967165142,753.7735190577916,-410.52103175835106,-128.23747325882402,8323.075225216999,0,4.5858851660000255
374,True,20260977,,M4,asymmetric drift with position-velocity diffusion,72.59655252573931,-93.16070015891204,24.335075870026476,90.06301355132379,-26.66417829255738,61.423284130993494,-60.551022239208145,4349.667057173284,193.78252750779896,-216.58983867442265,-115.48520627393911,8328.524671144754,0,3.9640883330000065
375,True,20260978,,M4,asymmetric drift with position-velocity diffusion,70.51617973351668,-38.36739081180601,-9.62543973712945,-14.22205118064444,-23.202165758596653,54.317854371599154,278.99929816161995,3754.0651161135233,243.66129631350984,-230.08832051325248,-590.9150930301502,8061.360306539245,0,4.037897041999997
376,True,20260979,,M4,asymmetric drift with position-velocity diffusion,72.06028093456325,-103.0182667572948,17.82153759401453,75.43754361364573,-6.78032189431158,68.6561187034778,204.24008465366032,3529.8971028203823,729.023752242801,-445.9327028943935,-921.1825139732828,8230.312661102133,0,2.4839635420000263
377,True,20260980,,M4,asymmetric drift with position-velocity diffusion,72.80865197674089,-102.77923365543712,30.054809922905207,93.81580035646796,-22.61568776555236,31.26196473736856,205.71305897684596,4911.742843506942,318.5061803879095,-199.4731367800188,-731.8141662367042,7974.331192140266,0,2.8607166659999734
378,True,20260981,,M4,asymmetric drift with position-velocity diffusion,66.98741907320012,-60.28980181728416,-12.019460144802393,36.13973285082115,22.13408232405151,36.36333983300851,159.03305241159563,4771.623208141913,293.74931653418827,-206.70468038094032,-452.00573461770085,8154.138432076688,0,4.1638754999999605
379,True,20260982,,M4,asymmetric drift with position-velocity diffusion,69.57073259527792,-64.74237629996792,10.601529023889032,62.8395275663301,-5.282643423297187,86.87270812918247,50.59808619672528,2880.22477904557,331.78139054913413,-339.54527182023446,-98.88226867351176,8467.776749293807,0,2.7333757080000396
380,True,20260983,,M4,asymmetric drift with position-velocity diffusion,66.27292331147177,-97.54087508254824,18.266687486999988,63.73344520269689,-36.47924357013577,60.39608449039758,88.14966508018804,3342.410020014328,558.2049814655206,-366.6256428669391,-422.7050155134213,8251.877091566575,0,3.630653332999998
381,True,20260984,,M4,asymmetric drift with position-velocity diffusion,69.42763540270485,-91.77473188087016,1.4137955600598184,53.67277938475995,-7.62157755865583,43.16233365316468,77.53242001059006,4439.802550174971,222.2893811724405,-191.08723999365873,-607.7559790255199,8097.076543180232,0,2.9245795420000036
382,True,20260985,,M4,asymmetric drift with position-velocity diffusion,66.89579067628462,-80.56828551166971,-34.37682987789171,94.49710950401058,24.53088565709087,57.31569491821503,301.38428870064587,3580.0711756559513,81.5928515941344,-136.7706253473545,-359.59188573281193,8038.561978027001,0,3.300399249999998
383,True,20260986,,M4,asymmetric drift with position-velocity diffusion,67.36955034598476,-116.09318316483152,7.157204099049964,98.36673861545218,-7.3359279580666925,39.16298296926051,176.236806004884,3846.4187343897506,648.2195015237442,-318.60550366196594,-774.2768576888163,7982.263432216475,0,3.5330118339999785
384,True,20260987,,M4,asymmetric drift with position-velocity diffusion,71.27046512200721,-51.66006923589318,-11.46292164642422,20.357760924224145,-2.163209363064868,68.99021923399376,267.71937355598044,3481.935825051709,405.0415092475353,-334.32859597620524,-648.6879101878367,8225.825250535341,0,2.769290957999999
385,True,20260988,,M4,asymmetric drift with position-velocity diffusion,64.56389393329087,-74.02278079159616,4.582317715113754,51.163134042986734,-28.782200037126085,59.01195042702484,252.9011328458984,3255.3956227838194,288.51506415464604,-260.89063932152544,-603.6857507783435,8213.95750992051,0,2.970559499999979
386,True,20260989,,M4,asymmetric drift with position-velocity diffusion,71.30494477809346,-0.2045838885007181,-89.40252977367032,39.36418187069001,-26.8839540637504,41.47799410301728,833.8985080470922,7825.409742570716,2500.0,-644.0341148030691,-6474.0243480896925,8194.9688839755,0,7.167571749999979
387,True,20260990,,M4,asymmetric drift with position-velocity diffusion,70.66463435980474,-75.91754394377948,-21.66357234126029,58.9181218410212,9.943197687334145,52.27032820014265,304.4212963612839,4138.60538412626,332.91054505563693,-263.828303647251,-768.2652565865794,8111.951008446084,0,3.4843440839999857
388,True,20260991,,M4,asymmetric drift with position-velocity diffusion,76.87974114284505,-84.46220442094176,-2.597633135925568,82.56889949604036,-12.881419807901326,32.797326629375995,5.3142438277151465,5239.907889272621,124.02821374617238,-120.9801731873308,-520.8814788600176,7987.825043495457,0,3.614610916999993
389,True,20260992,,M4,asymmetric drift with position-velocity diffusion,70.27181273476377,-102.48295997952437,-14.980683349757998,60.40981413185944,-2.0752029707208135,29.052355357359417,154.67682253059778,4831.659426312868,116.48013781884718,-116.34470088469604,-309.71376381982395,7949.812729354258,0,3.290806707999991
390,True,20260993,,M4,asymmetric drift with position-velocity diffusion,75.82662093338556,-104.7250467930366,11.009069833493651,87.73380558219216,-25.077365731397517,32.76888242059356,67.36244356134367,4419.798874445128,298.4693797506504,-195.4091937164657,-555.0079335754427,7780.757890886015,0,3.0316508750000253
391,True,20260994,,M4,asymmetric drift with position-velocity diffusion,69.45266551095646,-133.0998582385903,4.627745531444067,161.2661499792934,-17.962105743044138,39.87846923926358,173.4573629711533,4925.095993769183,326.4424507610775,-226.96482922138344,-751.2945020757905,8261.804328194776,0,3.089514458999986
392,True,20260995,,M4,asymmetric drift with position-velocity diffusion,71.50069700410918,-105.75784097391086,-3.6833108309989577,93.93645978058828,-13.19782235134118,60.34985199731693,224.8233076642371,4102.30766450898,324.83380628814837,-280.02622829452866,-521.5955035044302,8276.043320155095,0,2.291964749999977
393,False,20260996,,M4,asymmetric drift with position-velocity diffusion,70.9390574003942,-0.3258450091697192,24.862513042543956,3.086620284088015,9.56765189056174,39.89290678912481,-530.6834960440336,5104.260456342426,2500.0,-617.4604536760869,2890.694365220504,7983.37309384044,1,6.94407458400002
394,True,20260997,,M4,asymmetric drift with position-velocity diffusion,70.20107127821268,-69.39985981258478,-8.03069016474488,38.85917855657583,1.3545627068534958,82.5203036277554,168.69026775469356,2931.2728390895822,58.34098627014869,-138.77054299750188,-141.83927485477167,8257.503887321549,0,3.9697479169999497
395,True,20260998,,M4,asymmetric drift with position-velocity diffusion,67.56178548626659,-104.06256818400358,29.29266356012814,114.82814697070108,-23.46347567262561,52.76812867953697,118.69408641022191,3780.486115731174,139.7174560413513,-171.72802565880244,-193.13837373682645,8093.947040618366,0,3.4802064589999873
396,True,20260999,,M4,asymmetric drift with position-velocity diffusion,70.08794603267121,-85.13768000768152,20.064259616514665,74.35521149693015,-25.966630202634235,56.23725439966227,100.71552142922408,4043.347387040663,557.9069445602325,-353.82120433992,-465.5689836402783,8288.549677460924,0,3.0576284169999894
397,True,20261000,,M4,asymmetric drift with position-velocity diffusion,68.47872909880927,-63.52245058688141,-21.246522341800823,39.73542272269623,7.562428446388078,52.29321033697318,270.4633737292493,3810.861609923959,395.8078116780742,-287.73641513787305,-744.0943200988174,8091.120664855434,0,3.697342167000045
398,True,20261001,,M4,asymmetric drift with position-velocity diffusion,65.6751152653044,-81.31975777772674,-12.8508888062231,64.84857135146544,5.715331762282316,45.235479060751864,129.17377352524773,3699.32528035357,258.50451746508264,-213.33388251776665,-621.9435123932135,7960.02769713198,0,3.033389708999948
399,True,20261002,,M4,asymmetric drift with position-velocity diffusion,67.6893591782723,-75.3289298647799,5.889399614329649,60.665918756463526,3.8797199233239255,44.530119253916695,176.8912884164305,4405.057183599905,720.4018100552697,-358.21545758104077,-711.4869091285692,8244.998588970178,0,3.2973767920000228
400,True,20261003,,M4,asymmetric drift with position-velocity diffusion,66.38085951190601,-77.49523977831196,10.710244792788696,64.22110394383375,-25.266457533069985,51.4431442985442,54.29196133471277,3475.2263203707253,314.38630329116637,-251.7203419567345,-431.8396085946479,8067.112860799204,0,3.861149707999971
401,True,20261004,,M4,asymmetric drift with position-velocity diffusion,67.40622901621181,-68.2127357921081,-9.909739064807797,6.894292377076489,-29.239348431557907,65.48624295537319,11.384987517100187,3078.6303287268306,806.9034274865874,-459.74372815258727,-39.96394028627727,8225.163969698291,0,3.2247020410000005
402,True,20261005,,M4,asymmetric drift with position-velocity diffusion,64.24131470178551,-92.18754213649665,8.6645787764255,68.42607599212863,-6.917803153074757,33.057766427202125,141.69310369420631,4660.822401941541,518.4617806892961,-260.88192610798075,-819.5617658420922,8198.881623436297,0,3.484854332999987
403,True,20261006,,M4,asymmetric drift with position-velocity diffusion,69.37100789978747,-98.48402941941752,15.393024917993657,94.68350161732867,-25.346229323177266,44.34607982853734,27.595750350008917,3874.3288544078423,1143.2677650126354,-450.33073878048253,-140.11627059675553,8144.398307251648,0,2.262009459000012
404,True,20261007,,M4,asymmetric drift with position-velocity diffusion,69.66306814425528,-76.98098721604984,-22.663611167819894,50.444601885581235,8.616694183021732,33.05380488090193,523.5858830475242,6165.1721437335345,13.312373011266352,-41.95352571673484,-332.2805632891823,8377.952039590306,0,3.094280583999989
405,True,20261008,,M4,asymmetric drift with position-velocity diffusion,71.62333240014152,-89.56587152634533,31.978868365846935,64.71679042857198,-29.75775722135675,49.38826632564963,37.51652923370055,3347.1209807290816,780.1933414243659,-387.7470592996555,-652.9916055258092,7874.879091286007,0,3.591874709000024
406,True,20261009,,M4,asymmetric drift with position-velocity diffusion,66.71182705935615,-78.96172386922213,20.277249821035657,41.64127649993279,-18.17205542024833,56.28555752931202,192.8210329445325,3790.956600439203,223.14894904709985,-220.5083910632953,-700.3800649741917,8183.043579624002,0,3.626442416999964
407,True,20261010,,M4,asymmetric drift with position-velocity diffusion,69.3324610491386,-101.60512911951152,17.806850262141808,95.36267793969972,-16.623423169576068,47.82640297927897,77.16579199812914,4069.6228620168754,749.4249727731715,-378.4672071677397,-410.8059545402009,8193.869872830755,0,3.4896660829999746
408,True,20261011,,M4,asymmetric drift with position-velocity diffusion,69.37825804908347,-97.51340808939962,11.915120699320394,80.33592077750009,-29.637016935553305,46.912045222102904,334.3181882813418,4361.254747102641,1059.2024293138722,-445.82217200733135,-1588.573469089764,8328.453842467425,0,2.9917559169999777
409,True,20261012,,M4,asymmetric drift with position-velocity diffusion,75.55143252273334,-96.86758618699568,-16.690284182260815,96.67317848925671,-3.5380025763133505,56.06286780700832,134.7227389320653,4011.942081220795,269.2490622300501,-245.63929781390175,-348.6522418154594,8010.649156026255,0,3.390197374999957
410,True,20261013,,M4,asymmetric drift with position-velocity diffusion,71.35662093138139,-101.31921330905864,-10.571078664174726,79.39661139243807,-8.206703177595541,37.49764692088647,124.77080771094349,4583.092447111169,510.7708948504392,-276.3681188600059,-626.0888556322608,8055.0145530422815,0,3.605811000000017
411,True,20261014,,M4,asymmetric drift with position-velocity diffusion,68.74237833588118,-115.15653741714787,10.613453605767438,102.30547260284816,-16.595490149584933,55.26142706318354,82.01013141789045,3817.127956527272,471.2012995451368,-322.73367501325845,-239.4747340722344,8206.519192375597,0,3.996790667000027
412,True,20261015,,M4,asymmetric drift with position-velocity diffusion,65.23673918369832,-83.38180216365531,25.411087001948864,73.44243918554061,-13.954716696442148,76.09274478783108,21.99475376862251,3310.6218503569407,135.36106474617998,-180.65927415110684,-636.3092726678967,8503.717328697567,0,3.8762332080000306
413,True,20261016,,M4,asymmetric drift with position-velocity diffusion,70.73005334348586,-70.33190284368132,8.136143178801047,57.44370455174099,-16.65404709841546,48.35337518263417,173.78539250488677,4323.786247308196,109.80817468436666,-122.56563916120066,-952.216989698366,8062.756607852503,0,3.8552377089999936
414,True,20261017,,M4,asymmetric drift with position-velocity diffusion,68.81124495445513,-58.23189588185181,-12.72279286848749,-2.460108968544927,-15.779872757395488,50.42845998814102,22.089322683830417,4035.090441715037,441.9279899332249,-296.69858126661535,-363.3106452489337,8177.919701453815,0,4.0860342500000115
415,True,20261018,,M4,asymmetric drift with position-velocity diffusion,67.45982270352032,-84.09942455812963,-0.6879444736825611,73.03495635103096,-9.856757049240676,39.795390722520466,153.89371646340444,4449.5796130598965,283.39109357484307,-206.83346989832935,-901.7911634889696,8099.988029639294,0,3.771004500000003
416,True,20261019,,M4,asymmetric drift with position-velocity diffusion,72.68298270522092,-82.44168928263421,-11.130828407767876,67.16823489519875,2.394913952031956,45.41695410608706,147.06780012833127,5674.015706191757,165.1694094857705,-171.08094192566887,-577.2886549535635,8440.696010457363,0,3.404625208000027
417,True,20261020,,M4,asymmetric drift with position-velocity diffusion,71.11061109470121,-117.72989455764171,14.25926558497243,86.41921799932479,-38.1646770596838,55.71594116110307,-72.46992745505081,3829.135143684531,694.2301207459509,-393.3025494896965,209.1485514952577,8125.126977843143,0,5.55136162499997
418,True,20261021,,M4,asymmetric drift with position-velocity diffusion,67.8538822080183,-68.35040343246781,4.70937877541456,50.76921320276469,-12.486722825414072,61.83235087408258,161.9780494446863,3304.0652247147896,298.3308152387901,-271.6324475697113,-365.42655948416507,8089.709179993608,0,4.038255000000049
419,True,20261022,,M4,asymmetric drift with position-velocity diffusion,68.32781616570661,-88.84276801761838,47.66559384393334,85.64370635188574,-35.30923387869548,51.349002246223456,7.680111440220333,4192.050236165524,341.9138014157763,-265.00515132286387,-19.81800040274166,8254.762573702532,0,3.5205360420000034
420,True,20261023,,M4,asymmetric drift with position-velocity diffusion,72.20289866515678,-69.72774683939501,14.19568772157543,33.31789058107452,-14.881237597727328,33.04544056950323,71.76929788396963,4483.570013081707,838.7238893393913,-332.9624629857694,-361.5700347517739,7986.850768615975,0,3.199947167000005
421,True,20261024,,M4,asymmetric drift with position-velocity diffusion,69.44123487668729,-126.6161601056839,21.30961014492614,119.57007050354642,-27.777665454447884,59.92358924993263,174.4619211974183,3503.492498100547,990.2774977470956,-487.20009038770934,-709.2187303908137,8286.836286280748,0,3.1535116250000215
422,True,20261025,,M4,asymmetric drift with position-velocity diffusion,72.38063871287557,-76.11289276545818,-7.063510576290758,38.08155439873262,-6.813565692510131,56.18165124220034,91.8499401216154,3949.9624282325512,535.7153819125962,-346.57103512232015,-422.44291179049065,8121.690782858061,0,4.2303518339999755
423,True,20261026,,M4,asymmetric drift with position-velocity diffusion,71.12305122370502,-114.5323591727411,68.00444988589246,88.64651578400243,-57.28104909431285,34.98643275146554,-82.95137695835814,4956.041329350811,592.3071256622642,-275.6693844208345,-656.7358902480762,8203.772667971883,0,3.8029388749999953
424,True,20261027,,M4,asymmetric drift with position-velocity diffusion,64.62113014083695,-96.01014238876355,-10.220613304869596,105.9159235643784,-12.431350393641468,53.84026971886575,154.5953073747834,3473.5499728040663,403.4788704358208,-294.7772800615942,-423.20724298170217,8197.18121300251,0,3.2960915829999635
425,True,20261028,,M4,asymmetric drift with position-velocity diffusion,67.92503328863532,-2.7281423954787862,86.77570359641112,4.167517833099072,-15.427587341498038,43.584914270263525,-443.41250954307145,4673.1498174044,2500.0,-643.373477446023,1937.3842005579795,8256.355005580335,0,5.233759125000006
426,True,20261029,,M4,asymmetric drift with position-velocity diffusion,70.80055117059116,-139.49697942421116,8.070831012686215,139.52575208550152,-0.6320515739056567,30.679401239827843,223.03010097589797,4915.499787424183,370.0643951724794,-213.10423800638696,-774.6021402017265,7988.364244451026,0,2.9217832500000327
427,True,20261030,,M4,asymmetric drift with position-velocity diffusion,73.57956493284274,-105.44188480682962,-1.1065976040767855,93.27182510283812,5.503041090644957,36.790090397892655,217.30753937303064,5214.6675716246455,100.77011388424587,-121.7758859414678,-359.6460057954494,8078.314725562821,0,3.2580427919999693
428,True,20261031,,M4,asymmetric drift with position-velocity diffusion,72.50411399936561,-90.30186629020396,-0.3697379330199917,101.54685452795611,-4.291288762171679,41.15909917204948,379.08526451217944,4888.653369090786,142.05796593269758,-151.7639304898259,-885.1626259515693,8072.936516450333,0,3.1205289999999763
429,True,20261032,,M4,asymmetric drift with position-velocity diffusion,70.01066804191287,-119.97937504200269,-6.825803788536243,100.29098210800912,-3.9692066904290697,50.79117857731945,183.10149255961096,4524.3029594084655,86.18531586741966,-130.00709474715563,-462.7676558336662,8230.652804351295,0,3.2168296250000026
430,True,20261033,,M4,asymmetric drift with position-velocity diffusion,69.83423429642005,-107.59299641448366,26.872280866184894,96.90598125512346,-42.09840097233173,40.81543699480853,53.14927536914723,4381.9660088439105,253.54221706055185,-203.4545294257075,-132.46778187040636,8050.112534940659,0,3.2439900829999715
431,True,20261034,,M4,asymmetric drift with position-velocity diffusion,67.58340752010457,-120.36022266728844,-4.905509299733725,116.04842486166191,-5.33406844096219,43.82039324482426,100.3246551982827,3888.869957448412,565.7123569724795,-314.8951441098478,-360.4685446332164,8056.418727821421,0,2.6839327499999968
432,True,20261035,,M4,asymmetric drift with position-velocity diffusion,68.65620585327486,-102.94136090607589,-5.129135976875303,100.57005249699984,6.228753482247126,44.117050932256774,270.85964334540944,4472.961276693549,80.16768482266217,-118.49172161631152,-462.8303528801693,8095.950120422208,0,2.819255584000018
433,True,20261036,,M4,asymmetric drift with position-velocity diffusion,67.44749152076096,-67.15055380600707,-2.043125261727523,62.59930316957025,3.799757603762537,56.45761999728053,294.99147130819324,3890.338076780474,293.16519228791765,-257.30455901612726,-672.2090874724205,8220.025435842548,0,3.420466208999983
434,True,20261037,,M4,asymmetric drift with position-velocity diffusion,68.19859909359711,-91.7206010773116,-17.54285180568715,44.4679891116668,-0.1277005907721426,39.733615639855344,258.7907546841993,4167.207772449207,599.3370877319771,-304.1769307561149,-1498.0460089967903,7942.634325059241,0,3.737045207999984
435,True,20261038,,M4,asymmetric drift with position-velocity diffusion,72.69544533751733,-97.91483200976388,16.255589091667684,78.10263651477202,3.2276074273200943,47.56614259623741,159.25312795757344,4485.6058934958555,142.74700467295995,-151.18254532419752,-880.5965245555412,7981.718039142395,0,4.421608249999963
436,True,20261039,,M4,asymmetric drift with position-velocity diffusion,66.31019795045604,-95.27129332258684,10.896076997022792,90.8480636708328,-9.58380164641067,72.26446747299555,365.18373033806034,3553.864206717448,157.42499724902316,-212.8634972523669,-628.9771221006728,8417.587390435161,0,3.7527725419999456
437,True,20261040,,M4,asymmetric drift with position-velocity diffusion,75.2554124414714,-98.10371000080892,-18.722917631580856,84.22110247427524,17.06970062025691,56.16983647379178,215.99262865032227,4526.761325814142,796.8075515998621,-418.0139944668607,-1378.0857357884815,8139.556486456941,0,3.616484000000014
438,True,20261041,,M4,asymmetric drift with position-velocity diffusion,71.69221706458363,-101.46730215017055,-3.182563032446629,85.85174600652635,3.099326722741751,44.34758183506523,260.32303054659405,4446.921609468354,508.58698655181246,-300.3637994589609,-881.5769801434898,8041.024812165193,0,3.256553583000027
439,True,20261042,,M4,asymmetric drift with position-velocity diffusion,70.49163066017013,-100.70686250833803,1.0958858246828949,82.66895401515927,-12.09520009826112,38.987389735585744,227.8301916805638,4301.807394648538,1806.0160412840355,-530.7046307326153,-1550.636482277929,8206.608644655273,0,3.2563592919999564
440,True,20261043,,M4,asymmetric drift with position-velocity diffusion,67.82522200448884,-95.92239395464368,2.1270241469623596,77.21411018124887,-13.035361498249332,42.90072400958914,-4.554822392832828,4530.95162786441,676.6271885646429,-340.750913565883,18.08897084279015,8280.76227903253,0,3.549138374999984
441,True,20261044,,M4,asymmetric drift with position-velocity diffusion,73.0805024837995,-107.82511668127268,13.566588349716389,84.14090629531495,-22.69872076976445,31.67975483431245,196.26097412169523,4989.9037460172485,38.8426558980549,-70.15770281199177,-217.3189023721298,7966.45053738345,0,4.214649750000035
442,True,20261045,,M4,asymmetric drift with position-velocity diffusion,70.42787970986302,-97.08093981561532,-5.23754381009198,69.66193169671617,-19.548123531834932,36.19771346219334,313.3870934637926,5379.501887143642,0.0,0.0,0.0,8214.09999159235,0,3.1014446670000098
443,True,20261046,,M4,asymmetric drift with position-velocity diffusion,67.36932638323609,-53.82004905936508,-14.45730234260599,31.107107622187975,10.202739781294923,72.7410689358431,158.86212892999427,2965.4864192339023,483.90221129236056,-375.2309374762402,-409.74092379951514,8251.348956913436,0,2.6192236669999147
444,True,20261047,,M4,asymmetric drift with position-velocity diffusion,67.88575353158392,-107.86734733330724,8.7638777018727,94.09377243164865,-26.68611432317825,32.21874537152973,146.0705858158745,4665.486449629271,177.41041366665846,-151.0122566656841,-433.14767645278874,8069.047856977286,0,3.060227791999978
445,True,20261048,,M4,asymmetric drift with position-velocity diffusion,66.79532727410468,-93.9371261746701,14.716004293752505,85.21151475300326,-12.565018607243143,44.19801816050182,93.97577526329798,3627.181941625806,401.3391989139859,-266.37114860376,-283.1850413168991,7953.742004194768,0,2.702869165999914
446,True,20261049,,M4,asymmetric drift with position-velocity diffusion,70.54799306552201,-100.0544835132341,26.115550158270445,65.17404561784193,-22.039933815037134,62.65899660213664,164.66478328652207,3640.80244098067,206.14960867126683,-227.30708417701993,-298.67595864297573,8140.276308872273,0,3.044686165999906
447,True,20261050,,M4,asymmetric drift with position-velocity diffusion,74.65967458033838,-76.78497069928329,21.258220459932915,54.98211751826904,-24.22978904897548,47.61641773743121,5.835078697057673,5018.2153663591125,62.30801480485375,-89.99360879173791,-635.7216763155137,8203.511805804188,0,3.835286834000044
448,True,20261051,,M4,asymmetric drift with position-velocity diffusion,75.81472676965652,-80.03532421458247,14.417393184536976,70.3036777422511,-6.663288395169451,47.67332543400957,49.05379721516927,4334.865961534192,275.9019815508332,-216.907305889656,-821.8355109319447,7913.42489587146,0,3.444280875000004
449,True,20261052,,M4,asymmetric drift with position-velocity diffusion,65.49678192566178,-74.9796530424786,41.85233408369618,52.60942043227539,-26.31855143057679,60.68191467876472,-217.38322651342756,3440.025424485144,536.2388354123553,-346.274738659494,-120.29362021573274,8292.900620974753,0,2.999937583000019
450,True,20261053,,M4,asymmetric drift with position-velocity diffusion,72.62501377595945,-77.4592562882444,20.03094675024785,59.91685250473801,-26.095472046621808,61.315045567835945,-4.245318528845994,3806.0616101996416,321.9895647728398,-280.3398366679568,-144.03816438168897,8155.691037645756,0,4.058294208000007
451,True,20261054,,M4,asymmetric drift with position-velocity diffusion,69.21105453132897,-80.48051370713756,-22.846992489381076,45.64405308512867,-1.9992315323673429,57.557851685995274,-20.965414756462867,3815.441221960896,240.89271088415953,-226.58788708987265,-481.1375253295621,8176.557883081641,0,3.6168712920000416
452,True,20261055,,M4,asymmetric drift with position-velocity diffusion,67.67225327851189,-69.02242813016701,-16.76219660419103,29.056952446311332,-3.655523823320288,53.07952988656594,171.2930238669668,4128.603593878178,261.6536300842196,-235.69855050877004,-380.3115581843775,8270.522962155374,0,2.902009874999976
453,True,20261056,,M4,asymmetric drift with position-velocity diffusion,67.26743274284824,-93.53609846452392,13.18316033801224,68.07460347945783,-12.467355440448802,63.49748485957991,217.14487878213063,4132.641964690313,228.047658364082,-240.5998134886017,-457.0549304535288,8396.317635780148,0,1.0542803750000758
454,True,20261057,,M4,asymmetric drift with position-velocity diffusion,67.34095671312222,-83.5527555626558,6.411492511037966,65.41234845380276,-5.8839504045337705,65.96176248028642,161.47330979998674,3568.2611970482476,150.7260000789404,-199.42068715968963,-244.0892813308814,8301.37532462342,0,3.104385291000085
455,True,20261058,,M4,asymmetric drift with position-velocity diffusion,67.27784090443946,-102.78864370747888,33.74722619694893,77.5121207254585,-24.879085846049616,35.40688896348861,97.5399405935716,4239.635050507125,557.0359301081246,-280.16613489747476,-602.6288007716581,8028.468059188641,0,3.1998826249999865
456,True,20261059,,M4,asymmetric drift with position-velocity diffusion,68.39331874791505,-83.96651829288741,7.811550708560382,55.52069139809629,-5.91391234147516,53.232134935129416,291.6012858165804,3883.556801985437,732.835615392279,-395.0210341935244,-1081.9464749610377,8160.025513272663,0,2.89883025000006
457,True,20261060,,M4,asymmetric drift with position-velocity diffusion,74.91252335279815,-107.7014147075885,7.703603851193492,63.90221893323177,-15.846470786726488,54.373267405166814,145.71855983055684,3772.8484998728527,719.6792682887126,-395.6327251409669,-530.1413146628557,7965.512462805455,0,2.793007333999981
458,True,20261061,,M4,asymmetric drift with position-velocity diffusion,71.86636222148748,-58.9837635753988,-10.950238720739245,48.934823828632005,5.226163314336691,104.56454271309718,290.2995838614892,2574.0751188256454,74.50892953568051,-169.80530115700472,-465.6497893779299,8519.134909336013,0,3.423622874999978
459,True,20261062,,M4,asymmetric drift with position-velocity diffusion,70.66625185203343,-101.03825443799576,-20.35846971449977,85.04297913870634,12.203459967937643,43.5781842982051,-59.92542160201556,4381.36977663889,762.1691211499352,-364.49387609600734,250.61219906431103,8161.761776492157,0,2.989001916999996
460,True,20261063,,M4,asymmetric drift with position-velocity diffusion,72.1256480028476,-87.05081904079428,10.982466224725782,82.67052117457175,-10.370278938493358,48.02299635148437,111.09717478865244,3882.2971968115367,669.8111946253749,-358.6995431035717,-414.9106559815435,8004.26490984884,0,2.670788458000061
461,True,20261064,,M4,asymmetric drift with position-velocity diffusion,65.475698133694,-100.92295411254422,26.68098229762906,84.33941923066484,-16.601891656604423,42.816909324803646,179.90870391206872,4308.198551767576,672.0722325542723,-339.27013332148545,-712.7750569164085,8263.775115631011,0,2.3667979169999853
