k,age_ka,X,Vhat,q_observed_fit,q_boot_q025,q_boot_q50,q_boot_q975,q_ratio_q025,q_ratio_q50,q_ratio_q975
643,67.14,-0.5886149124113782,-2.7347247453997525,3974.43735510887,3085.4536818992583,4136.210835455453,5744.713960792988,0.776324648301002,1.0407034923166254,1.4454156519560049
644,67.12,-0.6433094073193732,0.5530376754650401,4746.155825893456,3644.9553670760915,4746.523838387479,6793.463315505658,0.7679805511632006,1.0000775390668837,1.4313612036172032
645,67.1,-0.6322486538100724,0.8911235885516788,4892.256829266839,3759.41261703791,4871.790246337418,6949.599819377816,0.7684413856909676,0.9958165354674382,1.4205304549432851
646,67.08,-0.6144261820390389,-10.395610309601144,7567.5072517313065,4493.050439509559,6810.311575116081,10459.87638808811,0.5937292545681581,0.8999412023765168,1.3822089679127936
647,67.06,-0.8223383882310618,-6.0166658623522995,4464.424428837305,3449.138699792359,4464.424428837329,6436.42346591854,0.7725830630065427,1.0000000000000056,1.4417140593406381
648,67.04,-0.9426717054781077,7.580676526994656,11780.585682426126,8173.780482650535,10557.349075416721,15473.838056263014,0.6938348145834464,0.8961650430645236,1.31350329036241
649,67.02,-0.7910581749382146,10.387375346401262,15720.707583067739,10264.56336359964,13619.177602668664,19441.367167694374,0.6529326564572238,0.8663209038591517,1.2366725266637513
650,67.0,-0.5833106680101894,8.07403245897751,11502.621896084833,7816.9253116272375,9999.46603013069,13769.541462219737,0.6795776982192119,0.869320587989963,1.197078508414373
651,66.98,-0.4218300188306392,-4.535519539160804,4227.038370653085,3286.433283173906,4285.489337387974,5904.667719647841,0.7774789332385801,1.013827877016848,1.3968805584169703
652,66.96,-0.5125404096138553,-5.805778565934183,4590.475493404548,3500.0128093371613,4589.425316624576,6429.195993755885,0.7624510389753459,0.9997712270152668,1.4005512071664805
653,66.94,-0.6286559809325389,-1.1776276729003055,4164.32005281384,3213.7234739653454,4281.416586107961,5994.883783973062,0.771728261326558,1.0281190042573694,1.4395828629747864
654,66.92,-0.652208534390545,-1.6597531999370752,4081.8072731446377,3147.6256863652175,4223.277174229726,5927.998169110544,0.7711353025103207,1.0346586430025395,1.4522974193594385
655,66.9,-0.6854035983892866,-6.176048770563369,4615.48506962671,3496.627226559911,4584.959002786196,6478.98834827521,0.7575860768286939,0.993386162801956,1.4037502560482156
656,66.88,-0.8089245738005539,-7.81938761993306,5314.200695847087,3771.5783907816935,5063.876090798594,7418.730970742924,0.7097169652868184,0.9528951540644455,1.3960200969715866
657,66.86,-0.9653123261992151,3.6578619635037946,7279.776265605822,5366.030770982467,6926.120631542012,10687.076172769917,0.7371147924332406,0.9514194363726949,1.4680500859981498
658,66.84,-0.8921550869291393,7.142395269393775,11045.233364802776,7720.593746612571,9899.991156018124,14387.474357096944,0.6989977931308679,0.8963134439120017,1.3025957788220843
659,66.82,-0.7493071815412637,1.7603783484126723,5499.554542393761,4150.745377368951,5403.821175454197,7800.464419539098,0.754742105996512,0.9825925234122882,1.4183811360372167
660,66.8,-0.7140996145730103,-0.4998486556670567,4396.760013071971,3386.2135723327465,4491.210606682198,6446.220291941097,0.7701611100595036,1.021481862400817,1.4661296665671748
661,66.78,-0.7240965876863514,-7.659353853962614,5310.704402034491,3786.757219448205,5084.75855342849,7367.839952622324,0.713042363645306,0.9574546366166712,1.3873564399102611
662,66.76,-0.8772836647656037,-0.7650545895784955,4418.674921267124,3414.9866884760877,4554.656461411988,6754.413046634801,0.7728531175805047,1.030774280201149,1.528606011301204
663,66.74,-0.8925847565571736,4.162706217992174,7620.457083513619,5662.2845075123,7150.370092466588,10755.377029575426,0.7430373854820727,0.9383124941331886,1.4113821404288216
664,66.72,-0.8093306321973301,-2.2291186197674673,4049.3361199260507,3118.8159487940734,4247.490972571401,6027.6844651148895,0.7702042647057487,1.0489351456082554,1.4885611583226555
665,66.7,-0.8539130045926795,0.5318420478559016,4931.927100720089,3769.7644376817207,5008.415252442872,7505.212831397359,0.7643593185169574,1.0155087758113082,1.5217606988354626
666,66.68,-0.8432761636355615,4.1741993112516695,7539.9279079876815,5612.662329633522,7044.266790898913,10509.98274885716,0.7443920416914803,0.9342618227737067,1.3939102438530013
667,66.66,-0.7597921774105281,-1.0385597657362577,4264.673075890087,3287.8089373218604,4409.206722101328,6330.066643080713,0.7709404399388003,1.033890908784626,1.4843029067965674
668,66.64,-0.7805633727252532,-1.065508206941912,4268.960462275142,3289.643799886215,4418.665679367732,6359.072998217297,0.770595986764656,1.035068307241432,1.4896069088511141
669,66.62,-0.8018735368640915,1.0268743805843972,5133.829412510124,3945.6697329124627,5141.609624184204,7606.044553375368,0.7685626879805645,1.0015154791967031,1.4815538153334327
670,66.6,-0.7813360492524035,4.7966225431558485,8033.1750974325705,5953.528158015331,7407.293571226648,10815.52133008108,0.741117688312072,0.9220879019049447,1.3463569757788245
671,66.58,-0.6854035983892866,0.5034219508933013,4761.467047175595,3668.9284024612866,4772.296800550556,6886.220776702236,0.7705457931579344,1.0022744572770665,1.44623930155875
672,66.56,-0.6753351593714205,-1.535839929579108,4112.041277437707,3170.0846342407776,4256.640450684537,5958.302327261864,0.7709272403549701,1.0351648155966304,1.4489889388889106
673,66.54,-0.7060519579630027,-0.1830989543754935,4500.296042105154,3462.6505968102974,4565.7354191088725,6577.940634991323,0.7694272919855588,1.0145411271595162,1.461668426576285
674,66.52,-0.7097139370505126,0.5207206344417958,4791.0923023787245,3696.2333190010636,4804.980892786101,6992.546697977725,0.7714802983791242,1.0028988359085633,1.4594890385447183
675,66.5,-0.6992995243616766,-7.515691044332451,5253.955497391278,3777.017472641712,5042.557088950067,7268.989773220775,0.7188902674408066,0.9597639514559695,1.3835270924601495
676,66.48,-0.8496133452483257,-1.955823592215289,4103.9696956070575,3157.8554581835247,4297.987985769942,6221.034801762155,0.769463639452244,1.0472757609225438,1.5158578798525808
677,66.46,-0.8887298170926314,6.076057354971942,9681.80912459063,6982.578898804075,8824.637970408086,12816.700459967406,0.7212060069506188,0.9114658073556281,1.3237918962288284
678,66.44,-0.7672086699931926,-7.7528821778232615,5319.5790696236545,3780.4192934068315,5074.839227800125,7404.693172773909,0.7106613594662267,0.9539926301272471,1.39196975472305
679,66.42,-0.9222663135496578,-3.8032751773587226,3996.8274316702827,3154.367357379199,4208.339185258446,6123.215284940785,0.78921780119513,1.0529199114057755,1.5320189299195939
680,66.4,-0.9983318170968323,-0.29152159249381526,4688.292754787596,3627.03946470465,4864.578938799987,7600.692099853279,0.7736375807591762,1.0376013600755565,1.6212068011519962
681,66.38,-1.0041622489467086,3.281025019233086,7010.265161243064,5210.535459808796,6744.245534085705,10578.614484222508,0.7432722357801458,0.9620528437885526,1.509017739115977
682,66.36,-0.9385417485620469,2.1002614071571113,5972.906199795558,4493.753783151223,5877.746991815922,9098.089066689095,0.7523563292028655,0.9840681897896049,1.5232265102372624
683,66.34,-0.8965365204189046,2.877348826478743,6496.876824485244,4877.94769414171,6267.666847257463,9641.583302244075,0.7508142490493032,0.9647199749325799,1.4840335691615931
684,66.32,-0.8389895438893298,4.187547145621018,7544.69892892149,5617.051593678418,7042.868296286544,10501.20622093462,0.7445030804537845,0.9334856649201398,1.3918655097925505
685,66.3,-0.7552386009769094,-2.7776238863733926,3989.928397299511,3081.3825254756534,4194.397443153809,5977.683641578069,0.7722901813378943,1.0512462945432024,1.4981932120947141
686,66.28,-0.8107910787043773,-12.345315795858935,9241.58319186942,4820.168448686953,7881.365684621891,12799.502992848851,0.5215738849732642,0.8528155318188095,1.384990290852938
687,66.26,-1.057697394621556,2.9044680163721193,6776.675324629572,5101.336201972226,6609.432169954614,10578.63050239572,0.7527786056728455,0.9753207662071224,1.5610354629132202
688,66.24,-0.9996080342941136,12.560327612596689,20583.104832621517,12833.294216860151,17893.6115506782,26029.69913905264,0.6234868024634003,0.8693349082262448,1.2646148066932539
689,66.22,-0.7484014820421798,-8.917562657882394,6109.792508288398,3934.0098429178565,5662.147517545247,8522.420342807129,0.6438859973691534,0.9267331926352842,1.3948788491991861
690,66.2,-0.9267527351998277,-5.035363721132491,4145.882511536463,3276.798024086921,4246.4710324797525,6170.09356505691,0.7903740675160956,1.0242622700144994,1.4882461207928137
691,66.18,-1.0274600096224775,-0.7733010276048446,4521.879230556149,3489.8398774754573,4718.20180988959,7386.243964327328,0.7717675991639077,1.0434161483143578,1.6334456511831452
692,66.16,-1.0429260301745744,0.40985819995928985,5059.872653477895,3874.107430517258,5208.848996793642,8148.279277455413,0.765653148968956,1.0294427060754874,1.6103724017351913
693,66.14,-1.0347288661753886,-1.5097293102777964,4290.775472553915,3316.390027529611,4505.7151182091675,6838.449774180438,0.7729115747824624,1.0500934264750326,1.5937561445297719
694,66.12,-1.0649234523809445,-4.711100581501704,4057.212228130871,3238.1761957640333,4225.164157638379,6365.059614974168,0.7981283732982926,1.0413958945364026,1.5688258974577984
695,66.1,-1.1591454640109786,-1.2294658954350002,4454.967842978044,3424.27631396649,4704.146993555376,7690.343543582374,0.7686422067813264,1.055932872999317,1.7262399672994169
696,66.08,-1.1837347819196786,-2.3604751098857513,4162.175131574076,3232.871482310289,4461.908300669137,6882.17680907284,0.7767264423320079,1.072013588957682,1.6535048602027704
697,66.06,-1.2309442841173937,-9.254702256565528,5728.79330356061,3744.92886161494,5230.807741112503,8478.38907696409,0.6537029114468764,0.9130732187285244,1.4799607225651736
698,66.04,-1.4160383292487042,-0.46316259792740233,4992.371584201901,3826.761094593142,5350.815422276533,9548.337238921045,0.7665216881497218,1.0717983090859882,1.9125854471923245
699,66.02,-1.4253015812072523,9.656649862483047,16576.976019211532,11100.002447574929,15123.368741415154,23475.424824586305,0.6696035775590685,0.9123116739680536,1.4161463946970765
700,66.0,-1.2321685839575913,0.8808229451808369,5543.700648843274,4154.624515988532,5710.730453887196,9630.84646644258,0.7494316124113626,1.0301296580793506,1.7372594727769277
701,65.98,-1.2145521250539746,-4.016189846373575,4002.650897065453,3154.9171830170862,4289.015176942213,6432.1831346312065,0.7882069318935899,1.0715436562520873,1.6069807984870643
702,65.96,-1.294875921981446,5.524263024840659,9965.255554711146,7255.616538724173,9448.025892273374,15221.107889456307,0.7280913669388065,0.9480966986146934,1.5274177170760483
703,65.94,-1.184390661484633,-1.7356332803640129,4313.678629975452,3342.122481651987,4595.632551965801,7343.285792603852,0.7747731735108432,1.0653627555912653,1.7023256534633506
704,65.92,-1.2191033270919132,-3.181007922729906,4047.5053967338213,3157.27996381868,4359.236277340489,6614.478750333633,0.7800557761742533,1.077018027167604,1.634211224442408
705,65.9,-1.2827234855465113,-0.4775453284874054,4857.5445723651865,3746.592721232102,5166.274169564221,8797.049806703464,0.7712935342985128,1.0635567193671083,1.8110075318197427
706,65.88,-1.2922743921162594,-0.7815959744555734,4730.171777926385,3643.1246595905,5053.787715473987,8578.06937194645,0.770188659234607,1.0684152611661535,1.8134794621997656
707,65.86,-1.3079063116053709,-3.115181754666585,4079.9944818496606,3179.5628611148213,4419.229454749375,6910.760477659387,0.7793056768237026,1.083145939144977,1.6938161334292792
708,65.84,-1.3702099466987026,-1.1458160758206049,4643.870653860139,3550.2031248953595,5019.6726464052435,8724.193892884496,0.7644922500036285,1.0809243022806254,1.8786470475082369
709,65.82,-1.3931262682151146,4.081311963959067,8523.890991860753,6159.467838241061,8362.655980078898,13982.852085816729,0.7226122253466851,0.9810843414192164,1.6404306553390462
710,65.8,-1.3115000289359333,10.729948695506053,18150.651434718297,11836.240114864968,16285.034100225344,24783.114549069684,0.6521110362036253,0.8972148552792751,1.3654118497182373
711,65.78,-1.0969010550258123,-0.8828685681764092,4533.152723709444,3489.938807836525,4757.500510923548,7673.7951005702735,0.7698701148062655,1.0494904541911223,1.6928163616536762
712,65.76,-1.1145584263893404,-14.873858494730774,11754.606803184019,5394.987626730203,9605.715776744397,16541.00912004559,0.45896793632168453,0.8171873323863506,1.407193740888471
713,65.74,-1.412035596283956,5.98618169791818,10841.690959442098,7797.38486108498,10332.350535078112,16865.733855708015,0.7192037561533875,0.953020204480151,1.5556368391979978
714,65.72,-1.2923119623255923,10.48592218948019,17623.34566070744,11561.84268587135,15822.62182623932,24086.136264401008,0.6560526535917262,0.897821681016961,1.3667175761128512
715,65.7,-1.0825935185359885,-10.209021008973052,6636.690665863266,3928.3138041216753,5873.6338582556855,9565.389920557785,0.5919085281957617,0.885024503020388,1.4412891005691568
716,65.68,-1.2867739387154495,-6.45159914778608,4342.9997593035405,3373.8561543413425,4353.286852097228,6882.900169967377,0.7768492611849434,1.0023686606870403,1.5848262840040186
717,65.66,-1.4158059216711711,8.655330381620185,14821.599121867413,10082.37531940699,13738.262999929659,21481.425644233634,0.6802488204212532,0.92690828344295,1.4493325225980833
718,65.64,-1.2426993140387674,8.834848300350862,14569.067263392095,9938.383301523416,13233.261950435108,20140.36906170071,0.6821564566796761,0.908312228311727,1.3824062101976633
719,65.62,-1.0660023480317502,1.7460138685368776,5899.539781565365,4465.259483367636,5899.53978156537,9478.880999983006,0.7568826804627188,1.0000000000000007,1.606715328812972
720,65.6,-1.0310820706610127,3.9413943355102177,7666.382244860641,5647.990897631334,7291.105969472225,11435.635255395688,0.7367217961793663,0.9510491045968923,1.4916599368707273
721,65.58,-0.9522541839508083,0.19127560810696664,4862.346553417141,3748.770863326347,4992.098647188501,7634.963006152439,0.7709797773858387,1.0266850773275658,1.5702218923056337
722,65.56,-0.948428671788669,-3.585462894805147,3990.815420115292,3108.1296858438377,4220.70275847734,6151.382337586422,0.7788207067101204,1.0576041019595455,1.541384827416727
723,65.54,-1.020137929684772,-4.171250560153883,4011.461489559399,3188.4919334611127,4218.742295072434,6210.1743011801755,0.7948454551439113,1.0516721414508212,1.548107670319994
724,65.52,-1.1035629408878496,-0.5916428103279969,4651.422238204144,3578.145742531486,4876.096608906518,7811.152034961698,0.7692584244755564,1.0483022953403425,1.6793040139003774
725,65.5,-1.1153957970944095,-0.3091879353216864,4782.111666315907,3704.4566968665777,5003.088714632805,7982.372918327911,0.7746487232742633,1.0462090941692996,1.6692150822311214
726,65.48,-1.1215795558008432,4.519453997138978,8430.060710954707,6162.252413131197,8006.381091814783,12592.789359036873,0.7309855319456317,0.949741806890031,1.4937958089284906
727,65.46,-1.0311904758580637,6.166643519658255,10130.123555626094,7366.2726023136975,9330.185164907882,14031.646214996748,0.7271651290198329,0.9210336985204941,1.3851406784869682
728,65.44,-0.9078576054648986,-10.841828539700815,7476.936192316118,4309.52230290748,6579.685213506777,10520.819332421877,0.576375428659707,0.879997507571159,1.4071029980480363
729,65.42,-1.1246941762589149,-8.600189270646252,5436.926926191533,3692.3877892931373,5066.567699547742,7914.0279491361725,0.6791313989352412,0.9318807790372087,1.4556068265349673
730,65.4,-1.29669796167184,-2.1339028419387507,4268.775389188201,3315.584226072335,4599.717748885251,7591.846628458155,0.7767061800604281,1.077526299588226,1.778460081944463
731,65.38,-1.339376018510615,-5.5409355425663165,4114.636834478532,3287.060531897516,4270.810932164718,6681.961181385597,0.7988701467778749,1.0379557428683688,1.623949196535211
732,65.36,-1.4501947293619413,3.0729891579214463,7614.183747093375,5617.918575227431,7608.8097922706165,13103.913820625594,0.7378228266913055,0.9992942178700626,1.72098733835099
733,65.34,-1.3887349462035123,0.5339146173464204,5519.613633407785,4069.8466138866797,5783.255068849337,10076.328196132501,0.7373426627642368,1.047764472832998,1.8255495520818583
734,65.32,-1.378056653856584,-8.427845816933344,5081.296135070225,3523.9239639739376,4814.975588260922,7586.452310910696,0.6935088745669485,0.947588068136552,1.4930151892841508
735,65.3,-1.5466135701952508,5.712719787739218,10823.549661215708,7741.421625241879,10513.633021457306,17535.29688257738,0.7152387033416501,0.9713664509833653,1.6201059200949612
736,65.28,-1.4323591744404665,1.6630661981964057,6365.065140974993,4779.782350599936,6537.798106661319,11431.552194093649,0.7509400524167731,1.0271376587451337,1.7959835352670999
737,65.26,-1.3990978504765383,4.014517193735578,8464.961054485051,6126.309238063503,8329.796246150283,13941.122275338941,0.72372562598118,0.9840324358889809,1.646921017782169
738,65.24,-1.3188075066018268,12.050675092314345,20793.54864294685,13246.354673221336,18570.559974103184,27697.596218722167,0.6370415603742792,0.8930923861522932,1.3320283465957197
739,65.22,-1.0777940047555399,5.49659810333214,9427.505472566316,6910.059637298531,8799.603317153473,13508.535845465549,0.7329679794306716,0.9333967869613,1.4328854949779533
740,65.2,-0.9678620426888971,4.877193213224107,8493.845810288105,6303.9844210317715,7927.737577476869,11945.090084940344,0.7421825827584626,0.9333507759081826,1.4063229250608655
741,65.18,-0.870318178424415,5.088827787204808,8518.107526044208,6313.767031642487,7847.475769372455,11500.609707589585,0.741217108652136,0.921269864858915,1.35013671433782
742,65.16,-0.7685416226803188,2.0038915279244396,5679.261093051967,4282.854097380929,5551.627645596489,8062.771075292343,0.7541217118227918,0.9775263990571545,1.4196866358471127
743,65.14,-0.72846379212183,1.8038342644079108,5501.063102713717,4150.4124367728255,5395.12788717673,7742.240673885977,0.75447460959417,0.980742773976774,1.4074080826425477
744,65.12,-0.6923871068336718,4.121782382348549,7218.855696873972,5356.201071627082,6691.859947268938,9557.973459631721,0.7419737000625337,0.9269973286994444,1.3240288850448516
745,65.1,-0.6099514591867008,1.4772958980851847,5172.430055216666,3861.1420603693214,5072.544598633967,7261.707573747474,0.7464851180491379,0.9806888724416951,1.4039257169700465
746,65.08,-0.5804055412249971,-4.891329612863027,4248.7465714872815,3310.7394940395484,4289.271378750183,6015.753685565775,0.7792273411310146,1.0095380617744674,1.415889035589136
747,65.06,-0.6782321334822576,-4.711726927609172,4165.201790376032,3280.3948098649494,4244.803968647451,5964.390461093574,0.7875716411734275,1.0191112417303154,1.4319571442792245
748,65.04,-0.7724666720344411,-2.4905802495435836,4011.9486726427385,3097.7711828265637,4209.406063708642,5998.4693901057035,0.772136294751251,1.0492173273333116,1.4951510798253582
749,65.02,-0.8222782770253128,-7.052611627799488,4894.2560265767215,3575.2477452162343,4779.47321603003,6930.910220354089,0.730498716414093,0.9765474446119288,1.41613151880857
750,65.0,-0.9633305095813025,-5.482821467256649,4232.026082466784,3341.365829779882,4283.681746124312,6296.447555796766,0.7895428252730075,1.0122058944465246,1.4878092509596876
751,64.98,-1.0729869389264355,5.968941264810912,9984.981949052431,7314.054414659889,9248.16379529052,14098.427893669032,0.7325055219908523,0.9262073624648031,1.4119632830189506
752,64.96,-0.9536081136302172,3.244852306371948,6893.537107794109,5127.869709086957,6599.8962385448385,10255.492075802285,0.7438662661711334,0.9574034541835905,1.487696652014394
753,64.94,-0.8887110675027783,2.542268700166739,6224.975939676184,4686.98332863657,6051.974612638333,9283.15035289158,0.7529319589435043,0.972208514745384,1.491274896939518
754,64.92,-0.8378656934994435,3.7811802435550934,7166.843795427735,5322.376068237996,6746.120066241116,10121.723814943898,0.7426387710073348,0.9412958142808932,1.4122986497070442
755,64.9,-0.7622420886283416,-0.9317301649315546,4295.455259529417,3315.0580272619645,4431.205691924784,6368.0727962526735,0.7717594124412184,1.0316032700129296,1.4825140553204874
756,64.88,-0.7808766919269727,-5.12099053699675,4219.671998231384,3327.1369098707955,4284.663737583858,6169.446134363293,0.7884823539045968,1.0154020832376816,1.4620677002736535
757,64.86,-0.8832965026669077,10.523555239567672,16267.93760749686,10718.799925156422,14187.02422083728,20246.49414913454,0.6588911381253888,0.8720849909271462,1.24456428575213
758,64.84,-0.6728253978755543,-0.5714347911811579,4347.541310367085,3349.1021980757764,4439.645380197518,6340.519074584091,0.770343962020454,1.0211853236703703,1.458414911311959
759,64.82,-0.6842540936991774,-9.71591887913581,6836.953127354046,4233.046408968246,6227.970665417533,9502.296028815525,0.6191422304816164,0.9109277991829391,1.389843670391373
760,64.8,-0.8785724712818936,-5.2047233594676,4199.941842086799,3313.788937828824,4266.000350007802,6160.212316040186,0.789008291643944,1.0157284339652142,1.466737528198581
761,64.78,-0.9826669384712456,1.2696543290390938,5480.227378305501,4168.599507808774,5516.88104404401,8567.229624022313,0.7606617791646659,1.0066883476192268,1.5632982050958844
762,64.76,-0.9572738518904638,12.158711865872673,19606.8454969528,12356.560658146373,16990.14449109231,24707.15797086254,0.6302166587718951,0.8665414583765061,1.2601291714520015
763,64.74,-0.7140996145730103,-3.5399858958509167,3994.130987331747,3153.2035493091216,4147.249677400264,5823.753810612021,0.7894592238737765,1.038335921018656,1.4580778219550936
764,64.72,-0.7848993324900286,-5.912836008990041,4451.2910229777735,3441.014879318491,4451.291022977798,6356.510562745169,0.7730374989089256,1.0000000000000056,1.4280150477541376
765,64.7,-0.9031560526698295,-1.3779897396538399,4253.363391111541,3272.156060404023,4435.478413887695,6515.95985038892,0.7693102515627998,1.0428167090441245,1.5319546559331458
766,64.68,-0.9307158474629063,0.7407811228429484,5117.1570646193195,3904.165512047733,5198.147103858881,7878.2576703670475,0.7629559661245566,1.0158271552381177,1.539577068063502
767,64.66,-0.9159002250060473,3.3562808899398444,6926.244345946356,5167.7211535101305,6603.283799659817,10157.437286309949,0.7461072545808441,0.9533714766393487,1.4665144310501659
768,64.64,-0.8487746072072504,-1.8992290496300246,4113.6492876814345,3163.4080238123483,4304.894803354064,6243.13569859028,0.7690028494372041,1.04649047653268,1.5176635784887444
769,64.62,-0.8867591881998509,-10.781166470731929,7456.5200493077145,4305.660377806409,6577.443373497398,10452.817453872642,0.577435633423417,0.8821063083050473,1.4018358945930969
770,64.6,-1.1023825176144895,-0.14893225904666352,4843.19240610907,3755.705476560156,5055.8218286537995,8017.220969673168,0.7754607212843355,1.0439027411499335,1.655358758731217
771,64.58,-1.1053611627954227,7.548131971418126,12180.672747520668,8449.400471358711,11117.919902746471,16676.0617902668,0.693672726170117,0.9127508909562885,1.3690591756240353
772,64.56,-0.9543985233670602,2.6777626076385452,6428.232936826269,4839.3692271492255,6239.900395006066,9835.260013328887,0.7528304084043518,0.9707022841780861,1.5300098969631812
773,64.54,-0.9008432712142893,1.6419301497270222,5613.03994216997,4246.774157328796,5581.728959474345,8421.189284869753,0.7565907602800731,0.9944217424037214,1.5002902832745866
774,64.52,-0.8680046682197489,-2.4130213539479417,4042.9963766832125,3113.634098658723,4256.091404687366,6088.807642717811,0.7701303213170528,1.0527072023198232,1.5060136283656376
775,64.5,-0.9162650952987077,-0.7477011719015714,4451.187080064237,3429.96988330711,4600.633463481025,6899.4961259147285,0.7705741910217826,1.03357450062841,1.550035080937366
776,64.48,-0.9312191187367391,-9.018648445158206,5941.656963707317,3809.335816131136,5481.826668667969,8426.385545656849,0.6411234844756653,0.9226090806237935,1.4181878215330654
777,64.46,-1.1115920876399032,-1.803537008498779,4255.0431778076845,3301.351240818119,4510.407052686873,6930.29024897936,0.7758678591174876,1.0600144027235836,1.628723836487609
778,64.44,-1.1476628278098788,13.846229280298461,23961.13220332652,14527.874502886392,20846.0636453256,30658.0832013958,0.6063100182248271,0.869994934648019,1.279492260267215
779,64.42,-0.8707382422039096,8.142119272384596,12386.817595046641,8482.125919187527,10959.92759776285,15951.607158581042,0.6847703903042409,0.884805763358105,1.2877889769653121
780,64.4,-0.7078958567562177,-1.6169477374676333,4109.9733236332195,3167.0364348539297,4259.8246827774565,6002.665192594147,0.7705734771179165,1.036460421356645,1.460511959549116
781,64.38,-0.7402348115055704,-0.8261976671124938,4312.720951723389,3314.958998000063,4435.7103776430395,6366.723615925434,0.768646762706821,1.0285178260537595,1.4762660712794908
782,64.36,-0.7567587648478202,1.65521856680666,5443.8864745499495,4111.621217750056,5369.369141384885,7768.045802016932,0.7552731374858377,0.9863117400567716,1.4269301607100693
783,64.34,-0.723654393511687,-4.765609511014501,4160.335052896266,3279.5032286738433,4238.903834971778,5982.822706018685,0.7882786330852798,1.0188852054165243,1.4380627112841964
784,64.32,-0.8189665837319771,-7.218196292466317,4978.58543582634,3615.514261878282,4839.199066619423,7047.618934291974,0.7262131600395411,0.9720028166627652,1.4155866209660053
785,64.3,-0.9633305095813034,2.0459579070121414,5968.838900118576,4471.863728097364,5892.554078385552,9201.270833217837,0.7492016123954236,0.9872194872387143,1.5415512107446971
786,64.28,-0.9224113514410606,4.727906658005576,8243.547516429991,6111.246690219343,7680.663663643024,11520.472452717906,0.7413369884796785,0.9317182497383439,1.3975139258622291
787,64.26,-0.827853218280949,-3.2785831332020177,3984.887955045164,3090.8467170620147,4187.808392461884,5984.250859207674,0.7756420636993755,1.0509224951130203,1.5017362913883607
788,64.24,-0.8934248809449894,-8.671516610786245,5750.735700923443,3822.518226764556,5358.142087798662,8183.331982303028,0.6647007314474116,0.9317315846976347,1.4230061000697638
789,64.22,-1.0668552131607143,-0.012550594650306834,4873.875847341761,3768.9253063995397,5063.879994930861,7947.719235557195,0.77329120077097,1.038984199339573,1.6306774083898599
790,64.2,-1.0671062250537204,15.019231582882808,26321.112092323878,15541.523643659537,22587.455095307552,33145.92689331846,0.5904584726187145,0.858149724680319,1.2592905184650205
791,64.18,-0.7667215933960643,7.378526403572971,11037.456522887936,7635.130356130792,9784.486137257658,13928.227780854419,0.6917472644443151,0.8864801521046046,1.2619055623885815
792,64.16,-0.6191510653246048,1.024366788954012,4944.71277642203,3783.887445886545,4893.27674941204,7008.099255937193,0.7652390779762434,0.9895977725429768,1.4172914732993287
793,64.14,-0.5986637295455246,12.068810966986065,18095.850790179407,11211.325027147574,15309.366241307445,21474.712332852363,0.619552247481613,0.8460152782435528,1.1867202366913117
794,64.12,-0.3572875102058033,8.436148724220605,11401.14644506016,7492.507117035472,9694.6270039704,13170.614815844696,0.6571713777329642,0.8503203647709346,1.1552009159176448
795,64.1,-0.1885645357213912,9.439997822397972,12363.548361118617,7680.45703676877,10308.308994217863,14095.046639831795,0.6212178585334434,0.8337662209205123,1.1400486517413126
796,64.08,0.0002354207265682362,24.599988328516176,47899.00393875086,23296.976382425702,37464.32319405576,55146.233887020724,0.48637705310565293,0.7821524481377928,1.1513023101177011
797,64.06,0.49223518729689175,16.355832951381434,22563.874627291814,10869.224773792484,17133.353447718437,24441.044876178796,0.48170914585058755,0.7593267437763119,1.0831936127945188
798,64.04,0.8193518463245204,1.4752500654559908,4078.961902863678,2881.3130866894658,3928.8363659973475,5387.031717724783,0.7063839171105298,0.9631951608175273,1.3206869409451363
799,64.02,0.8488568476336402,4.595296059876186,5309.175199350457,3225.1870897126764,4564.298328202568,6162.622713829489,0.6074742250184656,0.8597000770969059,1.1607495481752883
800,64.0,0.9407627688311639,-1.6489114173799058,4092.3096967652455,3197.4123605971845,4297.090508778039,6144.225881918877,0.7813221866186154,1.0500403994777479,1.5014078447619843
801,63.98,0.9077845404835658,-4.157097548526001,5008.262512417927,3933.4187046565517,5258.199744688272,7828.344651225794,0.7853858887994963,1.0499049783533971,1.5630859268689505
802,63.96,0.8246425895130458,-0.7689680385882802,3933.9548940328123,3008.814345699652,4058.442268218476,5656.304547864182,0.7648319380233738,1.0316443318591402,1.4378163197661218
803,63.94,0.8092632287412802,-1.1692591339239389,3972.6920335720993,3066.196428989825,4112.634782535133,5760.57070738689,0.7718183043332492,1.035226176048991,1.4500421021075716
804,63.92,0.7858780460628014,-3.854907552237874,4749.708821119959,3739.8733745212085,4983.183439944175,7204.3676748818725,0.7873900307091591,1.0491555646076771,1.5168019653851363
805,63.9,0.708779895018044,-1.226157154300167,3961.5663607398656,3078.2692029636128,4093.4032295688867,5649.676950548017,0.777033355662055,1.0332789752395815,1.426122002281158
806,63.88,0.6842567519320406,-3.1483368023360825,4390.73317356771,3415.785270845145,4618.804294686629,6516.557262430045,0.7779532792856172,1.051943744268477,1.4841615294820993
807,63.86,0.621290015885319,-6.575678569923138,6237.379955120646,4704.009842364203,6285.661992286862,9043.443922126324,0.7541643889278213,1.0077407561369705,1.4498786328868758
