traj,seed,observation,success,convergence,error,model,description,eta,a,b,c,d,alpha,beta,gamma,delta,epsilon,zeta,nll,q_path_rmse,q_path_relative_rmse,q_path_min,time_sec
86,20260707,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,37.65637253568153,-129.04922083041447,50.99039430537151,151.6461813510411,-25.048070147605586,27.200310287794277,-34.4461071436805,1228.2923285531979,0.0,0.0,0.0,6886.33908953283,898.9950054497297,0.45952033680118254,1217.386950928786,3.7889749159999724
87,20260708,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,30.437190986073997,-87.61261532253745,17.867004057807627,100.96866724254166,4.716683381211082,15.43018709734161,9.566681179829416,1431.6454629225661,0.0,0.0,0.0,-4140.77362597972,284.40273546196335,0.15243059728817562,1430.1631770611748,0.9439785829999892
87,20260708,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,39.894378735605976,-146.25481681438973,46.12209794844856,171.05950623510202,-15.383869427018263,16.295245464354394,2.066497981369265,1652.7223669391929,0.0,0.0,0.0,6906.29183651083,346.95907397201387,0.1859587559669574,1652.6568589034569,2.674531166999998
88,20260709,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,29.118520518239713,-74.42704203674181,10.298226121724616,83.51253256837298,-2.910204315148374,17.978143238105787,-12.286953984156487,1355.1292839396954,0.0,0.0,0.0,-4098.374273287339,158.60227971040524,0.08323567025959039,1353.029960645432,0.8403549590000239
88,20260709,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,37.87940099259721,-129.08357596268615,41.35610140813972,148.36412334932353,-28.925736013361146,20.363782515056425,-34.21673180009163,1447.3366662153726,0.0,0.0,0.0,6908.556014747821,237.3834120976891,0.12458060155590196,1432.9636308448696,2.58216966599997
89,20260710,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,33.10258894223653,-58.737204138361705,11.689728167005997,67.18677946106844,3.432066989345128,19.577479143762293,-12.349096320192489,1305.0805787231404,0.0,0.0,0.0,-4499.971577533331,33.37659334157674,0.01861389324104794,1303.1332210282023,0.7564165000000003
89,20260710,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,40.22291965565953,-130.9093116935293,47.807061058065685,165.85529693585028,-24.944180589659094,17.164901022505255,-46.21466966439182,1485.964416080537,0.0,0.0,0.0,6731.876568294042,273.7244704044491,0.15265422739306161,1454.8576238083513,3.007290833999946
90,20260711,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,33.448474912724954,-46.6548503491449,-1.9798192843001312,50.426580435923945,15.134018767991586,23.751811926203175,-2.1175974993763096,1320.883375374333,0.0,0.0,0.0,-4161.05354857066,337.37359907719144,0.1804894088489957,1320.8364991449355,0.965081792000035
90,20260711,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,40.13168786661136,-123.56769459646058,36.96460461082721,149.3514040909355,-14.684188376536238,18.868597073446672,-27.989485981128265,1547.9977615011014,0.0,0.0,0.0,6856.681007977284,267.10561232461293,0.14289717452872763,1537.6185533149664,3.6227362500000027
91,20260712,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,26.597531715584303,-89.77466314762567,17.096758347006624,105.34524533086713,9.577332556722343,20.912378596861252,3.7155361216996576,1233.823549438743,0.0,0.0,0.0,-4043.7671518477773,100.973804453256,0.05187622039998962,1233.658636262594,0.6784654170000408
91,20260712,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,34.763814403402236,-139.96817199139824,38.182115696553645,168.42994699108746,-4.480346649200087,16.01271420986936,2.199997399548224,1510.9011815918154,0.0,0.0,0.0,6985.342641242973,342.70872281473527,0.1760697572405164,1510.825732106706,4.105276666999998
92,20260713,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,26.71127243928506,-91.07173536173023,16.786081611371323,109.55273418170988,-5.91570191058264,18.738007108904537,-23.46981352447163,1250.7614534256124,0.0,0.0,0.0,-4152.831501666382,386.03635757736924,0.17870475895656696,1243.4123255123172,0.8645627910000258
92,20260713,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,37.15325370720776,-117.92646427244146,30.141731689531923,136.63430370750373,-12.86182371458699,21.26759135640938,-46.24652066020335,1478.3250777520727,0.0,0.0,0.0,7020.126031600474,508.88232421919355,0.23557287105689895,1453.1850010779604,3.27483541700002
93,20260714,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,30.777196250378974,-82.70231433673194,13.123801412867339,101.4503463893273,5.294506007023579,26.649439705953423,-49.58790669199152,1184.0298969967514,0.0,0.0,0.0,-4241.001338435937,707.3032711583767,0.3747899953822122,1160.9624700748725,0.788803167000026
93,20260714,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,42.06320129625995,-128.49355624008655,37.6358607742768,152.30887400113497,-8.170248448660315,25.443792715203656,-31.768764176155326,1484.7750534503546,0.0,0.0,0.0,6913.497567007002,659.3481930640344,0.3493792780415487,1474.8599055208003,3.3048654579999948
94,20260715,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,30.856288375477774,-88.11677904904997,22.011883074145953,99.79246976496748,4.462631207510145,19.191095084024056,-12.511721068759314,1340.3220488224438,0.0,0.0,0.0,-4213.617999979919,78.16422727370205,0.04134269576744529,1338.2827814237373,0.8809377080000331
94,20260715,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,37.862590918470936,-114.12256627635031,35.927502053723494,132.29860916983654,-6.197589958777554,21.25963310171797,-12.644692637046063,1379.2092184853593,0.0,0.0,0.0,6872.196351583353,180.51074741163194,0.09547591236156289,1377.329202544142,3.4223969159999683
95,20260716,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,27.00602746889265,-92.26131642330952,5.933226847775135,109.08010620638986,13.413655865105822,21.68166293850347,18.444245107278146,1194.967568942826,0.0,0.0,0.0,-4158.617692781204,226.87195890699803,0.11467150769498544,1191.045095224553,0.9404852079999841
95,20260716,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,35.56916273722663,-128.01797079381734,19.749545786873693,147.402994295746,6.954325587319614,17.909261135419463,25.277691649898973,1497.4081647187654,0.0,0.0,0.0,6999.501366213317,330.11357820201755,0.1668545637168392,1488.4887350382185,4.065672540999969
96,20260717,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,28.967649977248406,-61.6861388129611,14.334646837146844,65.2829139349186,4.600240932267721,19.16854364013947,-39.735157136132905,1369.4328146098312,0.0,0.0,0.0,-4012.452432921062,189.03624320920363,0.09805980200189938,1348.8407093789356,0.9511076670000307
96,20260717,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,37.316952531996535,-121.99961781809473,51.07574119733904,140.36686252820274,-17.846827303375637,23.90136154617161,-55.58310745942563,1328.7551766387294,0.0,0.0,0.0,6918.858864377565,497.6754288268182,0.2581618909870091,1296.4402898416197,3.087286875000018
97,20260718,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,28.963231816864393,-80.26206148024487,11.837280523686106,91.97722654972347,3.458219072341641,21.435870563485746,-8.231258127075476,1317.387218773732,0.0,0.0,0.0,-3886.1139381370263,173.84747259156478,0.08912318824681269,1316.597029146919,0.6232738330000416
97,20260718,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,38.72838387882614,-137.75587440390035,40.03172931816291,164.88187795934772,-17.935715544196356,23.977121058303805,-8.186691741024825,1436.8285797441404,0.0,0.0,0.0,6976.845866220641,510.4609949653074,0.26168865539869685,1436.1297699885756,3.635918207999964
98,20260719,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,27.107659050108676,-87.80642566266944,31.67665979941807,106.17372907549026,-21.16444105300694,21.51941543162461,8.70253830322111,1216.670514774275,0.0,0.0,0.0,-4089.0971933183146,174.92955080728214,0.0895281686707264,1215.790728581645,0.8910579170000119
98,20260719,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,36.37769846833436,-137.31848486172524,47.48666749560162,166.211722586809,-30.49312763949077,20.54569103224831,-12.783684230365735,1401.6877056667834,0.0,0.0,0.0,6944.242404005046,151.87861189674788,0.07773080031713996,1399.6991928945881,3.2818125419999546
99,20260720,complete,True,0,,M3,asymmetric drift with velocity-dependent diffusion,29.4999248274358,-76.72641758100987,14.314257229257079,86.94332328516704,3.7949940470862025,16.58049969642611,-8.664556524264341,1378.5125379407027,0.0,0.0,0.0,-4183.773951384426,230.6819181585181,0.12188515636587667,1377.3806718963956,0.950867125000002
99,20260720,partial,True,0,,M3,asymmetric drift with velocity-dependent diffusion,37.96045703093721,-122.41109800539704,33.497402335552835,147.05189082883084,-10.004849494994133,16.353487995401224,-35.210672787397314,1647.5261957697637,0.0,0.0,0.0,6992.146510484094,374.42345967606946,0.19783371966896,1628.5733199966753,2.1429894999999988
