model,source,rep,event,barrier,regime,waiting_time_years
M4,simulated,21,20,0.139189375631117,lower,220.0
M4,simulated,21,21,0.139189375631117,lower,60.0
M4,simulated,21,22,0.139189375631117,lower,3400.0
M4,simulated,21,23,0.139189375631117,lower,4580.0
M4,simulated,21,0,0.139189375631117,upper,100.0
M4,simulated,21,1,0.139189375631117,upper,2180.0
M4,simulated,21,2,0.139189375631117,upper,2180.0
M4,simulated,21,3,0.139189375631117,upper,120.0
M4,simulated,21,4,0.139189375631117,upper,20.0
M4,simulated,21,5,0.139189375631117,upper,120.0
M4,simulated,21,6,0.139189375631117,upper,260.0
M4,simulated,21,7,0.139189375631117,upper,20.0
M4,simulated,21,8,0.139189375631117,upper,1700.0
M4,simulated,21,9,0.139189375631117,upper,200.0
M4,simulated,21,10,0.139189375631117,upper,980.0
M4,simulated,21,11,0.139189375631117,upper,300.0
M4,simulated,21,12,0.139189375631117,upper,140.0
M4,simulated,21,13,0.139189375631117,upper,7500.0
M4,simulated,21,14,0.139189375631117,upper,100.0
M4,simulated,21,15,0.139189375631117,upper,20.0
M4,simulated,21,16,0.139189375631117,upper,20.0
M4,simulated,21,17,0.139189375631117,upper,480.0
M4,simulated,21,18,0.139189375631117,upper,1020.0
M4,simulated,21,19,0.139189375631117,upper,1520.0
M4,simulated,21,20,0.139189375631117,upper,1220.0
M4,simulated,21,21,0.139189375631117,upper,20.0
M4,simulated,21,22,0.139189375631117,upper,580.0
M4,simulated,21,23,0.139189375631117,upper,1260.0
M4,simulated,22,0,0.139189375631117,lower,1240.0
M4,simulated,22,1,0.139189375631117,lower,6480.0
M4,simulated,22,2,0.139189375631117,lower,20.0
M4,simulated,22,3,0.139189375631117,lower,780.0
M4,simulated,22,4,0.139189375631117,lower,20.0
M4,simulated,22,5,0.139189375631117,lower,120.0
M4,simulated,22,6,0.139189375631117,lower,1540.0
M4,simulated,22,7,0.139189375631117,lower,20.0
M4,simulated,22,8,0.139189375631117,lower,60.0
M4,simulated,22,9,0.139189375631117,lower,180.0
M4,simulated,22,10,0.139189375631117,lower,300.0
M4,simulated,22,11,0.139189375631117,lower,80.0
M4,simulated,22,12,0.139189375631117,lower,60.0
M4,simulated,22,13,0.139189375631117,lower,20.0
M4,simulated,22,14,0.139189375631117,lower,40.0
M4,simulated,22,15,0.139189375631117,lower,20.0
M4,simulated,22,16,0.139189375631117,lower,4240.0
M4,simulated,22,17,0.139189375631117,lower,60.0
M4,simulated,22,18,0.139189375631117,lower,720.0
M4,simulated,22,19,0.139189375631117,lower,160.0
M4,simulated,22,20,0.139189375631117,lower,1120.0
M4,simulated,22,21,0.139189375631117,lower,80.0
M4,simulated,22,22,0.139189375631117,lower,3660.0
M4,simulated,22,0,0.139189375631117,upper,2540.0
M4,simulated,22,1,0.139189375631117,upper,20.0
M4,simulated,22,2,0.139189375631117,upper,680.0
M4,simulated,22,3,0.139189375631117,upper,40.0
M4,simulated,22,4,0.139189375631117,upper,1200.0
M4,simulated,22,5,0.139189375631117,upper,480.0
M4,simulated,22,6,0.139189375631117,upper,2460.0
M4,simulated,22,7,0.139189375631117,upper,1360.0
M4,simulated,22,8,0.139189375631117,upper,20.0
M4,simulated,22,9,0.139189375631117,upper,180.0
M4,simulated,22,10,0.139189375631117,upper,9200.000000000002
M4,simulated,22,11,0.139189375631117,upper,400.0
M4,simulated,22,12,0.139189375631117,upper,500.0
M4,simulated,22,13,0.139189375631117,upper,200.0
M4,simulated,22,14,0.139189375631117,upper,20.0
M4,simulated,22,15,0.139189375631117,upper,40.0
M4,simulated,22,16,0.139189375631117,upper,20.0
M4,simulated,22,17,0.139189375631117,upper,4660.0
M4,simulated,22,18,0.139189375631117,upper,20.0
M4,simulated,22,19,0.139189375631117,upper,1340.0
M4,simulated,22,20,0.139189375631117,upper,260.0
M4,simulated,22,21,0.139189375631117,upper,860.0
M4,simulated,22,22,0.139189375631117,upper,2480.0
M4,simulated,23,0,0.139189375631117,lower,60.0
M4,simulated,23,1,0.139189375631117,lower,380.0
M4,simulated,23,2,0.139189375631117,lower,740.0
M4,simulated,23,3,0.139189375631117,lower,2880.0
M4,simulated,23,4,0.139189375631117,lower,20.0
M4,simulated,23,5,0.139189375631117,lower,720.0
M4,simulated,23,6,0.139189375631117,lower,1780.0
M4,simulated,23,7,0.139189375631117,lower,140.0
M4,simulated,23,8,0.139189375631117,lower,220.0
M4,simulated,23,9,0.139189375631117,lower,3820.0000000000005
M4,simulated,23,10,0.139189375631117,lower,1680.0
M4,simulated,23,11,0.139189375631117,lower,2380.0
M4,simulated,23,12,0.139189375631117,lower,140.0
M4,simulated,23,13,0.139189375631117,lower,180.0
M4,simulated,23,14,0.139189375631117,lower,140.0
M4,simulated,23,15,0.139189375631117,lower,60.0
M4,simulated,23,16,0.139189375631117,lower,820.0000000000001
M4,simulated,23,17,0.139189375631117,lower,1900.0000000000002
M4,simulated,23,18,0.139189375631117,lower,100.0
M4,simulated,23,19,0.139189375631117,lower,400.0
M4,simulated,23,20,0.139189375631117,lower,200.0
M4,simulated,23,21,0.139189375631117,lower,20.0
M4,simulated,23,22,0.139189375631117,lower,60.0
M4,simulated,23,23,0.139189375631117,lower,580.0
M4,simulated,23,24,0.139189375631117,lower,280.0
M4,simulated,23,25,0.139189375631117,lower,40.0
M4,simulated,23,26,0.139189375631117,lower,2860.0
M4,simulated,23,27,0.139189375631117,lower,60.0
M4,simulated,23,28,0.139189375631117,lower,60.0
M4,simulated,23,29,0.139189375631117,lower,40.0
M4,simulated,23,30,0.139189375631117,lower,4880.0
M4,simulated,23,31,0.139189375631117,lower,640.0
M4,simulated,23,32,0.139189375631117,lower,260.0
M4,simulated,23,33,0.139189375631117,lower,1880.0000000000002
M4,simulated,23,34,0.139189375631117,lower,80.0
M4,simulated,23,35,0.139189375631117,lower,60.0
M4,simulated,23,0,0.139189375631117,upper,1220.0
M4,simulated,23,1,0.139189375631117,upper,100.0
M4,simulated,23,2,0.139189375631117,upper,20.0
M4,simulated,23,3,0.139189375631117,upper,260.0
M4,simulated,23,4,0.139189375631117,upper,220.0
M4,simulated,23,5,0.139189375631117,upper,20.0
M4,simulated,23,6,0.139189375631117,upper,40.0
M4,simulated,23,7,0.139189375631117,upper,360.0
M4,simulated,23,8,0.139189375631117,upper,340.0
M4,simulated,23,9,0.139189375631117,upper,120.0
M4,simulated,23,10,0.139189375631117,upper,440.0
M4,simulated,23,11,0.139189375631117,upper,700.0000000000001
M4,simulated,23,12,0.139189375631117,upper,2160.0
M4,simulated,23,13,0.139189375631117,upper,40.0
M4,simulated,23,14,0.139189375631117,upper,300.0
M4,simulated,23,15,0.139189375631117,upper,180.0
M4,simulated,23,16,0.139189375631117,upper,40.0
M4,simulated,23,17,0.139189375631117,upper,20.0
M4,simulated,23,18,0.139189375631117,upper,220.0
M4,simulated,23,19,0.139189375631117,upper,340.0
M4,simulated,23,20,0.139189375631117,upper,180.0
M4,simulated,23,21,0.139189375631117,upper,1880.0000000000002
M4,simulated,23,22,0.139189375631117,upper,5400.0
M4,simulated,23,23,0.139189375631117,upper,20.0
M4,simulated,23,24,0.139189375631117,upper,540.0
M4,simulated,23,25,0.139189375631117,upper,180.0
M4,simulated,23,26,0.139189375631117,upper,1540.0
M4,simulated,23,27,0.139189375631117,upper,40.0
M4,simulated,23,28,0.139189375631117,upper,100.0
M4,simulated,23,29,0.139189375631117,upper,280.0
M4,simulated,23,30,0.139189375631117,upper,20.0
M4,simulated,23,31,0.139189375631117,upper,220.0
M4,simulated,23,32,0.139189375631117,upper,80.0
M4,simulated,23,33,0.139189375631117,upper,880.0
M4,simulated,23,34,0.139189375631117,upper,100.0
M4,simulated,23,35,0.139189375631117,upper,840.0
M4,simulated,24,0,0.139189375631117,lower,100.0
M4,simulated,24,1,0.139189375631117,lower,60.0
M4,simulated,24,2,0.139189375631117,lower,3720.0
M4,simulated,24,3,0.139189375631117,lower,720.0
M4,simulated,24,4,0.139189375631117,lower,160.0
M4,simulated,24,5,0.139189375631117,lower,380.0
M4,simulated,24,6,0.139189375631117,lower,2240.0
M4,simulated,24,7,0.139189375631117,lower,20.0
M4,simulated,24,8,0.139189375631117,lower,20.0
M4,simulated,24,9,0.139189375631117,lower,20.0
M4,simulated,24,10,0.139189375631117,lower,3520.0
M4,simulated,24,11,0.139189375631117,lower,20.0
M4,simulated,24,12,0.139189375631117,lower,40.0
M4,simulated,24,13,0.139189375631117,lower,6240.0
M4,simulated,24,14,0.139189375631117,lower,100.0
M4,simulated,24,15,0.139189375631117,lower,1500.0
M4,simulated,24,16,0.139189375631117,lower,220.0
M4,simulated,24,17,0.139189375631117,lower,2980.0
M4,simulated,24,18,0.139189375631117,lower,300.0
M4,simulated,24,19,0.139189375631117,lower,40.0
M4,simulated,24,20,0.139189375631117,lower,60.0
M4,simulated,24,21,0.139189375631117,lower,120.0
M4,simulated,24,22,0.139189375631117,lower,880.0
M4,simulated,24,23,0.139189375631117,lower,220.0
M4,simulated,24,24,0.139189375631117,lower,200.0
M4,simulated,24,25,0.139189375631117,lower,5060.000000000001
M4,simulated,24,26,0.139189375631117,lower,20.0
M4,simulated,24,27,0.139189375631117,lower,620.0
M4,simulated,24,0,0.139189375631117,upper,2600.0
M4,simulated,24,1,0.139189375631117,upper,460.0
M4,simulated,24,2,0.139189375631117,upper,160.0
M4,simulated,24,3,0.139189375631117,upper,280.0
M4,simulated,24,4,0.139189375631117,upper,220.0
M4,simulated,24,5,0.139189375631117,upper,1040.0
M4,simulated,24,6,0.139189375631117,upper,880.0
M4,simulated,24,7,0.139189375631117,upper,20.0
M4,simulated,24,8,0.139189375631117,upper,1200.0
M4,simulated,24,9,0.139189375631117,upper,500.0
M4,simulated,24,10,0.139189375631117,upper,20.0
M4,simulated,24,11,0.139189375631117,upper,3320.0000000000005
M4,simulated,24,12,0.139189375631117,upper,1180.0
M4,simulated,24,13,0.139189375631117,upper,1120.0
M4,simulated,24,14,0.139189375631117,upper,20.0
M4,simulated,24,15,0.139189375631117,upper,1760.0
M4,simulated,24,16,0.139189375631117,upper,760.0
M4,simulated,24,17,0.139189375631117,upper,340.0
M4,simulated,24,18,0.139189375631117,upper,20.0
M4,simulated,24,19,0.139189375631117,upper,240.0
M4,simulated,24,20,0.139189375631117,upper,580.0
M4,simulated,24,21,0.139189375631117,upper,1120.0
M4,simulated,24,22,0.139189375631117,upper,280.0
M4,simulated,24,23,0.139189375631117,upper,960.0
M4,simulated,24,24,0.139189375631117,upper,560.0
M4,simulated,24,25,0.139189375631117,upper,40.0
M4,simulated,24,26,0.139189375631117,upper,220.0
M4,simulated,24,27,0.139189375631117,upper,520.0
M4,simulated,25,0,0.139189375631117,lower,1780.0
M4,simulated,25,1,0.139189375631117,lower,180.0
M4,simulated,25,2,0.139189375631117,lower,120.0
M4,simulated,25,3,0.139189375631117,lower,40.0
M4,simulated,25,4,0.139189375631117,lower,40.0
M4,simulated,25,5,0.139189375631117,lower,60.0
M4,simulated,25,6,0.139189375631117,lower,2700.0
M4,simulated,25,7,0.139189375631117,lower,20.0
M4,simulated,25,8,0.139189375631117,lower,40.0
M4,simulated,25,9,0.139189375631117,lower,60.0
M4,simulated,25,10,0.139189375631117,lower,140.0
M4,simulated,25,11,0.139189375631117,lower,300.0
M4,simulated,25,12,0.139189375631117,lower,80.0
M4,simulated,25,13,0.139189375631117,lower,80.0
M4,simulated,25,14,0.139189375631117,lower,260.0
M4,simulated,25,15,0.139189375631117,lower,120.0
M4,simulated,25,16,0.139189375631117,lower,1900.0000000000002
M4,simulated,25,17,0.139189375631117,lower,80.0
M4,simulated,25,18,0.139189375631117,lower,40.0
M4,simulated,25,19,0.139189375631117,lower,1540.0
M4,simulated,25,20,0.139189375631117,lower,2300.0000000000005
M4,simulated,25,21,0.139189375631117,lower,80.0
M4,simulated,25,22,0.139189375631117,lower,20.0
M4,simulated,25,23,0.139189375631117,lower,760.0
M4,simulated,25,24,0.139189375631117,lower,1960.0
M4,simulated,25,25,0.139189375631117,lower,60.0
M4,simulated,25,26,0.139189375631117,lower,20.0
M4,simulated,25,27,0.139189375631117,lower,520.0
M4,simulated,25,28,0.139189375631117,lower,20.0
M4,simulated,25,29,0.139189375631117,lower,20.0
M4,simulated,25,30,0.139189375631117,lower,120.0
M4,simulated,25,31,0.139189375631117,lower,360.0
M4,simulated,25,32,0.139189375631117,lower,280.0
M4,simulated,25,33,0.139189375631117,lower,1520.0
M4,simulated,25,34,0.139189375631117,lower,40.0
M4,simulated,25,35,0.139189375631117,lower,420.0
M4,simulated,25,36,0.139189375631117,lower,3420.0
M4,simulated,25,37,0.139189375631117,lower,180.0
M4,simulated,25,38,0.139189375631117,lower,340.0
M4,simulated,25,39,0.139189375631117,lower,320.0
M4,simulated,25,40,0.139189375631117,lower,20.0
M4,simulated,25,41,0.139189375631117,lower,180.0
M4,simulated,25,42,0.139189375631117,lower,20.0
M4,simulated,25,43,0.139189375631117,lower,1220.0
M4,simulated,25,0,0.139189375631117,upper,2360.0
M4,simulated,25,1,0.139189375631117,upper,780.0
M4,simulated,25,2,0.139189375631117,upper,120.0
M4,simulated,25,3,0.139189375631117,upper,2020.0
M4,simulated,25,4,0.139189375631117,upper,100.0
M4,simulated,25,5,0.139189375631117,upper,180.0
M4,simulated,25,6,0.139189375631117,upper,20.0
M4,simulated,25,7,0.139189375631117,upper,3600.0
M4,simulated,25,8,0.139189375631117,upper,360.0
M4,simulated,25,9,0.139189375631117,upper,220.0
M4,simulated,25,10,0.139189375631117,upper,280.0
M4,simulated,25,11,0.139189375631117,upper,100.0
M4,simulated,25,12,0.139189375631117,upper,20.0
M4,simulated,25,13,0.139189375631117,upper,20.0
M4,simulated,25,14,0.139189375631117,upper,920.0
M4,simulated,25,15,0.139189375631117,upper,60.0
M4,simulated,25,16,0.139189375631117,upper,120.0
M4,simulated,25,17,0.139189375631117,upper,280.0
M4,simulated,25,18,0.139189375631117,upper,1200.0
M4,simulated,25,19,0.139189375631117,upper,20.0
M4,simulated,25,20,0.139189375631117,upper,3460.0
M4,simulated,25,21,0.139189375631117,upper,60.0
M4,simulated,25,22,0.139189375631117,upper,20.0
M4,simulated,25,23,0.139189375631117,upper,100.0
M4,simulated,25,24,0.139189375631117,upper,640.0
M4,simulated,25,25,0.139189375631117,upper,2220.0
M4,simulated,25,26,0.139189375631117,upper,40.0
M4,simulated,25,27,0.139189375631117,upper,280.0
M4,simulated,25,28,0.139189375631117,upper,80.0
M4,simulated,25,29,0.139189375631117,upper,100.0
M4,simulated,25,30,0.139189375631117,upper,20.0
M4,simulated,25,31,0.139189375631117,upper,200.0
M4,simulated,25,32,0.139189375631117,upper,500.0
M4,simulated,25,33,0.139189375631117,upper,120.0
M4,simulated,25,34,0.139189375631117,upper,160.0
M4,simulated,25,35,0.139189375631117,upper,1700.0
M4,simulated,25,36,0.139189375631117,upper,1540.0
M4,simulated,25,37,0.139189375631117,upper,20.0
M4,simulated,25,38,0.139189375631117,upper,20.0
M4,simulated,25,39,0.139189375631117,upper,240.0
M4,simulated,25,40,0.139189375631117,upper,1040.0
M4,simulated,25,41,0.139189375631117,upper,220.0
M4,simulated,25,42,0.139189375631117,upper,420.0
M4,simulated,25,43,0.139189375631117,upper,240.0
M4,simulated,26,0,0.139189375631117,lower,140.0
M4,simulated,26,1,0.139189375631117,lower,320.0
M4,simulated,26,2,0.139189375631117,lower,120.0
M4,simulated,26,3,0.139189375631117,lower,20.0
M4,simulated,26,4,0.139189375631117,lower,720.0
M4,simulated,26,5,0.139189375631117,lower,20.0
M4,simulated,26,6,0.139189375631117,lower,20.0
M4,simulated,26,7,0.139189375631117,lower,300.0
M4,simulated,26,8,0.139189375631117,lower,360.0
M4,simulated,26,9,0.139189375631117,lower,60.0
M4,simulated,26,10,0.139189375631117,lower,3880.0
M4,simulated,26,11,0.139189375631117,lower,5580.0
M4,simulated,26,12,0.139189375631117,lower,40.0
M4,simulated,26,13,0.139189375631117,lower,20.0
M4,simulated,26,14,0.139189375631117,lower,580.0
M4,simulated,26,15,0.139189375631117,lower,220.0
M4,simulated,26,16,0.139189375631117,lower,1000.0
M4,simulated,26,17,0.139189375631117,lower,60.0
M4,simulated,26,18,0.139189375631117,lower,2660.0
M4,simulated,26,19,0.139189375631117,lower,20.0
M4,simulated,26,20,0.139189375631117,lower,200.0
M4,simulated,26,21,0.139189375631117,lower,20.0
M4,simulated,26,22,0.139189375631117,lower,540.0
M4,simulated,26,23,0.139189375631117,lower,660.0
M4,simulated,26,24,0.139189375631117,lower,1640.0000000000002
M4,simulated,26,25,0.139189375631117,lower,40.0
M4,simulated,26,26,0.139189375631117,lower,1200.0
M4,simulated,26,27,0.139189375631117,lower,20.0
M4,simulated,26,28,0.139189375631117,lower,300.0
M4,simulated,26,29,0.139189375631117,lower,2500.0
M4,simulated,26,30,0.139189375631117,lower,40.0
M4,simulated,26,31,0.139189375631117,lower,40.0
M4,simulated,26,32,0.139189375631117,lower,2720.0
M4,simulated,26,33,0.139189375631117,lower,340.0
M4,simulated,26,0,0.139189375631117,upper,1660.0000000000002
M4,simulated,26,1,0.139189375631117,upper,20.0
M4,simulated,26,2,0.139189375631117,upper,300.0
M4,simulated,26,3,0.139189375631117,upper,3700.0
M4,simulated,26,4,0.139189375631117,upper,60.0
M4,simulated,26,5,0.139189375631117,upper,1240.0
M4,simulated,26,6,0.139189375631117,upper,80.0
M4,simulated,26,7,0.139189375631117,upper,400.0
M4,simulated,26,8,0.139189375631117,upper,360.0
M4,simulated,26,9,0.139189375631117,upper,140.0
M4,simulated,26,10,0.139189375631117,upper,720.0
M4,simulated,26,11,0.139189375631117,upper,460.0
M4,simulated,26,12,0.139189375631117,upper,60.0
M4,simulated,26,13,0.139189375631117,upper,80.0
M4,simulated,26,14,0.139189375631117,upper,40.0
M4,simulated,26,15,0.139189375631117,upper,260.0
M4,simulated,26,16,0.139189375631117,upper,1380.0000000000002
M4,simulated,26,17,0.139189375631117,upper,120.0
M4,simulated,26,18,0.139189375631117,upper,140.0
M4,simulated,26,19,0.139189375631117,upper,160.0
M4,simulated,26,20,0.139189375631117,upper,1880.0000000000002
M4,simulated,26,21,0.139189375631117,upper,4140.0
M4,simulated,26,22,0.139189375631117,upper,240.0
M4,simulated,26,23,0.139189375631117,upper,40.0
M4,simulated,26,24,0.139189375631117,upper,320.0
M4,simulated,26,25,0.139189375631117,upper,240.0
M4,simulated,26,26,0.139189375631117,upper,840.0
M4,simulated,26,27,0.139189375631117,upper,120.0
M4,simulated,26,28,0.139189375631117,upper,2840.0
M4,simulated,26,29,0.139189375631117,upper,40.0
M4,simulated,26,30,0.139189375631117,upper,580.0
M4,simulated,26,31,0.139189375631117,upper,20.0
M4,simulated,26,32,0.139189375631117,upper,780.0
M4,simulated,26,33,0.139189375631117,upper,140.0
M4,simulated,27,0,0.139189375631117,lower,4100.0
M4,simulated,27,1,0.139189375631117,lower,100.0
M4,simulated,27,2,0.139189375631117,lower,20.0
M4,simulated,27,3,0.139189375631117,lower,180.0
M4,simulated,27,4,0.139189375631117,lower,20.0
M4,simulated,27,5,0.139189375631117,lower,20.0
M4,simulated,27,6,0.139189375631117,lower,60.0
M4,simulated,27,7,0.139189375631117,lower,20.0
M4,simulated,27,8,0.139189375631117,lower,140.0
M4,simulated,27,9,0.139189375631117,lower,20.0
M4,simulated,27,10,0.139189375631117,lower,160.0
M4,simulated,27,11,0.139189375631117,lower,40.0
M4,simulated,27,12,0.139189375631117,lower,20.0
M4,simulated,27,13,0.139189375631117,lower,60.0
M4,simulated,27,14,0.139189375631117,lower,100.0
M4,simulated,27,15,0.139189375631117,lower,2120.0
M4,simulated,27,16,0.139189375631117,lower,140.0
M4,simulated,27,17,0.139189375631117,lower,2460.0
M4,simulated,27,18,0.139189375631117,lower,160.0
M4,simulated,27,19,0.139189375631117,lower,180.0
M4,simulated,27,20,0.139189375631117,lower,940.0000000000001
M4,simulated,27,21,0.139189375631117,lower,160.0
M4,simulated,27,22,0.139189375631117,lower,20.0
M4,simulated,27,23,0.139189375631117,lower,260.0
M4,simulated,27,24,0.139189375631117,lower,360.0
M4,simulated,27,25,0.139189375631117,lower,1100.0
M4,simulated,27,26,0.139189375631117,lower,4580.0
M4,simulated,27,27,0.139189375631117,lower,80.0
M4,simulated,27,28,0.139189375631117,lower,240.0
M4,simulated,27,29,0.139189375631117,lower,1920.0
M4,simulated,27,30,0.139189375631117,lower,1140.0000000000002
M4,simulated,27,31,0.139189375631117,lower,480.0
M4,simulated,27,32,0.139189375631117,lower,540.0
M4,simulated,27,33,0.139189375631117,lower,180.0
M4,simulated,27,0,0.139189375631117,upper,2640.0
M4,simulated,27,1,0.139189375631117,upper,500.0
M4,simulated,27,2,0.139189375631117,upper,40.0
M4,simulated,27,3,0.139189375631117,upper,160.0
M4,simulated,27,4,0.139189375631117,upper,40.0
M4,simulated,27,5,0.139189375631117,upper,20.0
M4,simulated,27,6,0.139189375631117,upper,20.0
M4,simulated,27,7,0.139189375631117,upper,20.0
M4,simulated,27,8,0.139189375631117,upper,20.0
M4,simulated,27,9,0.139189375631117,upper,160.0
M4,simulated,27,10,0.139189375631117,upper,40.0
M4,simulated,27,11,0.139189375631117,upper,40.0
M4,simulated,27,12,0.139189375631117,upper,180.0
M4,simulated,27,13,0.139189375631117,upper,1520.0
M4,simulated,27,14,0.139189375631117,upper,1240.0
M4,simulated,27,15,0.139189375631117,upper,60.0
M4,simulated,27,16,0.139189375631117,upper,20.0
M4,simulated,27,17,0.139189375631117,upper,320.0
M4,simulated,27,18,0.139189375631117,upper,720.0
M4,simulated,27,19,0.139189375631117,upper,920.0
M4,simulated,27,20,0.139189375631117,upper,40.0
M4,simulated,27,21,0.139189375631117,upper,2640.0
M4,simulated,27,22,0.139189375631117,upper,1400.0000000000002
M4,simulated,27,23,0.139189375631117,upper,360.0
M4,simulated,27,24,0.139189375631117,upper,7100.000000000001
M4,simulated,27,25,0.139189375631117,upper,360.0
M4,simulated,27,26,0.139189375631117,upper,240.0
M4,simulated,27,27,0.139189375631117,upper,3020.0
M4,simulated,27,28,0.139189375631117,upper,880.0
M4,simulated,27,29,0.139189375631117,upper,60.0
M4,simulated,27,30,0.139189375631117,upper,20.0
M4,simulated,27,31,0.139189375631117,upper,140.0
M4,simulated,27,32,0.139189375631117,upper,40.0
M4,simulated,27,33,0.139189375631117,upper,2900.0
M4,simulated,28,0,0.139189375631117,lower,20.0
M4,simulated,28,1,0.139189375631117,lower,40.0
M4,simulated,28,2,0.139189375631117,lower,400.0
M4,simulated,28,3,0.139189375631117,lower,100.0
M4,simulated,28,4,0.139189375631117,lower,280.0
M4,simulated,28,5,0.139189375631117,lower,20.0
M4,simulated,28,6,0.139189375631117,lower,120.0
M4,simulated,28,7,0.139189375631117,lower,20.0
M4,simulated,28,8,0.139189375631117,lower,40.0
M4,simulated,28,9,0.139189375631117,lower,1340.0
M4,simulated,28,10,0.139189375631117,lower,80.0
M4,simulated,28,11,0.139189375631117,lower,140.0
M4,simulated,28,12,0.139189375631117,lower,120.0
M4,simulated,28,13,0.139189375631117,lower,420.0
M4,simulated,28,14,0.139189375631117,lower,40.0
M4,simulated,28,15,0.139189375631117,lower,60.0
M4,simulated,28,16,0.139189375631117,lower,520.0
M4,simulated,28,17,0.139189375631117,lower,2120.0
M4,simulated,28,18,0.139189375631117,lower,1620.0
M4,simulated,28,19,0.139189375631117,lower,280.0
M4,simulated,28,20,0.139189375631117,lower,40.0
M4,simulated,28,21,0.139189375631117,lower,40.0
M4,simulated,28,22,0.139189375631117,lower,3420.0
M4,simulated,28,23,0.139189375631117,lower,3400.0
M4,simulated,28,24,0.139189375631117,lower,2200.0
M4,simulated,28,25,0.139189375631117,lower,360.0
M4,simulated,28,26,0.139189375631117,lower,460.0
M4,simulated,28,27,0.139189375631117,lower,140.0
M4,simulated,28,28,0.139189375631117,lower,20.0
M4,simulated,28,29,0.139189375631117,lower,1980.0
M4,simulated,28,30,0.139189375631117,lower,1480.0
M4,simulated,28,31,0.139189375631117,lower,5860.0
M4,simulated,28,32,0.139189375631117,lower,280.0
M4,simulated,28,33,0.139189375631117,lower,2320.0
M4,simulated,28,34,0.139189375631117,lower,140.0
M4,simulated,28,0,0.139189375631117,upper,1420.0
M4,simulated,28,1,0.139189375631117,upper,2020.0
M4,simulated,28,2,0.139189375631117,upper,200.0
M4,simulated,28,3,0.139189375631117,upper,80.0
M4,simulated,28,4,0.139189375631117,upper,280.0
M4,simulated,28,5,0.139189375631117,upper,1780.0
M4,simulated,28,6,0.139189375631117,upper,60.0
M4,simulated,28,7,0.139189375631117,upper,320.0
M4,simulated,28,8,0.139189375631117,upper,80.0
M4,simulated,28,9,0.139189375631117,upper,160.0
M4,simulated,28,10,0.139189375631117,upper,200.0
M4,simulated,28,11,0.139189375631117,upper,20.0
M4,simulated,28,12,0.139189375631117,upper,40.0
M4,simulated,28,13,0.139189375631117,upper,160.0
M4,simulated,28,14,0.139189375631117,upper,20.0
M4,simulated,28,15,0.139189375631117,upper,160.0
M4,simulated,28,16,0.139189375631117,upper,580.0
M4,simulated,28,17,0.139189375631117,upper,4180.0
M4,simulated,28,18,0.139189375631117,upper,20.0
M4,simulated,28,19,0.139189375631117,upper,120.0
M4,simulated,28,20,0.139189375631117,upper,920.0
M4,simulated,28,21,0.139189375631117,upper,20.0
M4,simulated,28,22,0.139189375631117,upper,20.0
M4,simulated,28,23,0.139189375631117,upper,80.0
M4,simulated,28,24,0.139189375631117,upper,1800.0
M4,simulated,28,25,0.139189375631117,upper,240.0
M4,simulated,28,26,0.139189375631117,upper,360.0
M4,simulated,28,27,0.139189375631117,upper,540.0
M4,simulated,28,28,0.139189375631117,upper,560.0
M4,simulated,28,29,0.139189375631117,upper,40.0
M4,simulated,28,30,0.139189375631117,upper,20.0
M4,simulated,28,31,0.139189375631117,upper,120.0
M4,simulated,28,32,0.139189375631117,upper,1020.0
M4,simulated,28,33,0.139189375631117,upper,80.0
M4,simulated,28,34,0.139189375631117,upper,140.0
M4,simulated,28,35,0.139189375631117,upper,2220.0
M4,simulated,29,0,0.139189375631117,lower,80.0
M4,simulated,29,1,0.139189375631117,lower,2460.0
M4,simulated,29,2,0.139189375631117,lower,1100.0
M4,simulated,29,3,0.139189375631117,lower,4520.000000000001
M4,simulated,29,4,0.139189375631117,lower,660.0
M4,simulated,29,5,0.139189375631117,lower,2820.0
M4,simulated,29,6,0.139189375631117,lower,1140.0000000000002
M4,simulated,29,7,0.139189375631117,lower,780.0
M4,simulated,29,8,0.139189375631117,lower,2780.0000000000005
M4,simulated,29,9,0.139189375631117,lower,100.0
M4,simulated,29,10,0.139189375631117,lower,220.0
M4,simulated,29,11,0.139189375631117,lower,1300.0
M4,simulated,29,12,0.139189375631117,lower,140.0
M4,simulated,29,13,0.139189375631117,lower,280.0
M4,simulated,29,14,0.139189375631117,lower,4560.000000000001
M4,simulated,29,15,0.139189375631117,lower,3360.0
M4,simulated,29,16,0.139189375631117,lower,2860.0
M4,simulated,29,17,0.139189375631117,lower,120.0
M4,simulated,29,18,0.139189375631117,lower,8820.0
M4,simulated,29,19,0.139189375631117,lower,1220.0
M4,simulated,29,20,0.139189375631117,lower,160.0
M4,simulated,29,0,0.139189375631117,upper,1240.0
M4,simulated,29,1,0.139189375631117,upper,140.0
M4,simulated,29,2,0.139189375631117,upper,400.0
M4,simulated,29,3,0.139189375631117,upper,60.0
M4,simulated,29,4,0.139189375631117,upper,3300.0000000000005
M4,simulated,29,5,0.139189375631117,upper,300.0
M4,simulated,29,6,0.139189375631117,upper,140.0
M4,simulated,29,7,0.139189375631117,upper,1380.0000000000002
M4,simulated,29,8,0.139189375631117,upper,120.0
M4,simulated,29,9,0.139189375631117,upper,60.0
