traj,seed,truth,generating_model,success,error,nll_m3,convergence_m3,m3_eta,m3_a,m3_b,m3_c,m3_d,m3_alpha,m3_beta,m3_gamma,m3_delta,m3_epsilon,m3_zeta,nll_m4,convergence_m4,m4_eta,m4_a,m4_b,m4_c,m4_d,m4_alpha,m4_beta,m4_gamma,m4_delta,m4_epsilon,m4_zeta,contrast,time_sec
17,20260638,moderate,M4,True,,7087.99094109117,0,37.27537420841048,-116.56456787553344,32.74065036728607,127.06084659880511,-28.55038849763677,24.501735553673733,-8.7288061812016,1442.8092465084617,0.0,0.0,0.0,7084.341992981119,0,37.44292965963164,-117.83516866797048,31.40060441795144,124.77552380242376,-28.044452501719185,24.648687568439296,1.0332880787209888,1445.2060520171758,14.078607278585652,36.71737794619379,42.38004622026516,7.297896220101393,20.4140065
18,20260639,moderate,M4,True,,6997.529397670925,0,38.253543556556366,-123.22065294813504,51.23667414211238,135.802579988618,-21.56450645443823,20.243617972814377,-7.286412648948084,1533.207082213141,0.0,0.0,0.0,6996.840152625918,0,38.25619103240187,-122.80737436367414,51.30399715390186,135.64799849509407,-21.648502058301208,20.172503474359104,-6.336441750544549,1550.1401496168946,0.7029545556075693,-4.8735857863471965,-49.55158625250271,1.3784900900154753,20.99697804100001
19,20260640,moderate,M4,True,,7012.521217698632,0,38.07158478389751,-131.65164083934826,44.20665075071457,162.39544670632327,-24.49636643390225,18.187466013330827,25.732713147375623,1611.6211108841053,0.0,0.0,0.0,7009.936662354125,0,37.927796061741645,-132.11088036373923,44.38273850384111,159.93402203649288,-23.07746499178335,17.246161516856976,13.58947699519212,1500.8755941870077,122.92949383139316,22.519526081857148,-9.649208671583438,5.169110689015724,10.919076915999996
20,20260641,moderate,M4,True,,6949.075799149714,0,35.389822898485875,-123.63859718387803,47.39456677494244,141.76231412296596,-20.734144757988595,18.377608578187857,-12.586337787669985,1431.46396926374,0.0,0.0,0.0,6945.2371773298,0,35.196042158119425,-123.41702029731076,46.451123497448,143.41591614816392,-20.473416276359345,18.112551157379972,-10.771668394082454,1428.3803350273636,5.400993275804773,-16.312840682990117,101.7102644023927,7.677243639827793,4134.548056332999
21,20260642,moderate,M4,True,,7099.999361807204,0,40.41904658031348,-124.22355056370247,46.77651117222795,132.01154875989255,-25.000109617419913,30.73490100500117,12.064004581178843,1418.0500094820766,0.0,0.0,0.0,7088.782181216673,0,40.152434034026626,-125.66655258346692,47.59533198972247,139.50660629431772,-26.632428019870932,29.10204933883676,17.071042068940894,1450.0886530164526,32.126155029818364,-58.531026680644835,-126.42272096156842,22.43436118106183,17.536497
22,20260643,moderate,M4,True,,6801.43250515481,0,40.38616230995251,-131.0435929419601,45.9861790302219,152.5083261416212,-36.393478525233654,14.566689737988222,19.063108059194338,1619.6513199558392,0.0,0.0,0.0,6797.33826326568,0,40.28374722630356,-131.45291995342572,47.228581230419685,152.92695795601296,-36.662377699406335,14.337925404736536,8.319350916391477,1429.7305212764495,222.0204158091198,-12.06769094644594,23.50785062869889,8.188483778259979,18.038905125
23,20260644,moderate,M4,True,,7004.313270482388,0,36.244406817308004,-130.8493598603151,38.599502006016415,161.99605211547242,-10.770766613463271,20.9692174546432,-10.668063100789059,1444.1983186794541,0.0,0.0,0.0,7001.841881796044,0,36.43447880284337,-131.539431778436,39.56424835239945,159.64326425072315,-10.58962474753134,21.1839968714567,-17.950835037126826,1438.5607772314327,8.238329681152077,26.227409152707764,-9.361296343581479,4.9427773726893065,11.222563542000003
24,20260645,moderate,M4,True,,7071.450826535312,0,38.50467494569487,-138.11944563542286,33.73408806043139,172.65702832689362,-3.855273903999781,18.03272370236798,-13.37132370243414,1707.413613909349,0.0,0.0,0.0,7070.4377530450965,0,38.532981036856576,-137.59606915443104,34.101498061414134,170.05724688840093,-3.6884667923399843,18.373933296675016,-20.10812444719011,1694.4519238271162,5.125573194512257,19.408960815375323,-10.620420602507274,2.026146980431804,9.634267875000006
25,20260646,moderate,M4,True,,6891.358686657546,0,36.22326236267005,-130.00723957497192,38.663209745108155,151.0920067824725,-27.067541716758665,13.453880270521712,-19.009779245482775,1572.5704517403765,0.0,0.0,0.0,6886.116961238495,0,36.10480585490127,-126.35916916918598,42.05472071560851,150.69130508490773,-27.231353594996104,12.312726109465657,-60.88536994419654,1622.4080779539586,57.45715329911078,-53.196022091939625,131.52487336404957,10.483450838102726,11.103900041999992
26,20260647,moderate,M4,True,,7108.789028348383,0,37.94677991737242,-131.54773936907893,49.44109459825398,154.8115400907667,-22.116021256480174,15.430305449397412,-42.610980815905364,1802.9400985416944,0.0,0.0,0.0,7100.850212508692,0,37.69418000970664,-129.73159867166274,49.885920750602345,147.70095878754626,-20.809922836975055,14.726574202562592,-61.09801971865321,1785.1633082105093,37.29272057440365,46.86977775728782,-97.227317305248,15.87763167938283,12.801657500000005
