k,age_ka,X_old,X_new,Vhat_old,Vhat_new,regime_switch,m2_ios_contribution,m2_loo_valid,m2_nit,m2_seconds,m2_parameter_shift_relative,m2_start_kind,m2_warm_start_excess_nll,m3_ios_contribution,m3_loo_valid,m3_nit,m3_seconds,m3_parameter_shift_relative,m3_start_kind,m3_warm_start_excess_nll,m4_ios_contribution,m4_loo_valid,m4_nit,m4_seconds,m4_parameter_shift_relative,m4_start_kind,m4_warm_start_excess_nll
1897,42.06,-1.0700978241867656,-0.9127751367969772,7.866134369489419,-2.5216777103421073,False,0.0002331535481201,True,2,0.0477157079999983,0.0002141483307013,full fit warm start,0.0,0.0002527202539064,True,2,0.0594686249999938,0.0005208101461529,full fit warm start,0.0,0.0010170274136283,True,44,1.447641916000066,0.0077256895319781,full fit warm start,0.0
1898,42.04,-0.9127751367969772,-0.9632086910038193,-2.5216777103421073,-8.459288703900913,False,0.0002545393258808,True,2,0.0481685419999848,0.0002388234319803,full fit warm start,0.0,0.0025268399006455,True,4,0.1135762499999941,0.0249702749944432,full fit warm start,0.0,0.0042012294009969,True,86,2.5032063749999907,0.0254889605817332,full fit warm start,0.0
1899,42.02,-0.9632086910038193,-1.1323944650818376,-8.459288703900913,-6.036291870892896,False,2.0668009433233436e-05,True,1,0.0400208339999892,6.663163537141323e-05,full fit warm start,0.0,3.303170517554577e-05,True,1,0.041693084000002,0.0004037788909818,full fit warm start,0.0,0.0016104991997405,True,31,0.8850824169999214,0.0106365990549982,full fit warm start,0.0
1900,42.0,-1.1323944650818376,-1.2531203024996955,-6.036291870892896,7.956580591208784,False,0.0030773667964307,True,5,0.0920817500000055,0.0039576886724332,full fit warm start,0.0,0.0054401376274091,True,5,0.1322260830000061,0.0303754015527295,full fit warm start,0.0,0.0109009011174778,True,74,2.0706820410000546,0.053457362381528,full fit warm start,0.0
1901,41.98,-1.2531203024996955,-1.0939886906755198,7.956580591208784,4.430384644113339,False,0.0002429889640427,True,2,0.0483600830000057,0.0001921675819347,full fit warm start,0.0,0.0002581661471041,True,2,0.05943608299998,0.0002087618827626,full fit warm start,0.0,0.0009334399089313,True,33,1.2241457919999448,0.0087406798435521,full fit warm start,0.0
1902,41.96,-1.0939886906755198,-1.005380997793253,4.430384644113339,-13.324936232753926,False,0.0054518467588398,True,7,0.130649500000004,0.0045045226744759,full fit warm start,0.0,0.0073027181717986,True,7,0.1501288750000071,0.0297481716527899,full fit warm start,0.0,0.0207010385616568,True,51,1.6227882500002124,0.0470091553121246,full fit warm start,0.0
1903,41.94,-1.005380997793253,-1.2718797224483316,-13.324936232753926,1.2561084578267323,False,0.0003510421070282,True,2,0.0482639999999889,0.0002518547630782,full fit warm start,0.0,0.0003932432577946,True,2,0.0594857499999932,0.0006422595919435,full fit warm start,0.0,0.0020272908121263,True,42,1.3580527499998425,0.0126225444769658,full fit warm start,0.0
1904,41.92,-1.2718797224483316,-1.246757553291797,1.2561084578267323,16.4362361619812,False,0.0116820908238821,True,7,0.1183844999999905,0.0046832832299526,full fit warm start,0.0,0.0232409994808477,True,8,0.1680755419999968,0.0650100667103548,full fit warm start,0.0,0.0407197026138845,True,75,2.1325281250001353,0.1000447930682976,full fit warm start,0.0
1905,41.9,-1.246757553291797,-0.918032830052173,16.4362361619812,0.20983134835335093,False,0.0005629183764574,True,2,0.0475582919999908,0.0003105155006963,full fit warm start,0.0,0.0005937746183288,True,2,0.0595576669999786,0.0004592396305928,full fit warm start,0.0,0.0013818966092018,True,41,1.3938312499999483,0.0062914052811724,full fit warm start,0.0
1906,41.88,-0.918032830052173,-0.9138362030851059,0.20983134835335093,-25.605053560670175,False,0.2141400172012701,True,30,0.5263707500000123,0.0535301058131628,full fit warm start,0.0,0.0639707658672037,True,19,0.4397938339999996,0.1213714977255343,full fit warm start,0.0,0.3247883449424016,True,83,2.6174212500000067,0.1626939263690078,full fit warm start,0.0
1907,41.86,-0.9138362030851059,-1.4259372742985095,-25.605053560670175,-3.9496840818356027,False,0.0008263670655304,True,2,0.0517067499999939,0.0003737202505884,full fit warm start,0.0,0.0008534543551559,True,2,0.0595067920000076,0.0004337965250561,full fit warm start,0.0,0.0029916865182535,True,26,1.026683832999879,0.0097725750127346,full fit warm start,0.0
1908,41.84,-1.4259372742985095,-1.5049309559352215,-3.9496840818356027,18.872094573196563,False,0.0424335657213177,True,19,0.2879039999999975,0.0348779657043372,full fit warm start,0.0,0.0988494739193832,True,17,0.3504482499999994,0.3163610442860151,full fit warm start,0.0,0.2087823835036264,True,82,2.5880993750001835,0.2899692067877026,full fit warm start,0.0
1909,41.82,-1.5049309559352215,-1.1274890644712903,18.872094573196563,2.572515227072758,False,0.0007345852048317,True,2,0.0476331250000043,0.0003456743885571,full fit warm start,0.0,0.0007651854603292,True,2,0.0625539579999951,0.0004716444001247,full fit warm start,0.0,0.0017744374463162,True,71,2.129750542000238,0.0117762757932247,full fit warm start,0.0
1910,41.8,-1.1274890644712903,-1.076038759929835,2.572515227072758,-2.3030286708962677,False,0.0001863392389642,True,1,0.0339251249999961,0.0001998230985246,full fit warm start,0.0,0.0002029010296209,True,1,0.0415918749999946,0.000384506434022,full fit warm start,0.0,0.0008826396912167,True,33,1.036130625000169,0.0087451844809959,full fit warm start,0.0
1911,41.78,-1.076038759929835,-1.1220993333477605,-2.3030286708962677,1.4131678197696118,False,0.0002000738046681,True,1,0.03489962499998,0.0002074713712038,full fit warm start,0.0,0.0002128336239075,True,1,0.0413842090000002,0.0002265718964573,full fit warm start,0.0,0.0008799840081716,True,27,1.0958517919998485,0.008546979992529,full fit warm start,0.0
1912,41.76,-1.1220993333477605,-1.0938359769523682,1.4131678197696118,4.1258048537416325,False,0.000124627481834,True,1,0.033682208000016,0.0001586186100198,full fit warm start,0.0,0.0001405229283513,True,1,0.041487625000002,0.0002815085537373,full fit warm start,0.0,0.0007928222383513,True,42,1.3107465000002776,0.0092426527920376,full fit warm start,0.0
1913,41.74,-1.0938359769523682,-1.0113198798775356,4.1258048537416325,-7.174057435370207,False,6.309676379068208e-05,True,1,0.0336568330000091,0.0001214236802132,full fit warm start,0.0,7.850588559854543e-05,True,1,0.0414391250000107,0.0005676040498049,full fit warm start,0.0,0.0028001654259797,True,48,1.4190982919999442,0.0176336669405047,full fit warm start,0.0
1914,41.72,-1.0113198798775356,-1.1548010285849397,-7.174057435370207,-2.258779318270099,False,0.0001825863559581,True,1,0.0346035000000028,0.0002011739169993,full fit warm start,0.0,0.0001976892951751,True,1,0.0415401670000221,0.000239470070956,full fit warm start,0.0,0.0009805194477858,True,17,0.6884126250001827,0.0073511722893244,full fit warm start,0.0
1915,41.7,-1.1548010285849397,-1.1999766149503417,-2.258779318270099,8.521486939102996,False,0.0016621239307692,True,5,0.0900055000000179,0.0022763073317294,full fit warm start,0.0,0.0040288566617405,True,5,0.1141805000000033,0.0277475916166878,full fit warm start,0.0,0.0059047852176226,True,75,2.4712375409999368,0.0373154222247065,full fit warm start,0.0
1916,41.68,-1.1999766149503417,-1.0295468761682818,8.521486939102996,1.1132796380215915,False,0.0003511827443949,True,2,0.0476309589999743,0.0002383368885201,full fit warm start,0.0,0.0003741157337664,True,2,0.0596124580000037,0.0003533762673596,full fit warm start,0.0,0.0009855102431677,True,26,1.025214750000032,0.0076798803968515,full fit warm start,0.0
1917,41.66,-1.0295468761682818,-1.00728128340785,1.1132796380215915,1.02631551772987,False,0.0002240326760536,True,1,0.0334732499999859,0.0002205941224679,full fit warm start,0.0,0.0002397735527406,True,1,0.0415538749999768,0.0002349291466685,full fit warm start,0.0,0.0008130883296075,True,30,1.2231227910001508,0.0081029126534492,full fit warm start,0.0
1918,41.64,-1.00728128340785,-0.9867549730532525,1.02631551772987,-0.4425519037663417,False,0.0002221337875605,True,1,0.0333786669999938,0.0002208404574631,full fit warm start,0.0,0.0002389831456648,True,1,0.0414629170000182,0.000277208521715,full fit warm start,0.0,0.0008012364708158,True,20,0.8210765839999112,0.0077605071442677,full fit warm start,0.0
1919,41.62,-0.9867549730532525,-0.9956060111285794,-0.4425519037663417,-0.43532874119334153,False,0.0002072524419745,True,1,0.0333250409999834,0.0002146897143975,full fit warm start,0.0,0.0002183375345374,True,1,0.0415128340000023,0.0002408814862515,full fit warm start,0.0,0.0008096392993333,True,20,0.5911242500001208,0.00767866923914,full fit warm start,0.0
1920,41.6,-0.9956060111285794,-1.0043125859524462,-0.43532874119334153,9.721701816744233,False,0.0003848316032,True,2,0.0475031669999737,0.000287193426282,full fit warm start,0.0,0.0036126377756335,True,5,0.132027249999993,0.0304928835250361,full fit warm start,0.0,0.0066872724889686,True,59,1.7426090409999233,0.0243121049818784,full fit warm start,0.0
1921,41.58,-1.0043125859524462,-0.8098785496175616,9.721701816744233,7.297884017102296,False,7.681963452910168e-05,True,1,0.033327708999991,0.0001314894134322,full fit warm start,0.0,8.392702713377886e-05,True,1,0.0414045420000093,0.0002476586041497,full fit warm start,0.0,0.0006569885307552,True,37,1.080379417000131,0.0077199123307961,full fit warm start,0.0
1922,41.56,-0.8098785496175616,-0.6639208692755156,7.297884017102296,3.061538769719263,False,0.0002084328362852,True,2,0.0474739160000012,0.0001928602279433,full fit warm start,0.0,0.000214176137526,True,2,0.0594183340000142,0.000198578676091,full fit warm start,0.0,0.0005602192690994,True,27,0.9552122079999208,0.0057471577884243,full fit warm start,0.0
1923,41.54,-0.6639208692755156,-0.6026900938811304,3.061538769719263,10.338118644996808,False,0.0004160436316649,True,2,0.0475337919999958,0.0002784033424608,full fit warm start,0.0,0.0005138082779261,True,2,0.05944762499999,0.001036989113099,full fit warm start,0.0,0.0067124304367265,True,74,2.3063725000001796,0.0699882796672028,full fit warm start,0.0
1924,41.52,-0.6026900938811304,-0.3959277209811942,10.338118644996808,22.05635558637926,False,0.0298631018046551,True,14,0.2306949590000044,0.0313815518901361,full fit warm start,0.0,0.0381685613503037,True,13,0.2820554169999809,0.2423883585710947,full fit warm start,0.0,0.0418333504411103,True,85,2.4408010000001923,0.1429982929586844,full fit warm start,0.0
1925,41.5,-0.3959277209811942,0.04519939074639101,22.05635558637926,35.482313406208796,True,0.0582362170824026,True,10,0.1880104999999901,0.0220205854964279,full fit warm start,0.0,0.0754880509326625,True,24,0.5333928340000114,0.2142718692521225,full fit warm start,0.0,0.0955087009246504,True,80,2.282428458999675,0.1437751057089816,full fit warm start,0.0
1926,41.48,0.04519939074639101,0.754845658870567,35.482313406208796,21.86741837478405,False,1.3756810711029743e-05,True,1,0.0333749170000032,8.88819797390711e-05,full fit warm start,0.0,1.7125637326032006e-05,True,1,0.0417241250000017,0.0001324481607879,full fit warm start,0.0,0.00180477236588,True,30,1.128111292000085,0.0088865688181176,full fit warm start,0.0
1927,41.46,0.754845658870567,1.192194026366248,21.86741837478405,-0.17245274649939635,False,0.0006819923477423,True,2,0.0475273339999944,0.0003447646794713,full fit warm start,0.0,0.0007091044367908,True,2,0.0596124159999931,0.0004638231999181,full fit warm start,0.0,0.0024172533458184,True,35,1.0259700419996989,0.0097360370633651,full fit warm start,0.0
1928,41.44,1.192194026366248,1.1887449714362601,-0.17245274649939635,-0.9343294265079738,False,0.0002100980501174,True,1,0.0333198749999894,0.000212197448471,full fit warm start,0.0,0.0002249637408939,True,1,0.0414111659999889,0.0002298713830199,full fit warm start,0.0,0.0009385062581799,True,16,0.8340270409998993,0.0061980219805235,full fit warm start,0.0
1929,41.42,1.1887449714362601,1.1700583829061006,-0.9343294265079738,-4.754822089643884,False,8.527873113806095e-05,True,1,0.0334024169999906,0.0001255813508363,full fit warm start,0.0,0.0001070223263779,True,1,0.0413462909999964,0.000433045124842,full fit warm start,0.0,0.0009871682409081,True,32,0.9331516249999368,0.010154310354245,full fit warm start,0.0
1930,41.4,1.1700583829061006,1.074961941113223,-4.754822089643884,-7.876158576005743,False,9.624593345325394e-05,True,1,0.0336179169999866,0.0001298877929008,full fit warm start,0.0,0.0001115094019703,True,1,0.0414345420000188,0.0006016852679215,full fit warm start,0.0,0.0019223299800503,True,37,1.2317231250003715,0.0139472065184054,full fit warm start,0.0
1931,41.38,1.074961941113223,0.9174387695931081,-7.876158576005743,0.3033607840551955,False,0.0002361371589301,True,2,0.0478219999999964,0.0002029229417626,full fit warm start,0.0,0.0002574433338518,True,2,0.0597007499999904,0.0004000580066608,full fit warm start,0.0,0.0009789038528413,True,41,1.27267537500029,0.0085263609457853,full fit warm start,0.0
1932,41.36,0.9174387695931081,0.923505985274212,0.3033607840551955,4.108460318137075,False,7.049947439430326e-05,True,1,0.0340151249999962,0.0001236262703735,full fit warm start,0.0,8.207485831412953e-05,True,1,0.0415241670000057,0.0003231767341277,full fit warm start,0.0,0.0012717941603237,True,43,1.2747387080003136,0.0141868582643363,full fit warm start,0.0
1933,41.34,0.923505985274212,1.0056751916369535,4.108460318137075,-5.12571424947339,False,6.788603736529453e-05,True,1,0.033652915999994,0.0001187170131899,full fit warm start,0.0,9.084743917853189e-05,True,1,0.042136250000027,0.000446003468397,full fit warm start,0.0,0.0026315181246001,True,38,1.0801127499998984,0.0191108405357604,full fit warm start,0.0
1934,41.32,1.0056751916369535,0.9031609066474857,-5.12571424947339,-2.6245410944832237,False,0.0001807204465484,True,1,0.0335790419999852,0.0001996629049597,full fit warm start,0.0,0.000198975064086,True,1,0.0416455419999977,0.0002476071268705,full fit warm start,0.0,0.0006523152921187,True,20,0.8390705000001617,0.0047669521567561,full fit warm start,0.0
1935,41.3,0.9031609066474857,0.8506700847578212,-2.6245410944832237,2.5233833663741434,False,0.0001451159337495,True,1,0.0354795829999829,0.0001768348106371,full fit warm start,0.0,0.0001598127946396,True,1,0.041633499999989,0.0003170859457884,full fit warm start,0.0,0.0009940474591609,True,43,1.204442416999882,0.0112560673905281,full fit warm start,0.0
1936,41.28,0.8506700847578212,0.9011377520853041,2.5233833663741434,-2.5980580122151764,False,0.0001807182874644,True,1,0.0453267080000046,0.0002002845032803,full fit warm start,0.0,0.0002028786916374,True,1,0.041662959000007,0.0003228923204136,full fit warm start,0.0,0.001113362478895,True,82,2.1958387499998935,0.0156885292145841,full fit warm start,0.0
1937,41.26,0.9011377520853041,0.8491765918410006,-2.5980580122151764,-1.8417903150271142,False,0.0001791120952727,True,1,0.0345817919999831,0.0002005066272809,full fit warm start,0.0,0.000195057449682,True,1,0.0416218750000041,0.0002282082952797,full fit warm start,0.0,0.0006598320350206,True,26,0.78515249999964,0.0050170948808107,full fit warm start,0.0
1938,41.24,0.8491765918410006,0.8123407855404583,-1.8417903150271142,-2.8456470759287367,False,0.0001350556496433,True,1,0.0337727079999865,0.0001755744240575,full fit warm start,0.0,0.0001517650880664,True,1,0.0415086659999985,0.0002715859195896,full fit warm start,0.0,0.0007130775113459,True,31,1.228443792000235,0.0077651725687491,full fit warm start,0.0
1939,41.22,0.8123407855404583,0.7554278440218836,-2.8456470759287367,-7.091589986036206,False,1.953086355133138e-05,True,1,0.0344834169999899,8.21883935115985e-05,full fit warm start,0.0,2.797620234673559e-05,True,1,0.041858708999996,0.0004804195977523,full fit warm start,0.0,0.0030582159279459,True,61,1.7382758749999994,0.0388417128147929,full fit warm start,0.0
1940,41.2,0.7554278440218836,0.6135960443011594,-7.091589986036206,-0.6277283654558374,False,0.0002049602098095,True,2,0.0487902499999961,0.0001821114391309,full fit warm start,0.0,0.0002217634758232,True,2,0.0597312920000092,0.000234369278463,full fit warm start,0.0,0.0006028008837879,True,36,1.0071790840001995,0.0062423056244695,full fit warm start,0.0
1941,41.18,0.6135960443011594,0.6010414769920427,-0.6277283654558374,0.834505889346282,False,0.0002139139646941,True,1,0.0334570830000018,0.0002121638625876,full fit warm start,0.0,0.0002256525756814,True,1,0.0414636670000163,0.0002239616328047,full fit warm start,0.0,0.0006455691625668,True,27,0.7605746249996628,0.004832081929168,full fit warm start,0.0
1942,41.16,0.6010414769920427,0.6177315947789683,0.834505889346282,2.5593235047802754,False,0.0001740624156365,True,1,0.0338132079999979,0.0001885003702662,full fit warm start,0.0,0.0001835079551852,True,1,0.0414280409999889,0.0002325262953867,full fit warm start,0.0,0.0007993186744386,True,66,1.9136708750002072,0.017008194270858,full fit warm start,0.0
1943,41.14,0.6177315947789683,0.6689180648745738,2.5593235047802754,0.017806267994435743,False,0.0002587239620313,True,1,0.0341485410000075,0.0002374512299953,full fit warm start,0.0,0.0002091287902534,True,2,0.0597112089999996,0.0002328964498147,full fit warm start,0.0,0.000845359148232,True,39,1.10175237500016,0.0073734186594499,full fit warm start,0.0
1944,41.12,0.6689180648745738,0.6692741902344626,0.017806267994435743,0.6407758980068845,False,0.0002167551706051,True,1,0.0335057919999997,0.0002157266819736,full fit warm start,0.0,0.0002318500912825,True,1,0.0414602909999928,0.0002311719985103,full fit warm start,0.0,0.0007016795172822,True,31,0.8119720419999794,0.0052117117453113,full fit warm start,0.0
1945,41.1,0.6692741902344626,0.6820897081946002,0.6407758980068845,13.397244170532563,False,0.0020162278142965,True,3,0.061675082999983,0.0005939887524346,full fit warm start,0.0,0.0140827146944984,True,14,0.2769319170000131,0.1467194843326573,full fit warm start,0.0,0.0406722599146442,True,95,2.723221000000194,0.1219582303803779,full fit warm start,0.0
1946,41.08,0.6820897081946002,0.9500345916052515,13.397244170532563,2.514732790119556,False,0.0004384255067901,True,2,0.0473642920000259,0.0002697986959482,full fit warm start,0.0,0.000456160428528,True,2,0.0596006659999943,0.0003250710298142,full fit warm start,0.0,0.0014037944005975,True,43,1.568437625000115,0.0102916273710318,full fit warm start,0.0
1947,41.06,0.9500345916052515,1.0003292474076426,2.514732790119556,-10.431540680697537,False,0.0004863778122752,True,2,0.0474059579999845,0.0003064950788687,full fit warm start,0.0,0.0005743560319686,True,2,0.0595591670000033,0.0012582225036736,full fit warm start,0.0,0.0199171273583882,True,27,0.8390695409998443,0.0424954782903533,full fit warm start,0.0
1948,41.04,1.0003292474076426,0.7916984337936919,-10.431540680697537,-7.6600649505559115,False,2.5653352207832825e-05,True,1,0.034461125000007,7.177850649260262e-05,full fit warm start,0.0,2.981294130099954e-05,True,1,0.0415213330000199,0.0003202055401214,full fit warm start,0.0,0.0010502933546252,True,46,1.3717145830000843,0.0096458520650311,full fit warm start,0.0
1949,41.02,0.7916984337936919,0.6384971347825736,-7.6600649505559115,-5.501483878824942,False,3.3263254259008335e-05,True,1,0.0336184170000137,0.0001007269085853,full fit warm start,0.0,4.657364727300717e-05,True,1,0.0433880840000142,0.0002555532701246,full fit warm start,0.0,0.0008002617548932,True,40,1.1526721659997747,0.0098039880258874,full fit warm start,0.0
1950,41.0,0.6384971347825736,0.5284674572060748,-5.501483878824942,1.623378844750123,False,0.0002170194078634,True,1,0.033526208000012,0.0002087554275964,full fit warm start,0.0,0.0002337153901392,True,1,0.0417142910000052,0.0003009455377814,full fit warm start,0.0,0.0009893988936151,True,73,2.5718628330000683,0.0252157153731267,full fit warm start,0.0
1951,40.98,0.5284674572060748,0.5609350341010773,1.623378844750123,-2.3795441796974792,False,0.0001869269642864,True,1,0.0335015409999925,0.0002051708317068,full fit warm start,0.0,0.0002048382963244,True,1,0.0416297499999984,0.000290070335215,full fit warm start,0.0,0.0011064841432175,True,66,2.1577424580000297,0.0243516149971114,full fit warm start,0.0
1952,40.96,0.5609350341010773,0.5133441505071277,-2.3795441796974792,-11.86453134576877,False,0.0009367098542796,True,2,0.048152750000014,0.0004143084780096,full fit warm start,0.0,0.000955928977401,True,2,0.0598545419999823,0.0011319751635586,full fit warm start,0.0,0.0164543681227335,True,90,2.9597565419999228,0.093639591286096,full fit warm start,0.0
1953,40.94,0.5133441505071277,0.2760535235917523,-11.86453134576877,-11.466316080738936,False,0.0005560539520339,True,2,0.0502531249999833,0.000325672334102,full fit warm start,0.0,0.0005258040171924,True,2,0.0597351669999852,0.0007857201445683,full fit warm start,0.0,0.0051480406898583,True,65,1.9447123750001083,0.0690948012864654,full fit warm start,0.0
1954,40.92,0.2760535235917523,0.046727201976973554,-11.466316080738936,-7.093207731093143,False,2.171777709492062e-05,True,1,0.0339115419999984,0.000106927046147,full fit warm start,0.0,4.197069945321985e-05,True,1,0.0415929999999775,0.000206747170315,full fit warm start,0.0,0.0009570124967432,True,54,1.666862583999773,0.0261633528886195,full fit warm start,0.0
1955,40.9,0.046727201976973554,-0.0951369526448893,-7.093207731093143,-7.038816153193306,True,-2.0590908269557673e-05,True,1,0.0335800000000006,4.394788704679015e-05,full fit warm start,0.0,-5.257523778112727e-06,True,1,0.0415734579999877,0.0002869404128134,full fit warm start,0.0,0.0015187377387322,True,58,1.8315558750000491,0.0456589917736326,full fit warm start,0.0
1956,40.88,-0.0951369526448893,-0.23591327570875542,-7.038816153193306,-8.052869507612614,False,0.0001714359389248,True,1,0.0336206249999975,0.0001674964916791,full fit warm start,0.0,0.0001538983081474,True,1,0.0417692080000051,0.0004238700600181,full fit warm start,0.0,0.003513246336837,True,75,2.3214332500001547,0.0657463142710986,full fit warm start,0.0
1957,40.86,-0.23591327570875542,-0.3969706658610077,-8.052869507612614,-3.122673134411391,False,0.0002366049093094,True,1,0.0335211249999929,0.0002322447696685,full fit warm start,0.0,0.0001999504698408,True,2,0.0597502910000002,0.0002031446619773,full fit warm start,0.0,0.0007808097702213,True,17,0.5426980410002216,0.0044365325206085,full fit warm start,0.0
1958,40.84,-0.3969706658610077,-0.45942412854923553,-3.122673134411391,-7.255558416450247,False,8.37293329736255e-05,True,1,0.0334314170000027,0.0001024558321161,full fit warm start,0.0,8.439009520833096e-05,True,1,0.0415530410000144,0.0004324282753536,full fit warm start,0.0,0.0031038962544993,True,69,2.173318792000373,0.0592996642261816,full fit warm start,0.0
1959,40.82,-0.45942412854923553,-0.6045352968782405,-7.255558416450247,-8.185513380166665,False,0.0001265281350222,True,1,0.0333369580000066,0.000156021975001,full fit warm start,0.0,0.0001139443093238,True,1,0.0415319169999861,0.0003883869578232,full fit warm start,0.0,0.0034955994308658,True,40,1.1281927500003803,0.0534177621581198,full fit warm start,0.0
1960,40.8,-0.6045352968782405,-0.7682455644815738,-8.185513380166665,1.4887066949302419,False,0.0002152766002154,True,2,0.0475062080000157,0.0002033787948239,full fit warm start,0.0,0.00024298200637,True,2,0.0596746249999853,0.0004647170720349,full fit warm start,0.0,0.0016237443578126,True,76,2.2768104169999788,0.0237207031511135,full fit warm start,0.0
1961,40.78,-0.7682455644815738,-0.7384714305829689,1.4887066949302419,7.419475025331357,False,2.0973380777000727e-05,True,1,0.0368206670000006,8.940483014974924e-05,full fit warm start,0.0,4.146849904440586e-05,True,1,0.0416317080000112,0.0004885059906914,full fit warm start,0.0,0.0025582932032235,True,60,2.00783466699977,0.0390768799813085,full fit warm start,0.0
1962,40.76,-0.7384714305829689,-0.5900819300763418,7.419475025331357,4.061777495967522,False,0.0002067479560152,True,1,0.0345200410000074,0.0002248960176962,full fit warm start,0.0,0.0002180902210215,True,1,0.0415105829999902,0.0002521753484973,full fit warm start,0.0,0.0004732691430455,True,16,0.4962688329997036,0.0054845475642207,full fit warm start,0.0
1963,40.74,-0.5900819300763418,-0.5088463801569914,4.061777495967522,2.8527607166317193,False,0.0001853942113116,True,1,0.0337039590000074,0.0002210490766577,full fit warm start,0.0,0.0001863566498845,True,1,0.0415279999999995,0.000238805826947,full fit warm start,0.0,0.0004623459838257,True,66,2.255084459000045,0.0091536961381908,full fit warm start,0.0
1964,40.72,-0.5088463801569914,-0.45179116582435697,2.8527607166317193,3.4309891779118473,False,0.0001225708432714,True,1,0.0335074580000025,0.0001886128247762,full fit warm start,0.0,0.0001271527639188,True,1,0.041536791999988,0.0002294886126123,full fit warm start,0.0,0.0005493463445231,True,65,2.1307195829999728,0.0183946686386041,full fit warm start,0.0
1965,40.7,-0.45179116582435697,-0.38317138226612,3.4309891779118473,-4.741483098322741,False,7.553740893406768e-05,True,1,0.0335682500000018,0.0001001551865516,full fit warm start,0.0,9.075165159622144e-05,True,1,0.0415230840000049,0.0003405677888119,full fit warm start,0.0,0.001506552081079,True,77,2.3746072909998475,0.0433621271054594,full fit warm start,0.0
1966,40.68,-0.38317138226612,-0.47800104423257483,-4.741483098322741,-7.134776083168726,False,6.251254661027161e-05,True,1,0.0335110000000042,8.90996074478365e-05,full fit warm start,0.0,6.207005755065609e-05,True,1,0.0415538750000052,0.0003672346650827,full fit warm start,0.0,0.0027664092673296,True,65,2.0771424579997984,0.0543674394878726,full fit warm start,0.0
1967,40.66,-0.47800104423257483,-0.6206965658959493,-7.134776083168726,1.4373021390287288,False,0.0001983538003811,True,2,0.0476360000000113,0.0001964517837179,full fit warm start,0.0,0.0002201382239546,True,2,0.0598420420000138,0.000401404419081,full fit warm start,0.0,0.0015062166725772,True,67,1.9059280830001624,0.0286247976585733,full fit warm start,0.0
1968,40.64,-0.6206965658959493,-0.5919505231153748,1.4373021390287288,-0.5868700284453077,False,0.0002182390686162,True,1,0.0335936249999804,0.0002267099926883,full fit warm start,0.0,0.0001729697422194,True,2,0.0596718339999995,0.0002307705875408,full fit warm start,0.0,0.0005628380751456,True,21,0.7681306670001504,0.0049056675034545,full fit warm start,0.0
1969,40.62,-0.5919505231153748,-0.6036879236842809,-0.5868700284453077,2.814159900190427,False,0.0001248972013843,True,1,0.0334865419999914,0.0001826823957127,full fit warm start,0.0,0.0001344006906229,True,1,0.0415038749999894,0.0002643214115728,full fit warm start,0.0,0.000809591122894,True,74,2.238528082999892,0.022895551477751,full fit warm start,0.0
1970,40.6,-0.6036879236842809,-0.5474047256804724,2.814159900190427,5.174036664976489,False,1.6818768421522634e-05,True,1,0.0336913749999894,0.0001057406568814,full fit warm start,0.0,2.514204510895013e-05,True,1,0.041493250000002,0.0002730411766002,full fit warm start,0.0,0.0009756025589156,True,68,2.171588416999839,0.0300360559268165,full fit warm start,0.0
1971,40.58,-0.5474047256804724,-0.4439239923809426,5.174036664976489,-3.529050040010029,False,0.0001525886582003,True,1,0.033493041000014,0.000175976675538,full fit warm start,0.0,0.0001698940552929,True,1,0.0417521669999985,0.0003223815885191,full fit warm start,0.0,0.0006560172625134,True,19,0.7374052909999591,0.006669096631773,full fit warm start,0.0
1972,40.56,-0.4439239923809426,-0.5145049931811432,-3.529050040010029,-1.3181664555850237,False,0.000210638457764,True,1,0.0334298340000032,0.0002246593513473,full fit warm start,0.0,0.0002260629931272,True,1,0.0416591249999953,0.0002429528314891,full fit warm start,0.0,0.0006340913525844,True,17,0.7358005000000958,0.0039706770995217,full fit warm start,0.0
1973,40.54,-0.5145049931811432,-0.5408683222928437,-1.3181664555850237,3.3189616817740575,False,9.562090943893152e-05,True,1,0.033441458999988,0.0001659735603382,full fit warm start,0.0,0.0001082608183522,True,1,0.041427542000008,0.0002861532332092,full fit warm start,0.0,0.0010885199714119,True,63,2.108303499999693,0.0306285824149443,full fit warm start,0.0
1974,40.52,-0.5408683222928437,-0.4744890886573625,3.3189616817740575,2.316949577572025,False,0.0001945025612637,True,1,0.0335425419999921,0.0002235342913447,full fit warm start,0.0,0.0002042943095088,True,1,0.0414854999999931,0.0002430556404044,full fit warm start,0.0,0.0004234373680724,True,20,0.6160544589997698,0.0042956992464895,full fit warm start,0.0
1975,40.5,-0.4744890886573625,-0.428150097105922,2.316949577572025,-2.0752039913186415,False,0.0001900675535937,True,1,0.0335190409999768,0.0002062065119424,full fit warm start,0.0,0.000204864524715,True,1,0.0414775420000239,0.0002841026503318,full fit warm start,0.0,0.000727084231674,True,51,1.4903476669996962,0.0230076128739473,full fit warm start,0.0
1976,40.48,-0.428150097105922,-0.46965417693229483,-2.0752039913186415,2.9778042911323244,False,0.0001199829450309,True,1,0.0333677090000037,0.0001841853137235,full fit warm start,0.0,0.0001303437526929,True,1,0.041462249999995,0.0002957807169108,full fit warm start,0.0,0.0010905906317448,True,70,2.0065040000004046,0.0332261732035557,full fit warm start,0.0
