traj,seed,truth,generating_model,success,error,nll_m3,convergence_m3,m3_eta,m3_a,m3_b,m3_c,m3_d,m3_alpha,m3_beta,m3_gamma,m3_delta,m3_epsilon,m3_zeta,nll_m4,convergence_m4,m4_eta,m4_a,m4_b,m4_c,m4_d,m4_alpha,m4_beta,m4_gamma,m4_delta,m4_epsilon,m4_zeta,contrast,time_sec
66,20260687,weak,M4,True,,6834.945625312518,0,40.13727743033602,-131.5102914922184,43.40463374704066,141.15211202914406,-7.744032683306371,21.567650157776157,9.231109730897279,1438.6597972144311,0.0,0.0,0.0,6831.844041499438,0,39.921199036514544,-131.18901193674517,42.478019031945664,144.02446142390974,-8.23017954158604,21.08330263916171,27.508288533720023,1437.0989066085194,15.18334523656862,-35.78351926222185,-23.344145589143455,6.203167626159484,12.177941874999988
67,20260688,weak,M4,True,,6985.970596377831,0,35.990946120384415,-118.73148542571847,47.12138640303072,126.14828308451197,-28.17525786655145,19.960782105824475,-3.56883403458056,1429.3713890238585,0.0,0.0,0.0,6984.4992580402395,0,35.875838916711686,-118.71261915070373,47.61431760890186,128.6907573614216,-28.00858286096322,19.379073262791053,-7.047679866900823,1436.7578138900758,6.33180598732321,-22.146486475513978,3.9425489483549674,2.942676675182156,11.188510249999922
68,20260689,weak,M4,True,,6932.3517347866855,0,38.8629243715139,-128.9574205778762,51.30069604844198,152.19018067729965,-21.233227346522067,20.76646303194119,-23.256669922197162,1491.8712340060256,0.0,0.0,0.0,6931.320275957813,0,38.87185520321027,-129.25366163271255,51.89132138653978,153.14612474873,-21.5307490192339,20.712588377199655,-23.750646956972133,1499.2676808398462,1.29814665954889,-7.809382919693774,-53.44756480062911,2.0629176577458566,23.08694320899997
69,20260690,weak,M4,True,,6827.836902063202,0,39.3772929359429,-120.3139797472337,49.63232307546085,135.83259940061836,-19.21756267719436,20.41075725000759,-56.58371682560189,1439.2877604388505,0.0,0.0,0.0,6826.109874398817,0,39.29030539436768,-120.55673344773865,50.555064952316265,137.13268582091115,-20.16809630536403,20.210977837216745,-52.14765151117953,1438.4824433526683,17.907435976265706,-14.269472582058132,-58.2222870969625,3.454055328769755,19.27691479200007
70,20260691,weak,M4,True,,7063.0265024613145,0,36.74059215962651,-142.16097385930757,47.47127455508902,162.02095643163062,-33.59425091476458,14.78569976402815,-35.63688309562262,1721.0171097503137,0.0,0.0,0.0,7061.1561999895,0,36.75735515537774,-142.29571775469188,48.306959475632596,163.74829373227504,-33.62546364087381,14.674674086544721,-40.641179513440335,1706.0033914805658,6.147716989314905,-17.184645484503214,-62.776995489671094,3.7406049436285684,20.798093166000058
71,20260692,weak,M4,True,,6926.194510128491,0,38.88321297931238,-131.35607507475487,50.24606912544708,147.81976148357683,-23.464794344310036,21.906324990529967,-42.444491464676226,1462.5473336648083,0.0,0.0,0.0,6915.796925464598,0,38.59912305806138,-130.77615641102648,49.9258197864157,151.16654108786497,-23.82790795081546,20.505161547434895,-35.81816779710251,1472.0057152328197,31.870792524492387,-48.363653192746945,-97.5203337997505,20.795169327786425,22.713708750000023
72,20260693,weak,M4,True,,7032.106136412502,0,38.00150778433721,-123.08672614002599,31.351450656107176,155.34897964197023,-4.165495197952686,21.933105951562585,-56.577888562601395,1526.9492679068173,0.0,0.0,0.0,7025.968555155672,0,37.95347103719074,-123.21794212395025,31.688620790196257,150.65782658635928,-2.403742081638244,20.592332850459023,-72.76816116615369,1563.6293079256689,21.968246827927338,42.53833333931739,-75.15992283764042,12.27516251365887,15.166709250000054
73,20260694,weak,M4,True,,6864.255338626277,0,36.33873787756835,-138.3664649166537,51.6235724247455,164.47537806911672,-25.740686054726314,16.445771127314156,-8.34629011766733,1460.1158979423192,0.0,0.0,0.0,6863.5061175827705,0,36.25212930794999,-138.36521179308656,52.26293484788359,165.60044609935966,-25.782840657233773,16.15577306079097,-13.482420521478423,1454.3383598851474,2.5891516595742576,-12.21971776457973,-31.310713552594276,1.4984420870132453,22.773387875000026
74,20260695,weak,M4,True,,6984.051648119264,0,36.82005302185081,-123.43949461626134,34.31375369998166,151.21296613630165,-22.98740550589655,21.433458402937706,-23.30544174782583,1433.2061004578081,0.0,0.0,0.0,6983.212608686806,0,36.812928785588454,-122.77037775023389,34.0470284110721,148.65015866133103,-22.48795237652941,21.435576648859392,-24.306558129760578,1429.881659063537,3.081184332810255,16.25385651901959,-9.215411247948861,1.678078864917552,13.639070791999984
75,20260696,weak,M4,True,,6935.541484775466,0,37.506959589154675,-146.41225113388595,47.93040084924063,165.6031426543843,-24.181255228542565,24.306585973510938,-3.565394538473385,1332.0574553711888,0.0,0.0,0.0,6933.9022247956145,0,37.64827453678958,-147.41848617789796,46.69957571355018,164.28504671450906,-23.53003079196753,24.369348985207058,0.6577574725799286,1329.534514773729,5.414780017638265,22.97430424869946,0.31005178484825396,3.2785199597037717,11.244318916999987
76,20260697,weak,M4,True,,6934.940748896432,0,38.73164579995046,-130.56978611013702,31.732204537233685,152.94413986449467,-7.5049468700284745,26.950548017444184,-3.719420723532981,1301.6970152149104,0.0,0.0,0.0,6929.202356026549,0,38.57659267029933,-129.39489643661483,30.996396656655357,155.6975841507105,-7.363984076328635,26.49760452178706,2.846813959429592,1254.9256328689455,60.978863990519,-38.342125624771164,-38.87225119696653,11.476785739765546,18.753971791000026
77,20260698,weak,M4,True,,6802.337608154739,0,40.406024200800914,-127.4150943015149,55.59262972635611,133.39731316435106,-10.301050427145368,27.799220186908784,-7.5812859684375296,1252.049378844936,0.0,0.0,0.0,6801.794775422419,0,40.374454422328654,-127.13397372695576,55.034725481452014,134.29856415258172,-10.412273224638211,27.921902694943736,-2.0085148731272473,1233.2013855875084,1.2956908552870947,-10.77424826813087,29.420045409273815,1.0856654646413517,22.938794709000035
78,20260699,weak,M4,True,,6906.22503473193,0,39.921092707163396,-134.66416633494745,57.420360497192256,157.58995352196442,-32.69016026081141,24.351932673020265,-52.22169699604515,1421.8945008001726,0.0,0.0,0.0,6902.409433392715,0,39.70577973244357,-136.359219698466,58.54415963135018,160.31975307778518,-32.676049980755444,24.0029027178629,-55.715571688876906,1306.936236745855,101.63025284265497,-10.557390996992675,-90.22810673593989,7.631202678428963,17.21180549999997
79,20260700,weak,M4,True,,6973.43322141689,0,38.06363655903674,-126.5018431912437,32.35241228108707,156.55716235217187,-5.805572524873343,26.165995512444255,-59.82287853893338,1349.51924612934,0.0,0.0,0.0,6972.087586727949,0,38.006407676877316,-126.06742568371847,32.23310079437641,157.78286492880108,-6.377613899654178,26.017954892204273,-55.22457594990111,1308.6528717610563,36.68774551213129,-17.23630660921191,9.687602583447818,2.6912693778813264,13.544614917000104
80,20260701,weak,M4,True,,7064.617106086331,0,34.71587418978008,-138.28803316819355,47.98390940201606,161.07055542985032,-30.022649671058833,22.78164573275729,10.987014218367822,1351.9719738536655,0.0,0.0,0.0,7062.863049743999,0,34.72953520106866,-139.12585315993223,48.052432658087,163.99374821820618,-29.7346271353589,22.854503582463813,7.664928267905087,1365.8256020540764,3.491450631746519,-15.425121482281343,67.07818235562726,3.5081126846635016,27.546618125000123
81,20260702,weak,M4,True,,6969.955978012249,0,42.80310226350883,-116.916604533782,48.56523941621126,128.4002376311518,-38.89820856886701,26.841165528078918,-41.17843166165689,1522.940960599351,0.0,0.0,0.0,6967.191438147336,0,43.03644920823395,-115.73777373424507,51.344550314203765,130.74562835371304,-39.43214952788609,27.26070351218089,-65.741843571057,1534.001932644316,15.78315126428895,-41.48540982580184,50.023054651366635,5.529079729825753,17.67567966600018
82,20260703,weak,M4,True,,7006.500272792764,0,36.43669518464733,-140.36342149229552,43.8430162248265,166.42361128271418,-21.864229194403514,17.63744402352224,-9.578071312676729,1553.2235101909685,0.0,0.0,0.0,7004.542998428693,0,36.529343055098984,-140.71283277241963,43.991244263456615,164.42778347275336,-21.81502417777268,17.640483484006843,-8.954282036735309,1548.1167124865913,7.955704275478307,23.693245440438734,-6.013327305672361,3.9145487281421083,11.044810750000124
83,20260704,weak,M4,True,,6901.221341006361,0,38.353952255762515,-127.11121313245131,39.67447885381324,158.14559150341475,-22.160107723815965,19.494432640295518,17.24522647061506,1487.934342534891,0.0,0.0,0.0,6900.221368801893,0,38.30314576229832,-127.20473951886733,39.71058575946905,159.79470582730806,-22.39066190449332,19.496006106368952,18.32976054879121,1481.5266645344263,3.892442720589304,-17.331696765885013,-5.590326792078057,1.9999444089371536,15.25318858300011
84,20260705,weak,M4,True,,7019.772317027864,0,37.31693609932245,-117.01744975057123,28.53081921447942,140.99116939389498,-14.6720276488752,18.62809427799344,-16.931669268180322,1568.1957807429642,0.0,0.0,0.0,7017.301175026397,0,37.13717075788816,-116.88449497879738,28.903133117752954,142.7359034280654,-14.608715417233128,18.36582035138207,-19.751368364520072,1559.8917532687444,6.289929670710193,-19.7657025627258,-67.1104230265856,4.942284002934684,23.44946641699994
85,20260706,weak,M4,True,,7057.739888808033,0,37.89687147257862,-133.58458274158605,27.224582057283197,168.8232095935681,0.62235643289121,24.214131286800782,-40.34033152996338,1472.0195681361765,0.0,0.0,0.0,7055.45309794465,0,37.77749942511838,-132.39459032086316,24.98926606769534,171.1388558247654,0.6433643135767589,23.80347294803664,-24.194140362398596,1460.0459966767505,9.27761392961104,-29.721334572715556,15.104563564733969,4.573581726766861,12.307160207999914
86,20260707,weak,M4,True,,6891.085674525198,0,37.63837486172133,-128.79669474612737,50.993137496231824,151.3012944950792,-25.09946667909444,27.116388804413038,-34.17008960679009,1233.0550972755927,0.0,0.0,0.0,6876.724166196069,0,37.220907148699894,-128.85435621236704,52.60420583059955,158.36518960546024,-25.42010335545552,25.79273480443979,-40.3408835102946,1216.0107874801572,40.02302806307583,-64.25895576187233,50.25180673041019,28.72301665825762,12.772925625000198
87,20260708,weak,M4,True,,6911.904262883115,0,39.932918037545136,-146.55842548796662,45.72428959263999,171.69395731585013,-14.953053324165428,16.33582161288405,1.8539570823217775,1659.0365064633356,0.0,0.0,0.0,6909.488632294739,0,39.930061841870135,-146.81057172682176,46.53411258325902,172.08204104878328,-15.30853037150687,16.260404308198197,0.604766665350637,1658.0123519590743,1.5912578815711618,-2.418035628441773,-99.8299737725344,4.831261176752378,27.112309000000096
88,20260709,weak,M4,True,,6913.606153448016,0,37.845704039896674,-129.097186445023,41.46838856884102,148.43704658941067,-29.010532804783473,20.37445322455645,-34.91636580981651,1449.7250279204388,0.0,0.0,0.0,6911.53138704221,0,37.84309075606066,-128.29703531900543,42.64832008475191,150.0659552806531,-29.19107419418889,20.625966289369348,-45.086186751882686,1442.7850660538058,9.051160335136775,-27.32683135324753,29.86678549854721,4.1495328116125165,15.901975916000083
89,20260710,weak,M4,True,,6737.435646242626,0,40.206107910637506,-130.94952771690484,47.815356097018814,165.90459035353862,-24.912265892735526,17.09092540491703,-46.29792539879025,1492.0228088207143,0.0,0.0,0.0,6736.7537176344385,0,40.15918926276551,-131.12887560758915,48.22508737651374,166.92575215588244,-25.396377789199576,16.980651997968657,-44.76930225493347,1491.508304068032,1.847348201338399,-10.469106580325255,-23.16892529974576,1.3638572163745266,23.265666499999952
90,20260711,weak,M4,True,,6860.429958331235,0,40.13016752019261,-123.63879141532357,36.99947092472056,149.3971469890482,-14.669143824475045,18.71423219405802,-28.206762687437564,1555.8792803205401,0.0,0.0,0.0,6846.551710760703,0,39.97336468307943,-123.36039723579114,38.64642500095818,153.16131040965686,-16.159212701545858,16.318018472196567,-44.96679705068343,1559.2371558945288,68.26847932461415,-66.75346602799956,91.97469547007718,27.75649514106408,11.692132749999928
91,20260712,weak,M4,True,,6991.781650302688,0,34.76437424710009,-139.64157092938035,37.9904339866929,168.0596994015242,-4.440071300264774,16.03204026092607,3.0475473524886794,1515.8189714783366,0.0,0.0,0.0,6991.2621305952,0,34.727588746273,-138.94105048773943,37.348562748314514,168.64470714113546,-4.563283290969852,15.82652386207595,10.207360248124308,1519.8165186471106,2.7022755679618067,-13.079392762395718,-4.217795231471977,1.039039414976287,11.849585417000071
92,20260713,weak,M4,True,,7024.928838311014,0,37.170956118572256,-118.10947982819928,30.192528096054687,136.89058159642104,-12.910081863727921,21.28134828928843,-46.28822220108611,1482.8452639623852,0.0,0.0,0.0,7022.597877798527,0,37.0172759149111,-119.041511189502,30.266822730426146,140.89808286291546,-13.303687800437242,20.735372391858185,-43.69300840399339,1481.2255184715557,10.220172595561255,-29.11488173962082,30.675040421025347,4.661921024973708,13.103214209000043
93,20260714,weak,M4,True,,6920.082500413917,0,42.03453185348047,-128.14576209429282,37.33393710631327,151.8039146003382,-8.055888437659855,25.45868458785441,-30.212682592890733,1488.7029701572278,0.0,0.0,0.0,6919.488189903138,0,42.05438761900697,-127.67375531098224,37.08007948359485,151.82967866746395,-8.206434245522038,25.65765691748106,-25.625145812485304,1504.0916197330325,0.8627598914792283,-6.97970620482924,-44.732009903440314,1.1886210215579922,32.25160170799995
94,20260715,weak,M4,True,,6878.573215102524,0,37.8471010396185,-114.4793701092485,36.29016464068938,132.7475066042805,-6.511210028094957,21.30973043509504,-12.507336383547914,1382.637452068531,0.0,0.0,0.0,6877.763256414519,0,37.78696158680853,-114.19277758397133,36.18654884813415,131.36131561256343,-6.1008550618819095,21.240524276605356,-15.48554458106081,1365.0076770845978,1.294673277409975,8.915090836166435,40.990977594647276,1.6199173760105623,27.032261625000046
95,20260716,weak,M4,True,,7005.435139245294,0,35.62787923595349,-128.10255450524286,19.869205134648148,147.5260710363388,6.7269002784915655,18.032014565183452,26.073840681499924,1501.4498312446688,0.0,0.0,0.0,7005.27556978788,0,35.616454494338164,-128.12347838406694,19.63868490275221,148.00563553401503,6.619897853502294,18.02899731998343,28.492096824377814,1491.4542833002456,0.3082232288591745,-3.8635118361658223,21.430351747817372,0.31913891482690815,31.68404420899992
96,20260717,weak,M4,True,,6923.451063725643,0,37.31981746788484,-121.94174876860657,51.074985107357065,140.3146859354329,-17.78945594216568,23.85453427746587,-55.94487224907355,1333.7497917511416,0.0,0.0,0.0,6920.6328021284135,0,37.26746607353204,-122.39539015254013,51.50218056226504,144.22430461224343,-17.77970807214988,23.206979387748376,-60.677142973048085,1344.2400583862475,10.04146961317216,-30.530783045024442,39.913007568750146,5.636523194458277,13.654785791999984
97,20260718,weak,M4,True,,6981.711217041733,0,38.79362817879616,-137.78392805422786,40.025994318100636,164.8764334637332,-17.884439697078943,24.043083739563702,-8.770996159410666,1441.7519780351524,0.0,0.0,0.0,6981.324209959342,0,38.732858196526244,-137.91698334874582,40.23290147675106,165.89504947912147,-17.99205240602605,23.837458732799313,-10.34629881842502,1445.2738048195993,1.134637237855787,-9.780138811634167,-19.13990406923343,0.7740141647827841,27.52221904099997
98,20260719,weak,M4,True,,6950.352593157721,0,36.36785529543682,-137.23065602946156,47.35832377960353,166.1374792599208,-30.322146331455073,20.55423485661367,-13.689407976538774,1406.169827673307,0.0,0.0,0.0,6948.976608329107,0,36.39018271517091,-136.77979887868273,46.98184129434673,163.34992226137248,-29.286042409869236,20.377196640266575,-18.192466428163463,1409.4924266253033,4.784105883468581,19.747067259245917,-8.814948015435592,2.751969657227164,10.102439041000025
99,20260720,weak,M4,True,,6997.717535933155,0,37.98875529583216,-122.3948251559001,33.45931438196632,147.02189110483528,-10.015075030187937,16.372074128040158,-34.674107774921254,1653.469753709234,0.0,0.0,0.0,6994.283150994024,0,37.85543216680305,-122.46704904278423,32.647242847548576,150.50024587079514,-10.373465923704062,16.597727422202414,-22.042660702070787,1614.5249130554446,16.812053415210766,-33.40909337250417,22.18452233975149,6.868769878261446,14.76687641600006
